,storeNumber,city,totalSalesDollars,avgSalesDollars,countyNumber,avgPrice(L),zipCode,totalVolSold(L),avgVolSold(L),avgMargin,totalSalesQ1,avgSalesQ1
413,4010,GLENWOOD,6845.82,112.226557377,65.0,12.3954957065,51534,587.25,9.62704918033,3.85016393443,1366.74,97.6242857143
414,4011,ALBIA,16557.65,108.931907895,68.0,16.8207550125,52531,1172.17,7.71164473684,4.65440789474,4273.14,112.451052632
415,4012,DES MOINES,1956.64,75.2553846154,77.0,21.2269230769,50316,122.87,4.72576923077,3.06576923077,1717.39,85.8695
416,4013,TIPTON,11077.08,162.898235294,16.0,16.7857913165,52772,733.5,10.7867647059,4.85382352941,1210.56,151.32
417,4014,DENISON,21490.96,147.198356164,24.0,14.9926647097,51442,1565.7,10.7239726027,5.12452054795,4378.48,132.681212121
418,4015,AMES,28580.48,204.146285714,85.0,16.4441564626,50010,2370.0,16.9285714286,5.5095,5421.54,159.457058824
419,4016,CONRAD,3709.55,63.9577586207,38.0,15.2670935961,50621,320.88,5.5324137931,5.01155172414,775.66,59.6661538462
420,4018,GLADBROOK,3213.47,57.3833928571,48.0,13.7704676871,50635,278.25,4.96875,3.89857142857,582.7,64.7444444444
421,4019,MANCHESTER,27067.2,170.233962264,28.0,14.638065289,52057,2148.0,13.5094339623,5.40748427673,4521.42,137.012727273
422,4021,FAIRFIELD,20316.54,136.35261745,51.0,15.3099968041,52556,1451.4,9.74093959732,5.09476510067,3220.86,123.879230769
423,4023,BOONE,23959.8,146.992638037,8.0,15.2768331873,50036,1668.0,10.2331288344,5.57944785276,5830.92,153.445263158
424,4024,IOWA FALLS,11173.1,159.615714286,42.0,16.382122449,50126,867.0,12.3857142857,5.00157142857,2709.24,142.591578947
425,4025,BELLE PLAINE,7568.84,55.2470072993,6.0,15.5486930831,52208,701.45,5.1200729927,4.27897810219,1226.32,53.3182608696
426,4027,CENTERVILLE,15417.66,130.658135593,4.0,13.1810371267,52544,1233.0,10.4491525424,4.52737288136,4314.66,154.095
427,4030,LAKE PARK,642.84,53.57,30.0,15.4744444444,51347,52.5,4.375,4.125,642.84,53.57
428,4034,POSTVILLE,2923.33,94.3009677419,3.0,13.5258064516,52162,273.8,8.83225806452,4.33935483871,275.79,55.158
429,4042,GLENWOOD,3990.9,166.2875,65.0,29.2890277778,51534,224.25,9.34375,11.65375,1877.56,208.617777778
430,4046,CENTERVILLE,5127.31,39.1397709924,4.0,15.3302762632,52544,435.57,3.32496183206,4.19977099237,530.33,26.5165
431,4051,MAQUOKETA,22808.58,205.482702703,49.0,12.567022737,52060,2345.25,21.1283783784,4.57315315315,2330.43,105.928636364
432,4057,DES MOINES,45577.42,167.564044118,77.0,27.4755103291,50316,2238.1,8.22830882353,6.32658088235,7995.22,111.044722222
433,4059,BELLE PLAINE,105.41,21.082,6.0,13.1424761905,52208,11.0,2.2,3.014,105.41,21.082
434,4062,DES MOINES,31916.59,97.3066768293,77.0,22.9442846254,50314,1636.71,4.9899695122,4.53777439024,10364.64,112.659130435
435,4067,WELLMAN,10487.18,52.4359,90.0,17.7163886905,52356,823.99,4.11995,5.15865,1907.68,44.3646511628
436,4068,WEST DES MOINES,19787.8,74.3902255639,77.0,20.8845238095,50265,1146.73,4.31101503759,4.11721804511,4530.93,88.8417647059
437,4069,OTTUMWA,19921.06,321.307419355,90.0,16.3273655914,52501,960.0,15.4838709677,5.20290322581,1035.2,60.8941176471
438,4070,BELLE PLAINE,19144.09,101.830265957,6.0,18.1897213779,52208,1540.74,8.19542553191,5.79021276596,4293.11,84.178627451
439,4071,KELLOG,1472.67,73.6335,50.0,12.4449047619,50136,133.67,6.6835,3.399,881.49,67.8069230769
440,4073,FOREST CITY,46202.84,143.934080997,95.0,14.3492256342,50436,3956.74,12.3262928349,5.14,7508.99,112.074477612
441,4077,WATERLOO,16559.96,131.428253968,7.0,23.8743915344,50703,785.5,6.23412698413,4.19063492063,4665.76,155.525333333
442,4081,STORY CITY,7511.9,72.9310679612,85.0,12.4227600555,50248,695.5,6.75242718447,3.72213592233,1742.96,79.2254545455
443,4083,ANKENY,30771.23,130.941404255,77.0,16.8430131712,50021,2335.37,9.93774468085,5.03123404255,5822.39,76.6103947368
444,4084,ANKENY,17843.37,134.160676692,77.0,15.1218761189,50023,1470.5,11.0563909774,4.70556390977,3584.39,99.5663888889
445,4085,WATERLOO,3332.56,133.3024,7.0,18.7641333333,50703,186.7,7.468,2.3296,3332.56,133.3024
446,4090,WINTHROP,3783.14,145.505384615,10.0,16.9297252747,50682,248.25,9.54807692308,5.60192307692,204.18,68.06
447,4091,CLEAR LAKE,18256.78,95.0873958333,17.0,14.3400570437,50428,1819.75,9.47786458333,4.54151041667,2317.93,57.94825
448,4092,NORWALK,23610.98,314.813066667,91.0,14.4851301587,50211,1741.87,23.2249333333,4.54786666667,3797.62,180.839047619
449,4097,SCHLESWIG,9918.29,54.7971823204,24.0,16.4196132597,51461,695.25,3.84116022099,5.8635359116,2280.81,50.6846666667
450,4098,WASHINGTON,16995.36,153.111351351,92.0,15.0381638782,52353,1171.5,10.5540540541,4.90144144144,3480.96,151.346086957
451,4102,AMES,14778.5,83.0252808989,85.0,12.7203986089,50010,1519.0,8.53370786517,4.00921348315,2645.43,55.113125
452,4103,AMES,17187.79,128.267089552,85.0,16.9993212509,50010,1165.2,8.69552238806,5.2773880597,4731.48,152.628387097
453,4104,MASON CITY,26620.96,260.989803922,17.0,11.8220961718,50401,2619.55,25.6818627451,4.4537254902,11220.6,487.852173913
454,4105,NEVADA,12605.43,58.9038785047,85.0,14.6782109479,50201,1129.25,5.27686915888,4.64476635514,2199.41,54.98525
455,4106,DUBUQUE,6393.22,38.7467878788,31.0,15.5608773449,52002,648.2,3.92848484848,3.66824242424,1484.89,32.9975555556
456,4107,BOONE,31116.14,123.968685259,8.0,15.2247846708,50036,2558.45,10.1930278884,5.00972111554,12006.94,222.350740741
457,4110,PARKERSBURG,7255.65,122.977118644,12.0,11.4877239709,50665,654.0,11.0847457627,4.09474576271,889.08,80.8254545455
458,4112,NORTH LIBERTY,13860.47,135.886960784,52.0,16.6214845938,52317,913.95,8.96029411765,5.1931372549,3745.8,138.733333333
459,4114,ATLANTIC,13719.45,102.383955224,15.0,23.5327398721,50022,938.52,7.00388059701,6.94014925373,2520.9,84.03
460,4116,LAKE VIEW,5304.84,123.368372093,81.0,19.4611184939,51450,377.75,8.78488372093,5.68627906977,747.78,149.556
461,4118,LAKE VIEW,13027.99,106.786803279,81.0,14.1590007806,51450,1079.7,8.85,4.86221311475,2393.95,88.6648148148
462,4119,CEDAR FALLS,7169.42,183.831282051,7.0,19.5919413919,50613,403.0,10.3333333333,5.7841025641,438.12,146.04
463,4121,WAPELLO,375.06,75.012,58.0,14.6213333333,52653,27.0,5.4,3.656,375.06,75.012
464,4125,WAPELLO,5688.35,44.7901574803,58.0,13.4666891639,52653,500.48,3.94078740157,3.89496062992,1558.2,33.1531914894
465,4126,SOLON,15522.81,146.441603774,52.0,15.9795867026,52333,1079.75,10.1863207547,5.0029245283,2272.26,133.662352941
466,4129,AMES,68035.93,67.4959623016,85.0,23.0789162887,50010,3370.91,3.34415674603,6.15203373016,13513.26,60.3270535714
467,4130,KEOSAUQUA,3319.86,144.34173913,89.0,14.9772049689,52565,231.0,10.0434782609,4.93652173913,777.48,194.37
468,4131,URBANDALE,15754.21,152.953495146,77.0,16.1964863615,50322,1021.75,9.91990291262,4.6654368932,2556.12,142.006666667
469,4132,CAMANCHE,11899.99,105.309646018,23.0,15.3136114623,52730,943.89,8.35300884956,4.46044247788,3068.34,109.583571429
470,4133,WEBSTER CITY,5658.12,87.048,40.0,14.5600952381,50595,493.87,7.598,4.37907692308,1332.11,74.0061111111
471,4134,PLEASANTVILLE,6911.46,50.8195588235,63.0,16.2590966387,50225,575.91,4.23463235294,4.90272058824,2297.63,69.6251515152
472,4135,ALTOONA,23304.54,298.776153846,77.0,16.0956288156,50009,1676.0,21.4871794872,4.865,2049.99,136.666
473,4136,GRIMES,16230.81,170.850631579,77.0,15.8564110276,50111,1136.1,11.9589473684,5.29126315789,3001.86,142.945714286
474,4137,WAUKEE,15861.67,107.902517007,25.0,16.2617946226,50263,1148.0,7.80952380952,4.78367346939,3254.36,87.9556756757
475,4138,INDIANOLA,14109.7,102.244202899,91.0,13.6274810214,50125,1374.75,9.96195652174,4.45188405797,2733.12,85.41
476,4140,DES MOINES,18163.08,130.669640288,77.0,15.5914182939,50313,1952.95,14.05,4.24877697842,3362.92,112.097333333
477,4141,DES MOINES,9301.01,160.362241379,77.0,14.4694252874,50320,1061.25,18.2974137931,4.27465517241,1079.47,98.1336363636
478,4143,LAWLER,8854.04,239.298378378,19.0,16.9012870013,52154,532.5,14.3918918919,5.69918918919,1970.46,218.94
479,4146,WAVERLY,10387.53,57.0743406593,9.0,15.6170381999,50677,795.0,4.36813186813,4.71450549451,2724.62,51.4079245283
480,4147,CEDAR FALLS,32616.23,221.879115646,7.0,15.1175121477,50613,3340.5,22.7244897959,4.85816326531,6781.61,251.170740741
481,4148,INDEPENDENCE,27538.05,241.561842105,10.0,16.6659482038,50644,2545.12,22.3256140351,5.22184210526,5415.46,208.286923077
482,4149,DENISON,5449.91,132.924634146,24.0,14.1034610918,51442,414.0,10.0975609756,4.69365853659,1802.13,120.142
483,4150,WATERLOO,19349.6,197.444897959,7.0,14.3426239067,50701,1675.5,17.0969387755,4.42234693878,2150.72,93.5095652174
484,4152,MISSOURI VALLEY,19206.45,45.0855633803,43.0,16.387334004,51555,1504.7,3.53215962441,4.73539906103,5619.79,48.4464655172
485,4153,EVANSDALE,11324.86,117.967291667,7.0,14.6729365079,50707,847.0,8.82291666667,4.43989583333,4594.29,183.7716
486,4154,HIAWATHA,8060.55,62.973046875,57.0,14.4948028274,52233,676.25,5.283203125,4.721640625,1227.69,49.1076
487,4155,MARION,16012.8,184.055172414,57.0,12.70401341,52302,1350.6,15.524137931,4.37298850575,1546.6,77.33
488,4156,OELWEIN,36067.2,231.2,33.0,14.3248641636,50662,2721.15,17.4432692308,4.40371794872,3289.34,117.476428571
489,4157,NORTH LIBERTY,13380.62,102.927846154,52.0,15.668952381,52317,987.75,7.59807692308,4.73669230769,2523.01,84.1003333333
490,4158,CARROLL,21917.16,185.738644068,14.0,14.2659241324,51401,2226.0,18.8644067797,4.60033898305,11056.5,480.717391304
491,4159,COUNCIL BLUFFS,13098.9,195.505970149,78.0,14.9987491116,51503,1133.25,16.9141791045,5.02731343284,1635.71,148.700909091
492,4160,IOWA CITY,8053.0,89.4777777778,52.0,14.652973545,52240,654.9,7.27666666667,4.61977777778,2053.02,82.1208
493,4161,IOWA CITY,8700.88,124.298285714,52.0,14.7582857143,52246,706.5,10.0928571429,4.79742857143,3295.1,164.755
494,4162,CEDAR RAPIDS,19106.67,155.338780488,57.0,14.6317073171,52404,1434.5,11.662601626,4.87479674797,4221.63,156.356666667
495,4163,STORM LAKE,5407.57,66.7601234568,11.0,15.2771017049,50588,497.5,6.14197530864,4.54098765432,2161.33,67.5415625
496,4164,BETTENDORF,18702.54,84.2456756757,82.0,18.4810639211,52722,1347.61,6.07031531532,4.36891891892,3995.0,73.9814814815
497,4165,ANKENY,14093.41,45.9068729642,77.0,22.6445695672,50023,751.35,2.44739413681,6.35003257329,2733.82,42.7159375
498,4166,JESUP,7520.6,52.961971831,10.0,15.8448323273,50648,613.25,4.31866197183,4.97183098592,1920.96,64.032
499,4167,DUBUQUE,167173.55,183.505543359,31.0,20.7302733783,52001,9915.16,10.883819978,5.58536772777,37422.88,170.104
500,4169,DES MOINES,7964.19,86.5672826087,77.0,19.0812862319,50317,542.05,5.89184782609,3.92717391304,1768.47,84.2128571429
501,4170,WEST BRANCH,4474.07,24.9948044693,16.0,14.1173663208,52358,406.13,2.26888268156,3.84240223464,1097.38,26.7653658537
502,4171,CASCADE,14233.09,129.391727273,31.0,12.7173766234,52033,1212.5,11.0227272727,4.56663636364,4567.46,175.671538462
503,4172,ALDEN,9031.81,99.2506593407,42.0,16.5760753532,50006,629.24,6.91472527473,6.04,2448.6,94.1769230769
504,4173,PAULLINA,4794.2,61.4641025641,71.0,15.8266605617,51046,391.86,5.02384615385,5.49397435897,746.8,57.4461538462
505,4176,CEDAR RAPIDS,12665.97,85.0065100671,57.0,16.4868264621,52405,953.75,6.40100671141,4.38597315436,2942.41,113.169615385
506,4177,LE GRAND,6812.21,29.8781140351,64.0,17.0020238095,50142,501.26,2.19850877193,4.48407894737,1793.89,29.4080327869
507,4180,MARION,16359.94,52.944789644,57.0,19.4535460009,52302,1237.82,4.00588996764,3.38705501618,3581.7,55.1030769231
508,4182,DYERSVILLE,19569.67,167.262136752,31.0,13.5401546602,52040,2018.25,17.25,4.28196581197,6369.46,219.636551724
509,4183,DECORAH,23128.85,111.196394231,96.0,16.6881959707,52101,1647.75,7.921875,5.11519230769,3483.04,82.9295238095
510,4184,MUSCATINE,8247.73,93.7242045455,70.0,15.0017316017,52761,708.75,8.05397727273,4.89761363636,1533.44,85.1911111111
511,4185,GRINNELL,14207.93,108.457480916,79.0,15.8555288986,50112,1320.5,10.0801526718,4.95496183206,2889.87,103.209642857
512,4186,DES MOINES,6243.89,57.2833944954,77.0,18.9709916994,50321,439.98,4.03651376147,4.65311926606,2218.33,67.2221212121
513,4188,HOLY CROSS,2271.18,133.598823529,31.0,10.9987394958,52053,208.5,12.2647058824,3.88294117647,1952.1,150.161538462
514,4189,MANCHESTER,8185.74,110.618108108,28.0,14.2576994852,52057,702.8,9.4972972973,4.46635135135,1334.8,88.9866666667
515,4190,JEFFERSON,10805.34,77.7362589928,37.0,15.4885782802,50129,804.0,5.78417266187,4.56043165468,1952.13,62.9719354839
516,4191,PELLA,13200.97,244.462407407,63.0,18.5495590829,50219,1068.51,19.7872222222,5.07518518519,787.9,60.6076923077
517,4192,BETTENDORF,7527.6,119.485714286,82.0,14.0906424792,52722,661.5,10.5,4.73301587302,1204.22,80.2813333333
518,4193,HARTLEY,6397.48,46.3585507246,71.0,15.3968115942,51346,486.9,3.52826086957,4.24565217391,1135.54,40.555
519,4194,NEWTON,15472.6,145.967924528,50.0,12.7456783468,50208,1419.75,13.3938679245,4.17716981132,2064.21,103.2105
520,4195,TOLEDO,8658.39,82.4608571429,86.0,16.4105941043,52342,720.0,6.85714285714,4.6920952381,1694.22,77.01
521,4196,DAVENPORT,18026.79,175.017378641,82.0,14.2490268146,52806,2080.05,20.1946601942,4.51718446602,2651.92,120.541818182
522,4197,SERGEANT BLUFF,12836.69,81.7623566879,97.0,15.0495541401,51054,1131.75,7.20859872611,5.03082802548,2824.49,80.6997142857
523,4200,SIOUX CITY,11271.82,119.912978723,97.0,14.870070922,51108,1077.0,11.4574468085,4.35372340426,1584.92,66.0383333333
524,4201,SIOUX CITY,9104.43,68.9729545455,97.0,14.6933477633,51109,740.25,5.60795454545,4.56977272727,1690.71,62.6188888889
525,4202,SIOUX CITY,17069.84,149.735438596,97.0,15.2017042607,51106,1263.0,11.0789473684,5.3051754386,2672.4,98.9777777778
526,4203,WAVERLY,21771.74,142.298954248,9.0,14.4299377529,50677,1836.5,12.0032679739,4.43803921569,5215.66,118.537727273
527,4204,CLINTON,8633.24,101.567529412,23.0,13.3715182073,52733,691.5,8.13529411765,4.24576470588,2016.15,100.8075
528,4205,MARSHALLTOWN,7779.01,103.720133333,64.0,12.6989714286,50158,662.75,8.83666666667,4.98106666667,1100.4,100.036363636
529,4209,GRIMES,64904.34,192.594480712,77.0,15.1650967924,50111,4753.5,14.1053412463,5.41421364985,12327.78,173.630704225
530,4210,STORM LAKE,2891.22,206.515714286,11.0,27.5879251701,50588,116.25,8.30357142857,7.64857142857,512.52,128.13
531,4214,WATERLOO,23850.46,115.778932039,7.0,18.7390661119,50703,1483.08,7.19941747573,3.4877184466,4742.43,110.289069767
532,4222,EVANSDALE,9310.6,60.4584415584,7.0,17.7011193568,50707,778.34,5.05415584416,3.82662337662,1541.4,57.0888888889
533,4223,EVANSDALE,9075.6,67.728358209,7.0,16.3795024876,50707,725.8,5.41641791045,3.97932835821,1763.98,76.6947826087
534,4228,VINTON,27670.01,161.812923977,6.0,12.0765295182,52349,2313.9,13.5315789474,4.40666666667,6819.0,162.357142857
535,4229,HARLAN,32464.02,541.067,83.0,12.2154920635,51537,3637.5,60.625,4.79533333333,3287.16,219.144
536,4230,CLIVE,7352.94,77.3993684211,77.0,13.9027568922,50325,697.25,7.33947368421,4.43957894737,2605.85,78.9651515152
537,4231,LE MARS,12090.82,134.342444444,75.0,12.5848042328,51031,1277.75,14.1972222222,4.51644444444,2396.58,104.199130435
538,4232,MORAVIA,6508.94,112.223103448,4.0,17.5590968801,52571,380.75,6.56465517241,6.23103448276,827.25,91.9166666667
539,4233,CRESCO,22786.77,180.847380952,45.0,13.8673318216,52136,2091.0,16.5952380952,5.0053968254,11180.36,338.798787879
540,4234,SPENCER,13087.66,163.59575,21.0,11.3177752976,51301,1230.6,15.3825,4.178625,1394.82,107.293846154
541,4235,WEBSTER CITY,6226.44,115.304444444,40.0,14.3988007055,50595,523.75,9.69907407407,4.72166666667,1104.93,100.448181818
542,4236,EAGLE GROVE,26935.51,141.765842105,99.0,15.6349072682,50533,2403.75,12.6513157895,5.34631578947,4308.52,87.9289795918
543,4239,SPIRIT LAKE,11336.14,119.327789474,30.0,12.2186666667,51360,1005.25,10.5815789474,4.72757894737,2171.4,120.633333333
544,4246,SHENANDOAH,5508.76,94.9786206897,73.0,12.8977832512,51601,565.75,9.75431034483,4.295,1035.76,60.9270588235
546,4248,SHELDON,14292.4,621.408695652,71.0,12.9283643892,51201,1426.2,62.0086956522,3.8947826087,2420.72,403.453333333
547,4249,CLARINDA,5968.02,93.2503125,73.0,12.2571651786,51632,561.75,8.77734375,4.2340625,1039.71,64.981875
548,4250,ELDORA,6651.25,105.575396825,42.0,13.7843688587,50627,605.75,9.61507936508,5.04095238095,1194.09,85.2921428571
549,4251,AMES,13496.54,97.8010144928,85.0,25.1125672878,50014,833.06,6.03666666667,7.11688405797,3300.52,94.3005714286
550,4252,MONTICELLO,11672.03,77.8135333333,53.0,15.5151119048,52310,978.8,6.52533333333,4.9328,1856.07,64.0024137931
551,4253,WINTERSET,28568.7,238.0725,61.0,14.1133253968,50273,3151.5,26.2625,4.76525,20017.56,465.524651163
552,4254,EMMETSBURG,10541.67,119.791704545,74.0,13.0974025974,50536,916.1,10.4102272727,4.26556818182,2232.76,93.0316666667
553,4255,ORANGE CITY,40616.0,258.700636943,84.0,16.540367714,51041,3422.32,21.7982165605,4.58656050955,5981.54,119.6308
554,4256,SIOUX CENTER,24102.35,301.279375,84.0,18.0991071429,51250,1527.25,19.090625,4.922,5351.97,232.694347826
555,4258,BURLINGTON,14430.83,147.253367347,29.0,14.4476093294,52601,1413.0,14.4183673469,4.92867346939,8305.41,237.297428571
556,4260,OSCEOLA,23309.75,284.265243902,20.0,18.2778861789,50213,1555.75,18.9725609756,6.28475609756,2009.49,182.680909091
557,4265,WATERLOO,25209.6,99.642687747,7.0,20.842735272,50702,1399.49,5.53158102767,3.67565217391,6373.71,113.81625
558,4266,SHENANDOAH,8263.98,131.174285714,73.0,14.4108012094,51601,605.1,9.60476190476,4.7153968254,2215.86,123.103333333
559,4267,ANITA,7513.93,65.9116666667,15.0,15.0242105263,50020,570.5,5.00438596491,4.81464912281,2019.7,63.115625
560,4268,ALGONA,17921.11,132.748962963,55.0,16.2562821869,50511,1742.5,12.9074074074,4.83422222222,4503.65,128.675714286
561,4269,TIPTON,20819.87,66.3053184713,16.0,15.7492720655,52772,1693.75,5.39410828025,4.18404458599,4327.43,60.9497183099
562,4270,OTTUMWA,2109.48,150.677142857,90.0,14.7565306122,52501,151.8,10.8428571429,3.43285714286,834.72,139.12
563,4271,CENTERVILLE,6918.88,138.3776,4.0,17.2554666667,52544,459.25,9.185,5.59,1165.62,129.513333333
564,4272,ESTHERVILLE,11397.13,167.604852941,32.0,14.415,51334,1025.25,15.0772058824,5.23117647059,2387.97,183.69
565,4273,DES MOINES,15828.33,44.9668465909,77.0,19.251539164,50317,1016.18,2.886875,3.97372159091,2551.8,33.5763157895
566,4274,RUTHVEN,2921.39,73.03475,74.0,13.444452381,51358,270.5,6.7625,4.6465,778.25,70.75
567,4275,KNOXVILLE,11085.92,205.294814815,63.0,14.4561199295,50138,1005.38,18.6181481481,4.88425925926,1715.14,171.514
568,4276,LAKE MILLS,5683.67,67.6627380952,95.0,17.4214229025,50450,460.4,5.48095238095,4.77988095238,2944.15,65.4255555556
569,4277,LE MARS,36634.82,138.768257576,75.0,20.8202408009,51031,2328.47,8.81996212121,5.82147727273,8122.68,108.3024
570,4279,KEOTA,2054.85,57.0791666667,54.0,15.3009259259,52248,178.48,4.95777777778,3.92361111111,328.77,54.795
571,4283,MARION,7273.09,89.7912345679,57.0,16.2639741329,52302,558.88,6.89975308642,4.54049382716,2177.1,90.7125
572,4284,IOWA FALLS,7292.01,165.7275,42.0,13.6193073593,50126,726.0,16.5,4.80590909091,2080.92,160.070769231
573,4285,NEW HAMPTON,12261.64,126.408659794,19.0,12.8802110947,50659,1130.5,11.6546391753,4.43216494845,4182.32,160.858461538
574,4288,CEDAR RAPIDS,6590.5,79.4036144578,57.0,21.0262134251,52404,327.27,3.94301204819,4.67072289157,2743.05,76.1958333333
575,4289,WAUKON,9784.11,113.76872093,3.0,13.9356146179,52172,903.0,10.5,5.15325581395,2722.54,170.15875
576,4291,CRESTON,25211.94,81.0673311897,88.0,15.3321926198,50801,1645.5,5.29099678457,5.10945337621,4772.89,54.8608045977
577,4293,EDDYVILLE,2858.44,124.28,90.0,17.9844927536,52553,196.25,8.53260869565,5.46869565217,358.72,71.744
579,4296,KEOSAUQUA,11855.86,77.4892810458,89.0,15.709274821,52565,874.71,5.71705882353,4.84549019608,3183.12,72.3436363636
580,4297,CEDAR RAPIDS,27002.94,109.323643725,57.0,19.7221187584,52402,1716.07,6.94765182186,4.6683805668,8142.62,116.323142857
581,4298,DYSART,3873.3,124.94516129,86.0,12.7218740399,52224,307.5,9.91935483871,3.9764516129,821.1,136.85
582,4299,CENTRAL CITY,7906.47,73.8922429907,57.0,13.6850778816,52214,709.9,6.63457943925,3.86794392523,1200.65,92.3576923077
583,4300,OSKALOOSA,16161.38,252.5215625,62.0,15.4866220238,52577,980.0,15.3125,5.25453125,8740.01,546.250625
584,4301,DES MOINES,23161.42,141.228170732,77.0,24.4441042393,50320,1043.92,6.36536585366,4.73481707317,5127.16,128.179
585,4303,MEDIAPOLIS,10525.08,42.7848780488,29.0,16.7053213318,52637,708.93,2.88182926829,5.13113821138,1943.42,34.7039285714
586,4306,HAMPTON,7273.55,38.2818421053,35.0,17.5733646617,50441,527.68,2.77726315789,5.24084210526,2100.64,44.6944680851
587,4307,DUNLAP,15216.99,81.8117741935,43.0,18.3022017409,712-2,1022.9,5.49946236559,5.4276344086,4492.24,97.6573913043
588,4308,CORALVILLE,25532.8,107.280672269,52.0,20.6803170974,52241,1534.26,6.44647058824,4.84411764706,6439.69,107.328166667
589,4310,CHEROKEE,10640.49,102.312403846,18.0,14.5205723443,51012,801.25,7.70432692308,5.05913461538,1655.33,82.7665
590,4311,FORT DODGE,36146.01,322.732232143,94.0,13.8108333333,50501,3843.75,34.3191964286,4.51758928571,9583.89,290.420909091
591,4312,COUNCIL BLUFFS,145363.04,194.595769746,78.0,20.6555275069,51501,8029.51,10.7490093708,5.6716064257,31475.35,184.066374269
592,4313,ATLANTIC,9030.94,164.198909091,15.0,13.1188138528,50022,958.5,17.4272727273,4.43,1378.9,106.069230769
593,4315,WASHINGTON,4732.35,147.8859375,92.0,14.3705952381,52353,353.25,11.0390625,5.0246875,499.98,124.995
594,4317,GREENFIELD,9983.13,75.0611278195,1.0,15.2223129252,50849,830.5,6.24436090226,4.73496240602,1749.7,79.5318181818
595,4318,RED OAK,7834.27,124.353492063,69.0,14.6123960695,51566,636.25,10.0992063492,5.00682539683,1543.08,96.4425
596,4319,HUMBOLDT,8293.71,104.983670886,46.0,13.5924231465,50548,729.75,9.23734177215,4.73835443038,2660.34,166.27125
597,4320,PERRY,18181.59,138.790763359,8.0,16.0620392585,50220,1381.0,10.5419847328,4.96809160305,3822.09,95.55225
598,4321,CHARLES CITY,9517.99,134.056197183,34.0,14.3819919517,50616,1020.0,14.3661971831,4.59943661972,2221.98,116.946315789
599,4322,BAXTER,1298.46,31.6697560976,50.0,14.9121022067,50028,96.62,2.35658536585,4.06073170732,484.53,24.2265
600,4324,DAYTON,5514.88,83.5587878788,94.0,15.2394083694,50530,417.75,6.32954545455,5.09090909091,2367.94,112.759047619
601,4325,VILLISCA,1020.5,68.0333333333,69.0,15.872,50864,81.75,5.45,4.15933333333,548.64,109.728
602,4326,STRATFORD,4199.7,66.6619047619,40.0,17.3764493575,50249,328.65,5.21666666667,5.65603174603,849.96,94.44
603,4334,DUBUQUE,19159.46,228.088809524,31.0,13.0607142857,52001,1683.1,20.0369047619,4.26904761905,3664.96,166.589090909
604,4335,INWOOD,634.94,158.735,60.0,20.9916666667,51240,45.75,11.4375,5.665,634.94,158.735
605,4336,GEORGE,4230.87,48.6306896552,60.0,16.2370224412,51237,282.74,3.24988505747,4.92988505747,953.2,73.3230769231
606,4337,LARCHWOOD,5937.49,109.953518519,60.0,22.7067901235,51241,314.45,5.82314814815,7.66925925926,1727.77,157.07
607,4338,MELBOURNE,890.1,178.02,64.0,14.1554285714,50162,73.5,14.7,4.894,731.46,243.82
608,4343,DES MOINES,7307.98,94.9088311688,77.0,21.4990723562,50313,385.53,5.00688311688,3.94298701299,2031.33,88.3186956522
609,4344,GRIMES,18591.39,29.746224,77.0,19.9640457143,50111,1192.56,1.908096,5.292704,3743.07,29.7069047619
610,4345,GRINNELL,15088.32,37.7208,79.0,18.1606714286,50112,919.79,2.299475,4.15955,2736.85,31.1005681818
611,4346,SHELLSBURG,8580.19,31.6612177122,6.0,14.4024723247,52332,753.52,2.78051660517,4.48929889299,1871.75,28.7961538462
612,4349,DES MOINES,13371.52,133.7152,77.0,21.5147761905,50315,697.79,6.9779,4.3174,6808.32,121.577142857
614,4353,CLEAR LAKE,2584.52,71.7922222222,17.0,17.9854232804,50248,177.67,4.93527777778,4.03805555556,284.31,47.385
615,4355,STORY CITY,4963.91,90.2529090909,85.0,17.3835324675,50248,375.11,6.82018181818,3.69363636364,1569.68,120.744615385
616,4356,NEVADA,3659.44,73.1888,85.0,18.8607047619,50201,267.6,5.352,4.153,815.56,90.6177777778
617,4357,STORY CITY,4233.97,98.4644186047,85.0,14.6330454042,50248,394.81,9.18162790698,3.52465116279,812.68,101.585
618,4358,CLARION,4519.15,145.779032258,99.0,15.571797235,50525,364.75,11.7661290323,4.25,1491.35,165.705555556
619,4359,WAUKEE,2820.62,80.5891428571,25.0,16.8298503401,50263,220.75,6.30714285714,3.93171428571,797.94,88.66
620,4360,NEWTON,4138.09,118.231142857,50.0,15.046462585,50208,367.33,10.4951428571,4.01257142857,1199.39,109.035454545
621,4361,DES MOINES,6274.6,66.7510638298,77.0,20.7105217832,50313,409.82,4.35978723404,3.94893617021,1200.71,70.63
622,4362,POLK CITY,6527.33,89.4154794521,77.0,16.1366210046,50226,432.69,5.92726027397,3.84876712329,1162.04,145.255
623,4364,GRINNELL,2711.61,135.5805,79.0,23.4216666667,50112,122.25,6.1125,4.6075,624.36,208.12
624,4365,GRINNELL,3660.37,110.92030303,79.0,19.1256854257,50112,259.1,7.85151515152,3.87939393939,1289.97,128.997
625,4366,TIFFIN,4249.11,74.5457894737,52.0,19.1691562239,52340,273.42,4.79684210526,4.04280701754,605.93,75.74125
