,storeNumber,city,totalSales15,averageSale15,countyNumber,averagePrice(L),zipCode,totalVolSold(L)15,averageVolSold(L)15,averageMargin15,predictor,Q1AverageSales15,TotalSales16toDate,AverageSale16toDate,Q1TotalSales16,Q1AverageSale16
614,4353.0,CLEAR LAKE,2584.52,71.7922222222,17.0,17.9854232804,50248,177.67,4.93527777778,4.03805555556,284.31,47.385,1099.05,64.65,1099.05,64.65
615,4355.0,STORY CITY,4963.91,90.2529090909,85.0,17.3835324675,50248,375.11,6.82018181818,3.69363636364,1569.68,120.744615385,549.4,54.94,549.4,54.94
616,4356.0,NEVADA,3659.44,73.1888,85.0,18.8607047619,50201,267.6,5.352,4.153,815.56,90.6177777778,231.18,38.53,231.18,38.53
617,4357.0,STORY CITY,4233.97,98.4644186047,85.0,14.6330454042,50248,394.81,9.18162790698,3.52465116279,812.68,101.585,1760.1,92.6368421053,1760.1,92.6368421053
618,4358.0,CLARION,4519.15,145.779032258,99.0,15.571797235,50525,364.75,11.7661290323,4.25,1491.35,165.705555556,666.66,133.332,666.66,133.332
619,4359.0,WAUKEE,2820.62,80.5891428571,25.0,16.8298503401,50263,220.75,6.30714285714,3.93171428571,797.94,88.66,1249.3,73.4882352941,1249.3,73.4882352941
620,4360.0,NEWTON,4138.09,118.231142857,50.0,15.046462585,50208,367.33,10.4951428571,4.01257142857,1199.39,109.035454545,838.12,93.1244444444,838.12,93.1244444444
621,4361.0,DES MOINES,6274.6,66.7510638298,77.0,20.7105217832,50313,409.82,4.35978723404,3.94893617021,1200.71,70.63,1824.89,45.62225,1824.89,45.62225
622,4362.0,POLK CITY,6527.33,89.4154794521,77.0,16.1366210046,50226,432.69,5.92726027397,3.84876712329,1162.04,145.255,1690.26,93.9033333333,1690.26,93.9033333333
623,4364.0,GRINNELL,2711.61,135.5805,79.0,23.4216666667,50112,122.25,6.1125,4.6075,624.36,208.12,563.02,70.3775,563.02,70.3775
624,4365.0,GRINNELL,3660.37,110.92030303,79.0,19.1256854257,50112,259.1,7.85151515152,3.87939393939,1289.97,128.997,145.52,48.5066666667,145.52,48.5066666667
625,4366.0,TIFFIN,4249.11,74.5457894737,52.0,19.1691562239,52340,273.42,4.79684210526,4.04280701754,605.93,75.74125,947.87,49.8878947368,947.87,49.8878947368
626,4367.0,MASON CITY,3181.65,102.633870968,17.0,16.4634562212,50401,231.55,7.46935483871,3.30774193548,664.19,66.419,433.26,72.21,433.26,72.21
627,4368.0,JOHNSTON,3965.26,61.9571875,77.0,17.8010416667,50131,295.52,4.6175,4.280625,1118.03,58.8436842105,737.89,52.7064285714,737.89,52.7064285714
628,4369.0,NORWALK,6314.67,80.9573076923,91.0,15.7519291819,50211,500.16,6.41230769231,4.42756410256,1498.54,88.1494117647,1361.99,75.6661111111,1361.99,75.6661111111
629,4370.0,NORWALK,3480.37,63.2794545455,91.0,16.0998008658,50211,264.15,4.80272727273,4.16654545455,676.89,56.4075,1537.35,69.8795454545,1537.35,69.8795454545
630,4371.0,WEST DES MOINES,5218.19,81.53421875,77.0,17.6882142857,50265,332.27,5.19171875,3.858125,1174.03,83.8592857143,1451.82,96.788,1451.82,96.788
631,4372.0,MASON CITY,1659.86,82.993,17.0,16.8178571429,50401,151.22,7.561,3.9805,221.12,55.28,1173.36,106.669090909,1173.36,106.669090909
632,4373.0,WEST DES MOINES,8299.25,90.2092391304,77.0,17.6138509317,50266,523.03,5.68510869565,4.35695652174,1630.31,85.8057894737,1884.66,85.6663636364,1884.66,85.6663636364
633,4374.0,GRIMES,3908.01,84.9567391304,77.0,16.6097101449,50111,289.62,6.29608695652,3.95260869565,674.84,84.355,985.76,57.9858823529,985.76,57.9858823529
634,4375.0,GRIMES,5021.32,71.7331428571,77.0,16.427170068,50111,365.93,5.22757142857,3.81685714286,867.23,78.8390909091,1264.34,70.2411111111,1264.34,70.2411111111
635,4376.0,MASON CITY,8259.18,77.1885981308,17.0,15.2704539386,50401,734.55,6.86495327103,3.74831775701,1786.98,77.6947826087,2038.07,67.9356666667,2038.07,67.9356666667
636,4377.0,DES MOINES,6838.18,68.3818,77.0,20.9377095238,50313,395.57,3.9557,3.3896,1185.82,69.7541176471,1223.32,32.1926315789,1223.32,32.1926315789
637,4378.0,WAUKEE,5089.54,124.135121951,25.0,15.9374680604,50263,428.09,10.4412195122,3.86634146341,1200.75,120.075,989.58,123.6975,989.58,123.6975
638,4379.0,WEST DES MOINES,5827.9,86.9835820896,77.0,17.2246766169,50266,414.95,6.19328358209,4.11865671642,968.49,80.7075,1732.77,91.1984210526,1732.77,91.1984210526
639,4380.0,WEST BRANCH,2851.28,101.831428571,16.0,18.0165306122,52358,204.9,7.31785714286,4.35392857143,368.34,92.085,658.23,131.646,658.23,131.646
640,4382.0,WEST DES MOINES,6611.76,51.654375,77.0,19.4374255952,50265,421.37,3.291953125,3.61953125,1094.89,54.7445,1379.87,39.4248571429,1379.87,39.4248571429
641,4384.0,ADEL,7306.21,73.0621,25.0,17.0925857143,50003,596.31,5.9631,3.7364,2126.68,85.0672,1533.61,66.6786956522,1533.61,66.6786956522
642,4385.0,NEW VIRGINIA,3041.03,101.367666667,91.0,16.2865714286,50210,234.45,7.815,3.59266666667,506.33,126.5825,479.94,95.988,479.94,95.988
644,4387.0,SPIRIT LAKE,5081.49,105.864375,30.0,15.2461011905,51360,402.92,8.39416666667,3.66833333333,1507.59,115.968461538,870.52,79.1381818182,870.52,79.1381818182
645,4388.0,CLIVE,1162.28,58.114,77.0,19.762,50325,68.06,3.403,2.855,185.04,46.26,666.53,37.0294444444,666.53,37.0294444444
646,4392.0,CLIVE,6300.54,41.18,77.0,17.8765390601,50325,408.03,2.6668627451,3.84614379085,1399.99,73.6836842105,2117.19,47.0486666667,2117.19,47.0486666667
647,4393.0,CLIVE,4573.5,68.2611940299,77.0,19.1290262971,50325,298.65,4.45746268657,4.28119402985,633.71,48.7469230769,523.55,74.7928571429,523.55,74.7928571429
648,4395.0,ELLSWORTH,6228.02,81.9476315789,40.0,16.2739348371,50075,510.57,6.71802631579,3.90973684211,1949.45,92.830952381,1184.64,74.04,1184.64,74.04
649,4396.0,REINBECK,3276.78,117.027857143,38.0,11.9757993197,50669,279.0,9.96428571429,4.24392857143,1664.58,138.715,321.81,64.362,321.81,64.362
650,4397.0,ANKENY,3853.84,67.6112280702,77.0,17.4504845447,50021,269.9,4.7350877193,3.20087719298,800.4,61.5692307692,834.45,39.7357142857,834.45,39.7357142857
651,4398.0,BELMOND,6122.65,122.453,99.0,13.9283619048,50421,598.5,11.97,4.347,1046.61,130.82625,1733.52,115.568,1733.52,115.568
652,4401.0,MARION,3493.84,75.9530434783,57.0,17.0717184265,52302,252.7,5.49347826087,3.20347826087,47.72,23.86,931.17,77.5975,931.17,77.5975
653,4402.0,RIVERSIDE,11758.64,105.933693694,92.0,16.048013728,52327,947.71,8.53792792793,3.95252252252,2071.69,90.0734782609,2870.56,124.806956522,2870.56,124.806956522
654,4404.0,ANKENY,5360.07,86.4527419355,77.0,15.6392473118,50021,395.55,6.37983870968,3.76516129032,765.5,69.5909090909,878.85,73.2375,878.85,73.2375
655,4405.0,ANKENY,5569.77,45.2826829268,77.0,18.3736933798,50021,388.27,3.15666666667,4.23983739837,1421.19,49.0065517241,1698.43,37.7428888889,1698.43,37.7428888889
656,4406.0,ANKENY,4717.5,89.0094339623,77.0,15.2671428571,50023,375.23,7.07981132075,3.73264150943,1057.13,81.3176923077,1337.57,78.6805882353,1337.57,78.6805882353
657,4408.0,BOONE,2926.35,117.054,8.0,19.2552,50036,190.1,7.604,3.2232,915.34,114.4175,857.61,77.9645454545,857.61,77.9645454545
658,4409.0,BOONE,2736.8,124.4,8.0,16.1754545455,50036,225.67,10.2577272727,4.04045454545,855.24,142.54,636.77,90.9671428571,636.77,90.9671428571
659,4410.0,PERRY,5448.37,64.861547619,8.0,15.4779251701,50220,475.03,5.65511904762,3.60571428571,1244.25,73.1911764706,1229.67,58.5557142857,1229.67,58.5557142857
660,4411.0,DE SOTO,6347.84,64.773877551,25.0,16.0772303207,50069,517.08,5.27632653061,4.41785714286,1787.49,63.8389285714,1139.38,67.0223529412,1139.38,67.0223529412
661,4412.0,TIPTON,2489.97,52.9780851064,16.0,18.5271327254,52772,176.07,3.74617021277,3.84617021277,224.91,74.97,163.55,54.5166666667,163.55,54.5166666667
662,4413.0,WAPELLO,3763.4,104.538888889,58.0,17.4299206349,52653,256.2,7.11666666667,3.86472222222,754.04,125.673333333,681.96,97.4228571429,681.96,97.4228571429
663,4414.0,NEOLA,3945.26,73.0603703704,78.0,15.5595414462,51559,313.17,5.79944444444,3.57277777778,893.6,81.2363636364,1084.11,120.456666667,1084.11,120.456666667
664,4415.0,ACKLEY,3279.11,79.9782926829,42.0,16.9031126597,50601,279.98,6.8287804878,4.22902439024,1064.46,152.065714286,840.14,52.50875,840.14,52.50875
665,4416.0,CASEY,4060.65,145.023214286,39.0,17.7181632653,50048,257.2,9.18571428571,3.66714285714,1129.34,141.1675,1082.97,120.33,1082.97,120.33
666,4417.0,ADAIR,3482.94,145.1225,1.0,16.1732936508,50002,225.0,9.375,4.30125,731.52,146.304,731.16,146.232,731.16,146.232
667,4418.0,WALNUT,3995.56,102.45025641,78.0,16.1967032967,51577,277.7,7.12051282051,4.23179487179,770.02,85.5577777778,1543.84,118.756923077,1543.84,118.756923077
668,4419.0,LAMONI,4119.09,76.2794444444,27.0,16.8174074074,50140,295.71,5.47611111111,3.79851851852,1156.18,88.9369230769,505.31,56.1455555556,505.31,56.1455555556
669,4420.0,OTTUMWA,2299.86,46.9359183673,90.0,19.2127599611,52501,135.81,2.77163265306,3.93632653061,313.22,62.644,838.6,49.3294117647,838.6,49.3294117647
670,4421.0,HAMPTON,3017.02,107.750714286,35.0,20.5109183673,50441,180.23,6.43678571429,4.22321428571,1096.06,137.0075,623.25,103.875,623.25,103.875
671,4424.0,BURLINGTON,2556.84,116.22,29.0,16.2884415584,52601,159.9,7.26818181818,4.33727272727,152.04,50.68,903.82,90.382,903.82,90.382
673,4426.0,MARSHALLTOWN,28080.78,91.1713636364,64.0,17.1575502474,50158,1939.76,6.29792207792,4.16136363636,6566.6,83.1215189873,6856.47,78.81,6856.47,78.81
674,4427.0,NORTH LIBERTY,4489.19,77.3998275862,52.0,16.2440804598,52317,325.27,5.60810344828,4.1924137931,834.48,64.1907692308,978.27,46.5842857143,978.27,46.5842857143
675,4428.0,AMES,7771.78,127.406229508,85.0,17.1506323185,50014,527.2,8.64262295082,4.79819672131,1974.0,151.846153846,2228.82,111.441,2228.82,111.441
676,4429.0,COLFAX,4482.9,112.0725,50.0,17.5101666667,50054,283.13,7.07825,3.97625,891.99,99.11,1306.62,130.662,1306.62,130.662
677,4430.0,FORT DODGE,3339.27,128.433461538,94.0,14.063003663,50501,287.2,11.0461538462,2.89076923077,664.38,332.19,245.01,81.67,245.01,81.67
678,4431.0,FORT DODGE,2485.68,108.073043478,94.0,12.65436853,50501,207.75,9.03260869565,3.47652173913,94.08,94.08,481.37,80.2283333333,481.37,80.2283333333
680,4433.0,PLEASANT HILL,3449.05,73.3840425532,77.0,17.4736068896,50317,273.51,5.81936170213,3.59085106383,428.2,71.3666666667,1273.54,48.9823076923,1273.54,48.9823076923
681,4434.0,ROCK RAPIDS,6289.96,76.7068292683,60.0,15.4767828107,51246,489.17,5.96548780488,5.03658536585,1254.86,73.8152941176,1795.85,78.0804347826,1795.85,78.0804347826
682,4435.0,COUNCIL BLUFFS,3203.52,100.11,78.0,16.3642559524,51501,221.99,6.9371875,3.2728125,470.49,94.098,584.88,97.48,584.88,97.48
683,4436.0,AMES,9496.7,114.418072289,85.0,19.0860929432,50010,750.95,9.04759036145,4.61542168675,1996.94,117.467058824,1788.06,89.403,1788.06,89.403
684,4437.0,AMES,4715.8,72.5507692308,85.0,16.2082124542,50010,382.92,5.89107692308,3.63661538462,1170.79,68.87,1642.55,71.4152173913,1642.55,71.4152173913
685,4438.0,AMES,4877.49,58.0653571429,85.0,18.2944671202,50010,351.67,4.18654761905,3.61369047619,1193.83,70.2252941176,1085.34,51.6828571429,1085.34,51.6828571429
686,4439.0,CENTER POINT,8101.08,55.4868493151,57.0,13.0776255708,52213,784.25,5.37157534247,4.07684931507,2163.51,83.2119230769,1617.7,55.7827586207,1617.7,55.7827586207
687,4440.0,COUNCIL BLUFFS,2786.01,107.154230769,78.0,16.0851282051,51503,187.5,7.21153846154,4.03269230769,1012.41,112.49,855.12,122.16,855.12,122.16
688,4443.0,PALO,3795.42,140.571111111,57.0,12.5058906526,52324,321.0,11.8888888889,4.08222222222,420.84,140.28,1237.62,112.510909091,1237.62,112.510909091
689,4444.0,SLOAN,9311.36,101.210434783,97.0,15.691252588,51055,672.17,7.30619565217,3.75304347826,2295.74,104.351818182,1444.04,68.7638095238,1444.04,68.7638095238
690,4445.0,WEBSTER CITY,3345.92,90.4302702703,40.0,15.1777091377,50595,284.55,7.69054054054,3.24783783784,879.6,87.96,755.88,107.982857143,755.88,107.982857143
691,4446.0,URBANDALE,9368.6,55.4355029586,77.0,20.901053818,50322,510.85,3.02278106509,2.95266272189,2345.58,54.548372093,2609.65,44.2313559322,2609.65,44.2313559322
692,4447.0,URBANDALE,3984.53,94.8697619048,77.0,16.9102267574,50322,322.9,7.6880952381,2.82,884.97,126.424285714,2271.38,189.281666667,2271.38,189.281666667
693,4448.0,URBANDALE,2901.94,93.6109677419,77.0,18.4959754224,50322,165.84,5.34967741935,3.49548387097,833.04,138.84,461.73,92.346,461.73,92.346
694,4449.0,URBANDALE,2874.88,75.6547368421,77.0,15.7062406015,50322,211.28,5.56,4.36605263158,813.57,101.69625,489.42,44.4927272727,489.42,44.4927272727
695,4450.0,URBANDALE,4427.06,76.3286206897,77.0,17.8500492611,50323,291.34,5.02310344828,3.95793103448,738.62,61.5516666667,849.75,60.6964285714,849.75,60.6964285714
696,4451.0,WEBSTER CITY,5178.37,77.2891044776,40.0,17.6635963042,50595,462.06,6.89641791045,3.58746268657,1273.5,90.9642857143,1471.68,86.5694117647,1471.68,86.5694117647
697,4452.0,SIOUX CITY,12151.77,86.1827659574,97.0,19.7651739277,51105,798.27,5.6614893617,3.6370212766,3990.74,110.853888889,2467.51,64.9344736842,2467.51,64.9344736842
698,4453.0,FOREST CITY,10199.47,72.3366666667,95.0,15.9676089159,50436,832.59,5.90489361702,4.93432624113,2693.46,81.62,2251.34,72.6238709677,2251.34,72.6238709677
699,4454.0,SIOUX CITY,3574.36,142.9744,97.0,17.7479619048,51109,245.1,9.804,3.9136,937.86,117.2325,231.12,115.56,231.12,115.56
700,4455.0,ELDORA,2061.49,73.6246428571,42.0,19.0591496599,50627,132.13,4.71892857143,4.69857142857,691.32,172.83,726.67,66.0609090909,726.67,66.0609090909
701,4456.0,IOWA CITY,6799.37,78.1536781609,52.0,19.7206458675,52246,379.59,4.36310344828,3.96770114943,1701.26,113.417333333,1075.77,35.859,1075.77,35.859
702,4457.0,IOWA CITY,7761.87,110.883857143,52.0,16.0318095238,52240,529.1,7.55857142857,3.52114285714,1166.97,116.697,1231.54,72.4435294118,1231.54,72.4435294118
703,4458.0,JOHNSTON,2596.42,70.1735135135,77.0,19.8725225225,50131,153.02,4.13567567568,3.29432432432,204.35,40.87,438.8,73.1333333333,438.8,73.1333333333
704,4459.0,EAGLE GROVE,6792.63,117.114310345,99.0,15.484318555,50533,566.15,9.76120689655,3.93051724138,765.21,109.315714286,1713.8,155.8,1713.8,155.8
705,4461.0,WINDSOR HEIGHTS,8161.2,55.1432432432,77.0,18.6299388674,50324,518.92,3.50621621622,2.64689189189,2312.32,60.8505263158,1619.87,47.6432352941,1619.87,47.6432352941
706,4462.0,BUFFALO CENTER,5925.78,51.0843103448,95.0,16.83227422,50424,493.45,4.25387931034,4.80284482759,1307.12,40.8475,1094.31,47.5786956522,1094.31,47.5786956522
707,4463.0,GARNER,15712.9,109.117361111,41.0,12.3397486772,50438,1522.75,10.5746527778,4.51465277778,3938.14,123.066875,3741.77,116.9303125,3741.77,116.9303125
708,4464.0,ELDRIDGE,10359.18,86.3265,82.0,20.9108492063,52748,681.75,5.68125,5.51625,1980.87,79.2348,1281.51,51.2604,1281.51,51.2604
709,4466.0,FAYETTE,10533.66,184.801052632,33.0,15.537786132,52142,775.65,13.6078947368,4.54473684211,1057.74,132.2175,2224.92,185.41,2224.92,185.41
710,4467.0,MUSCATINE,3292.1,49.8803030303,70.0,16.5223881674,52761,258.93,3.92318181818,3.50242424242,614.15,47.2423076923,1154.0,37.2258064516,1154.0,37.2258064516
711,4468.0,MUSCATINE,2400.06,48.9808163265,70.0,15.8368124393,52761,181.3,3.7,3.54816326531,426.27,38.7518181818,669.79,47.8421428571,669.79,47.8421428571
712,4470.0,WATERLOO,1954.95,75.1903846154,7.0,14.3722710623,50703,170.24,6.54769230769,3.015,846.16,94.0177777778,535.11,59.4566666667,535.11,59.4566666667
713,4471.0,WATERLOO,2940.22,94.8458064516,7.0,17.4986482335,50702,212.01,6.83903225806,3.85838709677,813.08,101.635,1112.52,65.4423529412,1112.52,65.4423529412
714,4472.0,CENTERVILLE,7584.0,79.0,4.0,16.1686507937,52544,626.79,6.5290625,4.46229166667,2140.38,73.8062068966,1659.95,118.567857143,1659.95,118.567857143
715,4473.0,PANORA,8786.04,146.434,39.0,15.9168888889,50216,631.5,10.525,5.209,1804.5,150.375,1578.42,121.416923077,1578.42,121.416923077
716,4474.0,COUNCIL BLUFFS,5576.74,109.347843137,78.0,19.4104014939,51501,329.7,6.46470588235,3.87411764706,1767.57,110.473125,1342.27,149.141111111,1342.27,149.141111111
717,4475.0,COUNCIL BLUFFS,4981.68,90.576,78.0,18.9452987013,51501,311.1,5.65636363636,3.18709090909,1799.39,99.9661111111,935.97,116.99625,935.97,116.99625
718,4476.0,COUNCIL BLUFFS,4612.21,94.1267346939,78.0,17.2367249757,51501,335.88,6.85469387755,3.08714285714,683.56,136.712,1576.2,98.5125,1576.2,98.5125
719,4477.0,COUNCIL BLUFFS,2442.84,93.9553846154,78.0,19.2295970696,51503,169.05,6.50192307692,3.77538461538,121.31,40.4366666667,454.37,56.79625,454.37,56.79625
720,4478.0,DES MOINES,21716.41,76.7364310954,77.0,17.1498923103,50315,1626.13,5.74604240283,3.76932862191,4003.96,67.8637288136,5651.89,84.3565671642,5651.89,84.3565671642
721,4480.0,CLINTON,5702.76,142.569,23.0,20.9561071429,52732,280.35,7.00875,4.4825,413.22,103.305,1225.4,175.057142857,1225.4,175.057142857
722,4481.0,IOWA CITY,37161.77,142.382260536,52.0,19.6035960591,52240,2525.54,9.67639846743,4.99731800766,10277.64,163.137142857,3068.3,102.276666667,3068.3,102.276666667
723,4482.0,INDIANOLA,17178.37,178.941354167,91.0,15.3947519841,50125,1692.4,17.6291666667,4.54645833333,1794.01,85.429047619,1622.8,60.1037037037,1622.8,60.1037037037
724,4485.0,SANBORN,6501.29,44.8364827586,71.0,15.3702101806,51248,541.22,3.73255172414,4.08889655172,1261.49,36.0425714286,1657.51,53.4680645161,1657.51,53.4680645161
725,4487.0,CEDAR RAPIDS,3543.99,88.59975,57.0,16.6743809524,52402,268.52,6.713,3.53575,1130.97,75.398,1150.26,127.806666667,1150.26,127.806666667
727,4489.0,CEDAR RAPIDS,3111.41,141.427727273,57.0,16.3395670996,52405,277.9,12.6318181818,3.725,1173.54,195.59,517.68,258.84,517.68,258.84
728,4490.0,CEDAR RAPIDS,8556.92,60.26,57.0,18.7215291751,52404,525.22,3.69873239437,3.10563380282,2463.32,64.8242105263,1710.49,48.8711428571,1710.49,48.8711428571
729,4491.0,CEDAR RAPIDS,4665.86,97.2054166667,57.0,15.921547619,52403,347.4,7.2375,3.54145833333,887.16,98.5733333333,1065.42,96.8563636364,1065.42,96.8563636364
730,4492.0,CEDAR RAPIDS,4376.09,109.40225,57.0,19.909047619,52404,279.17,6.97925,3.92425,1485.82,123.818333333,596.43,99.405,596.43,99.405
731,4493.0,CEDAR RAPIDS,4565.55,126.820833333,57.0,18.2241931217,52404,305.47,8.48527777778,4.60944444444,639.06,127.812,1611.18,123.936923077,1611.18,123.936923077
732,4495.0,GRUNDY CENTER,6526.76,47.6405839416,38.0,13.1770385819,50638,620.24,4.52729927007,3.74583941606,1674.74,52.335625,1932.1,55.2028571429,1932.1,55.2028571429
733,4496.0,CEDAR RAPIDS,5633.62,69.5508641975,57.0,20.634691358,52402,406.72,5.0212345679,3.40037037037,1545.38,73.5895238095,1930.58,74.2530769231,1930.58,74.2530769231
735,4498.0,WINTHROP,1203.45,75.215625,10.0,15.306577381,50682,99.3,6.20625,4.498125,133.65,66.825,278.52,55.704,278.52,55.704
736,4499.0,MILFORD,1563.82,120.293846154,30.0,14.5215384615,51351,134.1,10.3153846154,2.98923076923,382.9,127.633333333,356.64,118.88,356.64,118.88
737,4500.0,NORTH LIBERTY,3516.73,117.224333333,52.0,13.8487301587,52317,299.25,9.975,3.31466666667,945.64,189.128,538.92,89.82,538.92,89.82
738,4501.0,FAIRFIELD,3427.7,77.9022727273,51.0,16.7146320346,52556,290.72,6.60727272727,3.54136363636,858.41,122.63,581.55,58.155,581.55,58.155
739,4502.0,WATERLOO,12070.3,86.2164285714,7.0,19.574414966,50703,781.8,5.58428571429,3.25257142857,3466.78,88.8917948718,3414.96,72.6587234043,3414.96,72.6587234043
740,4503.0,TREYNOR,1755.27,109.704375,78.0,18.6370833333,51575,116.62,7.28875,5.30375,488.58,122.145,562.94,70.3675,562.94,70.3675
741,4504.0,INDIANOLA,7540.5,93.0925925926,91.0,13.2133568489,50125,650.7,8.03333333333,3.2075308642,1423.77,88.985625,2005.74,117.984705882,2005.74,117.984705882
742,4505.0,JOHNSTON,2862.98,159.054444444,77.0,21.327037037,50131,143.7,7.98333333333,6.39166666667,612.48,153.12,1208.64,151.08,1208.64,151.08
743,4506.0,TIFFIN,4687.48,117.187,52.0,14.3335238095,52340,411.5,10.2875,3.37075,783.72,130.62,1452.17,90.760625,1452.17,90.760625
745,4508.0,SPENCER,2001.38,125.08625,21.0,14.2004761905,51301,177.0,11.0625,4.36375,690.02,98.5742857143,892.44,127.491428571,892.44,127.491428571
746,4509.0,AMES,58422.19,134.613341014,85.0,20.9252917941,50010,3904.62,8.9968202765,5.60675115207,14183.86,157.598444444,14710.64,108.967703704,14710.64,108.967703704
747,4510.0,MALVERN,2311.44,105.065454545,65.0,11.4593073593,51551,204.0,9.27272727273,2.84272727273,645.24,107.54,913.68,114.21,913.68,114.21
748,4511.0,DES MOINES,7234.45,84.1215116279,77.0,21.8190254707,50317,415.98,4.83697674419,4.42651162791,1968.17,78.7268,940.65,44.7928571429,940.65,44.7928571429
749,4512.0,WATERLOO,2794.26,116.4275,7.0,13.0002579365,50701,225.75,9.40625,3.49416666667,1227.36,122.736,490.44,122.61,490.44,122.61
750,4513.0,POLK CITY,1754.59,134.968461538,77.0,17.9266666667,50226,118.5,9.11538461538,3.78923076923,60.12,60.12,182.3,91.15,182.3,91.15
751,4514.0,FORT DODGE,5123.98,150.705294118,94.0,16.6854201681,50501,402.0,11.8235294118,4.33558823529,1647.94,137.328333333,1417.6,157.511111111,1417.6,157.511111111
752,4515.0,DOWS,1821.3,165.572727273,99.0,15.1570238095,50071,124.8,11.3454545455,3.67909090909,726.48,181.62,190.32,95.16,190.32,95.16
753,4516.0,OAKLAND,3953.34,87.852,78.0,16.9884444444,51560,262.8,5.84,3.34688888889,1602.36,100.1475,1533.0,153.3,1533.0,153.3
754,4517.0,CEDAR RAPIDS,3482.04,133.924615385,57.0,13.6207509158,52402,342.0,13.1538461538,3.80346153846,181.2,90.6,1266.36,126.636,1266.36,126.636
755,4518.0,WEST DES MOINES,3346.04,123.927407407,77.0,15.6859259259,50266,225.75,8.36111111111,3.42555555556,739.88,105.697142857,1177.5,147.1875,1177.5,147.1875
756,4519.0,WEST DES MOINES,4604.98,127.916111111,77.0,15.0872089947,50266,316.5,8.79166666667,4.38638888889,1083.54,120.393333333,1572.96,224.708571429,1572.96,224.708571429
757,4520.0,HUXLEY,3817.14,141.375555556,85.0,15.4687830688,50124,262.5,9.72222222222,4.28703703704,1035.12,207.024,1210.2,134.466666667,1210.2,134.466666667
758,4521.0,GRAND JUNCTION,2893.69,152.299473684,37.0,18.1920802005,50107,256.5,13.5,4.56947368421,990.98,165.163333333,1003.5,111.5,1003.5,111.5
759,4522.0,MONROE,2523.07,56.0682222222,50.0,16.1673439153,50170,219.96,4.888,3.35311111111,588.71,65.4122222222,372.16,41.3511111111,372.16,41.3511111111
760,4523.0,EXIRA,2869.68,151.035789474,5.0,11.7572681704,50076,273.0,14.3684210526,3.97578947368,768.96,96.12,338.34,112.78,338.34,112.78
761,4524.0,NORA SPRINGS,4288.75,102.113095238,34.0,18.8751020408,50458,309.86,7.37761904762,4.02571428571,775.5,70.5,119.22,59.61,119.22,59.61
762,4525.0,AKRON,4315.29,77.05875,75.0,16.9978571429,51001,343.38,6.13178571429,4.09696428571,1249.34,73.4905882353,1154.13,88.7792307692,1154.13,88.7792307692
763,4527.0,GILMORE CITY,1474.8,105.342857143,46.0,12.8132653061,50541,165.0,11.7857142857,2.90071428571,578.82,144.705,298.8,149.4,298.8,149.4
764,4528.0,MARSHALLTOWN,2405.7,114.557142857,64.0,17.4666666667,50158,157.8,7.51428571429,3.11619047619,896.16,112.02,90.0,90.0,90.0,90.0
765,4529.0,BUFFALO CENTER,1413.18,141.318,95.0,12.0262857143,50424,124.5,12.45,3.77,359.16,119.72,238.8,119.4,238.8,119.4
766,4530.0,ELY,4140.64,108.964210526,57.0,14.5009210526,52227,320.55,8.43552631579,3.89131578947,1449.16,111.473846154,585.21,117.042,585.21,117.042
767,4531.0,AFTON,2723.76,272.376,88.0,18.3662857143,50830,214.5,21.45,3.723,729.12,243.04,538.32,269.16,538.32,269.16
769,4533.0,ST ANSGAR,1460.76,121.73,66.0,12.6198412698,50472,138.75,11.5625,3.12083333333,246.9,123.45,648.42,108.07,648.42,108.07
770,4535.0,DUBUQUE,3801.82,122.639354839,31.0,16.7056682028,52001,267.75,8.63709677419,4.11580645161,916.18,83.2890909091,834.84,119.262857143,834.84,119.262857143
771,4536.0,DUBUQUE,1825.69,70.2188461538,31.0,14.7668498168,52003,149.05,5.73269230769,3.08153846154,141.0,47.0,604.25,60.425,604.25,60.425
772,4537.0,LEON,2691.18,122.326363636,27.0,14.1232467532,50144,199.5,9.06818181818,3.705,1381.56,125.596363636,1237.64,137.515555556,1237.64,137.515555556
773,4538.0,CLARKSVILLE,3366.81,160.324285714,12.0,12.8976870748,50619,275.25,13.1071428571,4.01761904762,816.75,163.35,539.16,179.72,539.16,179.72
774,4539.0,SCRANTON,1370.6,85.6625,37.0,14.7299181548,51462,109.8,6.8625,3.2125,121.44,121.44,959.01,106.556666667,959.01,106.556666667
775,4540.0,BELLEVUE,2690.62,99.6525925926,49.0,16.8723368607,52031,182.45,6.75740740741,3.93444444444,621.2,88.7428571429,551.0,137.75,551.0,137.75
776,4541.0,DELMAR,1942.8,71.9555555556,23.0,16.9690520282,52037,147.13,5.44925925926,3.92555555556,175.8,87.9,175.2,87.6,175.2,87.6
778,4543.0,MARION,2639.66,155.274117647,57.0,21.2326610644,52302,144.3,8.48823529412,4.03117647059,1148.16,143.52,689.22,172.305,689.22,172.305
779,4544.0,OSCEOLA,2567.04,142.613333333,20.0,14.2417460317,50213,209.4,11.6333333333,2.89833333333,737.28,147.456,138.6,69.3,138.6,69.3
780,4545.0,COUNCIL BLUFFS,9218.81,97.0401052632,78.0,19.7199348371,51503,567.77,5.97652631579,5.25273684211,3141.54,104.718,1976.08,82.3366666667,1976.08,82.3366666667
