schoolID,sysID,schoolName,sysName,county,street,city,state,zip,adress,latitude,longitude,locClass,chrtr,titleI,stdTchRatio,freeLnch,reducedLnch
101,698,MCINTOSH COUNTY MIDDLE SCHOOL,MCINTOSH COUNTY,MCINTOSH COUNTY,500 GREEN ST,DARIEN,GA,31305,"500 GREEN ST,DARIEN,GA,31305",31.368099,-81.429204,31,No,Yes,15.3,349,0
182,656,MCINTOSH HIGH SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,201 WALT BANKS RD,PEACHTREE CITY,GA,30269,"201 WALT BANKS RD,PEACHTREE CITY,GA,30269",33.416702,-84.562873,21,No,No,17.9,180,32
289,667,MCKENDREE ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1600 RIVERSIDE PKWY,LAWRENCEVILLE,GA,30043,"1600 RIVERSIDE PKWY,LAWRENCEVILLE,GA,30043",33.977509,-84.02661,21,No,Yes,16.1,622,114
2061,644,MCLENDON ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3169 HOLLYWOOD DR,DECATUR,GA,30033,"3169 HOLLYWOOD DR,DECATUR,GA,30033",33.804322,-84.262041,21,No,Yes,11.8,375,21
3070,644,MCNAIR HIGH SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1804 BOULDERCREST RD SE,ATLANTA,GA,30316,"1804 BOULDERCREST RD SE,ATLANTA,GA,30316",33.705181,-84.324139,21,No,Yes,16.2,724,31
1057,644,MCNAIR MIDDLE SCHOOL,DEKALB COUNTY,DEKALB COUNTY,2190 WALLINGFORD DR,DECATUR,GA,30032,"2190 WALLINGFORD DR,DECATUR,GA,30032",33.718728,-84.29745,21,No,Yes,14.8,692,0
189,660,MCNAIR MIDDLE SCHOOL,FULTON COUNTY,FULTON COUNTY,2800 BURDETT RD,COLLEGE PARK,GA,30349,"2800 BURDETT RD,COLLEGE PARK,GA,30349",33.594253,-84.482325,21,No,Yes,13.7,738,25
177,721,MEADOWBROOK ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,3630 GOLDFINCH DR,AUGUSTA,GA,30906,"3630 GOLDFINCH DR,AUGUSTA,GA,30906",33.403776,-82.071876,12,No,Yes,16.9,541,0
199,667,MEADOWCREEK ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,5025 GEORGIA BELLE CT,NORCROSS,GA,30093,"5025 GEORGIA BELLE CT,NORCROSS,GA,30093",33.920029,-84.166976,21,No,Yes,13.5,1053,75
187,667,MEADOWCREEK HIGH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4455 STEVE REYNOLDS BLVD,NORCROSS,GA,30093,"4455 STEVE REYNOLDS BLVD,NORCROSS,GA,30093",33.922267,-84.149086,21,No,Yes,20.5,2437,204
3061,644,MEADOWVIEW ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1879 WEE KIRK RD SE,ATLANTA,GA,30316,"1879 WEE KIRK RD SE,ATLANTA,GA,30316",33.699738,-84.313489,21,No,Yes,14.2,348,0
491,660,MEDLOCK BRIDGE ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,10215 MEDLOCK BRIDGE PKWY,ALPHARETTA,GA,30022,"10215 MEDLOCK BRIDGE PKWY,ALPHARETTA,GA,30022",34.029077,-84.190423,21,No,No,13.5,68,20
3050,748,MEMORIAL DRIVE ELEMENTARY SCHOOL,WARE COUNTY,WARE COUNTY,2580 AMBROSE ST,WAYCROSS,GA,31503,"2580 AMBROSE ST,WAYCROSS,GA,31503",31.190946,-82.318234,33,No,Yes,13.5,284,30
294,722,MEMORIAL MIDDLE SCHOOL,ROCKDALE COUNTY,ROCKDALE COUNTY,3205 UNDERWOOD RD SE,CONYERS,GA,30013,"3205 UNDERWOOD RD SE,CONYERS,GA,30013",33.602886,-83.990325,21,No,Yes,16.3,538,105
3050,627,MENLO ELEMENTARY SCHOOL,CHATTOOGA COUNTY,CHATTOOGA COUNTY,2430 HIGHWAY 337,MENLO,GA,30731,"2430 HIGHWAY 337,MENLO,GA,30731",34.497406,-85.468193,42,No,Yes,15.4,210,37
5062,625,MERCER MIDDLE SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,201 ROMMEL AVE,GARDEN CITY,GA,31408,"201 ROMMEL AVE,GARDEN CITY,GA,31408",32.112093,-81.161351,21,No,Yes,13.7,427,23
4056,647,MERRY ACRES MIDDLE SCHOOL,DOUGHERTY COUNTY,DOUGHERTY COUNTY,1601 FLORENCE DR,ALBANY,GA,31707,"1601 FLORENCE DR,ALBANY,GA,31707",31.587412,-84.188607,13,No,Yes,17.4,895,0
2058,721,MERRY ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,415 BOY SCOUT RD,AUGUSTA,GA,30909,"415 BOY SCOUT RD,AUGUSTA,GA,30909",33.49607,-82.039631,12,No,Yes,13.7,358,0
4198,891,METRO REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,DEKALB COUNTY,1300 CONSTITUTION RD SE,ATLANTA,GA,30316,"1300 CONSTITUTION RD SE,ATLANTA,GA,30316",33.690002,-84.336136,21,No,Yes,17.10792873,428.0284571,46.01911961
302,621,METTER ELEMENTARY SCHOOL,CANDLER COUNTY,CANDLER COUNTY,33661 GA HIGHWAY 129 S,METTER,GA,30439,"33661 GA HIGHWAY 129 S,METTER,GA,30439",32.34498,-82.054601,33,No,Yes,17.2,611,51
101,621,METTER HIGH SCHOOL,CANDLER COUNTY,CANDLER COUNTY,34905 GA HIGHWAY 129 S,METTER,GA,30439,"34905 GA HIGHWAY 129 S,METTER,GA,30439",32.364472,-82.050384,33,No,Yes,16,329,46
202,621,METTER INTERMEDIATE SCHOOL,CANDLER COUNTY,CANDLER COUNTY,33661 GA HIGHWAY 129 S,METTER,GA,30439,"33661 GA HIGHWAY 129 S,METTER,GA,30439",32.34498,-82.054601,33,No,Yes,16.4,245,18
102,621,METTER MIDDLE SCHOOL,CANDLER COUNTY,CANDLER COUNTY,33661 GA HIGHWAY 129 S,METTER,GA,30439,"33661 GA HIGHWAY 129 S,METTER,GA,30439",32.34498,-82.054601,33,No,Yes,15.6,291,25
198,707,MIDDLE RIDGE ELEMENTARY SCHOOL,NEWTON COUNTY,NEWTON COUNTY,11649 BY PASS RD,COVINGTON,GA,30014,"11649 BY PASS RD,COVINGTON,GA,30014",33.563789,-83.87469,41,No,Yes,13.9,584,33
6001,717,MIDDLE SCHOOL ALTERNATIVE PROGRAM,PUTNAM COUNTY,PUTNAM COUNTY,140 SPARTA HWY,EATONTON,GA,31024,"140 SPARTA HWY,EATONTON,GA,31024",33.333666,-83.368339,41,No,No,17.10792873,428.0284571,46.01911961
501,706,MIDLAND ACADEMY,MUSCOGEE COUNTY,MUSCOGEE COUNTY,7373 PSALMOND RD,MIDLAND,GA,31820,"7373 PSALMOND RD,MIDLAND,GA,31820",32.556678,-84.865446,12,No,No,18.5,254,59
100,706,MIDLAND MIDDLE SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,6990 WARM SPRINGS RD,MIDLAND,GA,31820,"6990 WARM SPRINGS RD,MIDLAND,GA,31820",32.55405,-84.867303,12,No,No,11.4,210,47
2062,644,MIDVALE ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3836 MIDVALE RD,TUCKER,GA,30084,"3836 MIDVALE RD,TUCKER,GA,30084",33.856736,-84.23502,21,No,Yes,13.5,228,37
3062,644,MIDWAY ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3318 MIDWAY RD,DECATUR,GA,30032,"3318 MIDWAY RD,DECATUR,GA,30032",33.755554,-84.254214,21,No,Yes,14.2,586,11
194,605,MIDWAY ELEMENTARY SCHOOL,BALDWIN COUNTY,BALDWIN COUNTY,101 CARL VINSON RD SE,MILLEDGEVILLE,GA,31061,"101 CARL VINSON RD SE,MILLEDGEVILLE,GA,31061",33.019273,-83.227834,41,No,Yes,15.6,460,33
112,713,MIDWAY ELEMENTARY SCHOOL,PIERCE COUNTY,PIERCE COUNTY,3244 MIDWAY CHURCH RD,BLACKSHEAR,GA,31516,"3244 MIDWAY CHURCH RD,BLACKSHEAR,GA,31516",31.247611,-82.272069,41,No,Yes,14.6,236,32
1052,658,MIDWAY ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,4805 ATLANTA HWY,ALPHARETTA,GA,30004,"4805 ATLANTA HWY,ALPHARETTA,GA,30004",34.158258,-84.234105,21,No,Yes,15.6,313,31
101,689,MIDWAY MIDDLE SCHOOL,LIBERTY COUNTY,LIBERTY COUNTY,425 EDGEWATER DR,MIDWAY,GA,31320,"425 EDGEWATER DR,MIDWAY,GA,31320",31.80494,-81.452397,42,No,Yes,16.9,408,166
2054,657,MIDWAY PRIMARY,FLOYD COUNTY,FLOYD COUNTY,5 MIDWAY SCHOOL RD SE,SILVER CREEK,GA,30173,"5 MIDWAY SCHOOL RD SE,SILVER CREEK,GA,30173",34.175886,-85.146156,23,No,Yes,16.3,168,27
113,891,MILAN YDC,DEPARTMENT OF JUVENILE JUSTICE,TELFAIR COUNTY,26 PINCKERTON STREET,MILAN,GA,31060,"26 PINCKERTON STREET,MILAN,GA,31060",32.020305,-83.059225,43,No,Yes,17.10792873,428.0284571,46.01911961
513,761,MILES INTERMEDIATE SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,4215 BAKERS FERRY RD SW,ATLANTA,GA,30331,"4215 BAKERS FERRY RD SW,ATLANTA,GA,30331",33.755622,-84.525932,11,No,Yes,13.3,316,0
3064,633,MILFORD ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,2390 AUSTELL RD SW,MARIETTA,GA,30008,"2390 AUSTELL RD SW,MARIETTA,GA,30008",33.895074,-84.576613,21,No,Yes,9.8,384,23
100,616,MILL CREEK ELEMENTARY SCHOOL,BULLOCH COUNTY,BULLOCH COUNTY,239 BEASLEY RD,STATESBORO,GA,30461,"239 BEASLEY RD,STATESBORO,GA,30461",32.452438,-81.744918,33,No,Yes,15.6,466,48
105,667,MILL CREEK HIGH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4400 BRASELTON HWY,HOSCHTON,GA,30548,"4400 BRASELTON HWY,HOSCHTON,GA,30548",34.078237,-83.878555,21,No,No,20.3,680,235
113,628,MILL CREEK MIDDLE SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,442 ARNOLD MILL RD,WOODSTOCK,GA,30188,"442 ARNOLD MILL RD,WOODSTOCK,GA,30188",34.117406,-84.478657,21,No,No,17.5,287,75
110,700,MILLER COUNTY ELEMENTARY SCHOOL,MILLER COUNTY,MILLER COUNTY,996 PHILLIPSBURG RD,COLQUITT,GA,39837,"996 PHILLIPSBURG RD,COLQUITT,GA,39837",31.190869,-84.715796,43,No,Yes,15.9,505,0
210,700,MILLER COUNTY HIGH SCHOOL,MILLER COUNTY,MILLER COUNTY,996 PHILLIPSBURG RD,COLQUITT,GA,39837,"996 PHILLIPSBURG RD,COLQUITT,GA,39837",31.190869,-84.715796,43,No,Yes,15.2,268,0
310,700,MILLER COUNTY MIDDLE SCHOOL,MILLER COUNTY,MILLER COUNTY,996 PHILLIPSBURG RD,COLQUITT,GA,39837,"996 PHILLIPSBURG RD,COLQUITT,GA,39837",31.190869,-84.715796,43,No,Yes,15.3,209,0
5050,676,MILLER ELEMENTARY SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,101 PINE VALLEY DR,WARNER ROBINS,GA,31088,"101 PINE VALLEY DR,WARNER ROBINS,GA,31088",32.615256,-83.63872,13,No,Yes,15.3,556,0
105,644,MILLER GROVE HIGH SCHOOL,DEKALB COUNTY,DEKALB COUNTY,2645 DEKALB MEDICAL PKWY,LITHONIA,GA,30058,"2645 DEKALB MEDICAL PKWY,LITHONIA,GA,30058",33.709922,-84.149093,21,No,Yes,17.5,1131,87
597,644,MILLER GROVE MIDDLE SCHOOL,DEKALB COUNTY,DEKALB COUNTY,2215 MILLER RD,DECATUR,GA,30035,"2215 MILLER RD,DECATUR,GA,30035",33.723654,-84.183511,21,No,Yes,15.8,784,55
298,611,MILLER MAGNET MIDDLE SCHOOL,BIBB COUNTY,BIBB COUNTY,751 HENDLEY ST,MACON,GA,31204,"751 HENDLEY ST,MACON,GA,31204",32.839279,-83.658421,13,No,Yes,17.8,701,59
106,660,MILTON HIGH SCHOOL,FULTON COUNTY,FULTON COUNTY,13025 BIRMINGHAM HWY,ALPHARETTA,GA,30004,"13025 BIRMINGHAM HWY,ALPHARETTA,GA,30004",34.098815,-84.337555,21,No,No,18.1,173,26
4060,660,MIMOSA ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,1550 WARSAW RD,ROSWELL,GA,30076,"1550 WARSAW RD,ROSWELL,GA,30076",34.03626,-84.331456,13,No,Yes,12.1,983,50
288,667,MINOR ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4129 SHADY DR NW,LILBURN,GA,30047,"4129 SHADY DR NW,LILBURN,GA,30047",33.913317,-84.129021,21,No,Yes,14.1,895,102
303,648,MIRROR LAKE ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,2613 TYSON RD,VILLA RICA,GA,30180,"2613 TYSON RD,VILLA RICA,GA,30180",33.734043,-84.878967,21,No,No,14.6,219,51
186,608,MISSION ROAD ELEMENTARY SCHOOL,BARTOW COUNTY,BARTOW COUNTY,1100 MISSION RD SW,CARTERSVILLE,GA,30120,"1100 MISSION RD SW,CARTERSVILLE,GA,30120",34.162487,-84.880583,41,No,Yes,13.3,223,45
282,701,MITCHELL COUNTY HIGH SCHOOL,MITCHELL COUNTY,MITCHELL COUNTY,1000 NEWTON RD,CAMILLA,GA,31730,"1000 NEWTON RD,CAMILLA,GA,31730",31.242399,-84.238836,41,No,Yes,9.3,373,0
197,701,MITCHELL COUNTY MIDDLE SCHOOL,MITCHELL COUNTY,MITCHELL COUNTY,55 GRIFFIN RD,CAMILLA,GA,31730,"55 GRIFFIN RD,CAMILLA,GA,31730",31.236214,-84.235488,41,No,Yes,10.7,358,0
188,657,MODEL ELEMENTARY SCHOOL,FLOYD COUNTY,FLOYD COUNTY,3200 CALHOUN RD NE,ROME,GA,30161,"3200 CALHOUN RD NE,ROME,GA,30161",34.309658,-85.099292,41,No,Yes,15.5,295,45
111,657,MODEL HIGH,FLOYD COUNTY,FLOYD COUNTY,3252 CALHOUN RD NE,ROME,GA,30161,"3252 CALHOUN RD NE,ROME,GA,30161",34.308045,-85.099218,41,No,No,17.3,262,36
203,657,MODEL MIDDLE SCHOOL,FLOYD COUNTY,FLOYD COUNTY,164 BARRON RD NE,ROME,GA,30161,"164 BARRON RD NE,ROME,GA,30161",34.311178,-85.093823,41,No,No,13.8,237,37
1705,667,MONARCH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,3057 MAIN ST,DULUTH,GA,30096,"3057 MAIN ST,DULUTH,GA,30096",34.004462,-84.142836,21,No,No,0.6,8,6
205,747,MONROE AREA HIGH SCHOOL,WALTON COUNTY,WALTON COUNTY,300 DOUBLE SPRINGS CHURCH RD,MONROE,GA,30656,"300 DOUBLE SPRINGS CHURCH RD,MONROE,GA,30656",33.818899,-83.736582,31,No,Yes,16.4,582,93
113,702,MONROE COUNTY MIDDLE SCHOOL- BANKS STEPHENS CAMPUS,MONROE COUNTY,MONROE COUNTY,66 THORNTON RD,FORSYTH,GA,31029,"66 THORNTON RD,FORSYTH,GA,31029",33.013589,-83.919958,41,No,Yes,16.8,459,86
105,747,MONROE ELEMENTARY,WALTON COUNTY,WALTON COUNTY,140 DILLARD DR,MONROE,GA,30656,"140 DILLARD DR,MONROE,GA,30656",33.825852,-83.742075,41,No,Yes,15.1,511,34
1058,647,MONROE HIGH SCHOOL,DOUGHERTY COUNTY,DOUGHERTY COUNTY,900 LIPPITT DR,ALBANY,GA,31701,"900 LIPPITT DR,ALBANY,GA,31701",31.557166,-84.169702,13,No,Yes,17.3,1110,0
4062,644,MONTCLAIR ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1680 CLAIRMONT PL NE,ATLANTA,GA,30329,"1680 CLAIRMONT PL NE,ATLANTA,GA,30329",33.847803,-84.319917,21,No,Yes,15.9,1077,22
4058,721,MONTE SANO ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,2164 RICHMOND AVE,AUGUSTA,GA,30904,"2164 RICHMOND AVE,AUGUSTA,GA,30904",33.468031,-82.015805,12,No,Yes,15.3,311,0
6041,721,MONTE SANO PRE-K,RICHMOND COUNTY,RICHMOND COUNTY,2164 RICHMOND AVE,AUGUSTA,GA,30904,"2164 RICHMOND AVE,AUGUSTA,GA,30904",33.468031,-82.015805,12,No,No,17.10792873,428.0284571,46.01911961
114,703,MONTGOMERY ACADEMY,MONTGOMERY COUNTY,MONTGOMERY COUNTY,701 DOBBINS ST,MOUNT VERNON,GA,30445,"701 DOBBINS ST,MOUNT VERNON,GA,30445",32.182897,-82.581873,42,No,No,2635,0,0
201,703,MONTGOMERY CO. HIGH,MONTGOMERY COUNTY,MONTGOMERY COUNTY,701 DOBBINS ST,MOUNT VERNON,GA,30445,"701 DOBBINS ST,MOUNT VERNON,GA,30445",32.182897,-82.581873,42,No,Yes,19.1,201,29
101,703,MONTGOMERY COUNTY MIDDLE SCHOOL,MONTGOMERY COUNTY,MONTGOMERY COUNTY,900 MARTIN LUTHER KING DR,AILEY,GA,30410,"900 MARTIN LUTHER KING DR,AILEY,GA,30410",32.191756,-82.576742,42,No,Yes,20.8,183,0
5062,644,MONTGOMERY ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3995 ASHFORD DUNWOODY RD NE,ATLANTA,GA,30319,"3995 ASHFORD DUNWOODY RD NE,ATLANTA,GA,30319",33.909287,-84.332228,21,No,No,18.4,57,4
2552,726,MOORE ELEMENTARY SCHOOL,SPALDING COUNTY,SPALDING COUNTY,201 CABIN CREEK DR,GRIFFIN,GA,30223,"201 CABIN CREEK DR,GRIFFIN,GA,30223",33.257929,-84.261111,21,No,Yes,15.4,332,19
1112,667,MOORE MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1221 LAWRENCEVILLE HWY,LAWRENCEVILLE,GA,30046,"1221 LAWRENCEVILLE HWY,LAWRENCEVILLE,GA,30046",33.939443,-84.021434,21,No,Yes,16,761,116
412,774,MOORE STREET SCHOOL,DUBLIN CITY,LAURENS COUNTY,1405 W MOORE ST,DUBLIN,GA,31021,"1405 W MOORE ST,DUBLIN,GA,31021",32.539193,-82.926119,33,No,Yes,11.2,40,2
3054,638,MORELAND ELEMENTARY SCHOOL,COWETA COUNTY,COWETA COUNTY,145 RAILROAD ST,MORELAND,GA,30259,"145 RAILROAD ST,MORELAND,GA,30259",33.284465,-84.768766,41,No,Yes,14.6,241,43
103,726,MORELAND ROAD ELEMENTARY,SPALDING COUNTY,SPALDING COUNTY,455 MORELAND RD,GRIFFIN,GA,30224,"455 MORELAND RD,GRIFFIN,GA,30224",33.195452,-84.299712,21,No,Yes,17.2,332,65
191,704,MORGAN COUNTY ELEMENTARY SCHOOL,MORGAN COUNTY,MORGAN COUNTY,1640 OLD BUCKHEAD RD,MADISON,GA,30650,"1640 OLD BUCKHEAD RD,MADISON,GA,30650",33.592623,-83.443808,32,No,Yes,15.4,335,42
1050,704,MORGAN COUNTY HIGH SCHOOL,MORGAN COUNTY,MORGAN COUNTY,1231 COLLEGE DR,MADISON,GA,30650,"1231 COLLEGE DR,MADISON,GA,30650",33.597508,-83.452602,32,Yes,No,16.6,386,42
5050,704,MORGAN COUNTY MIDDLE SCHOOL,MORGAN COUNTY,MORGAN COUNTY,920 PEARL ST,MADISON,GA,30650,"920 PEARL ST,MADISON,GA,30650",33.604961,-83.470975,32,No,No,14,344,31
3050,704,MORGAN COUNTY PRIMARY SCHOOL,MORGAN COUNTY,MORGAN COUNTY,993 EAST AVE,MADISON,GA,30650,"993 EAST AVE,MADISON,GA,30650",33.595277,-83.454841,32,No,Yes,14.9,432,35
905,611,MORGAN ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,4901 FAUBUS AVE,MACON,GA,31204,"4901 FAUBUS AVE,MACON,GA,31204",32.813616,-83.715033,13,No,Yes,17.1,499,11
184,721,MORGAN ROAD MIDDLE SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,3635 HIERS BLVD,HEPHZIBAH,GA,30815,"3635 HIERS BLVD,HEPHZIBAH,GA,30815",33.392135,-82.094556,12,No,Yes,16.6,514,0
2054,676,MORNINGSIDE ELEMENTARY SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,1206 MORNINGSIDE DR,PERRY,GA,31069,"1206 MORNINGSIDE DR,PERRY,GA,31069",32.464187,-83.710185,41,No,Yes,16.5,267,29
1664,761,MORNINGSIDE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1053 E ROCK SPRINGS RD NE,ATLANTA,GA,30306,"1053 E ROCK SPRINGS RD NE,ATLANTA,GA,30306",33.796777,-84.352872,11,No,No,15.4,53,10
2058,647,MORNINGSIDE ELEMENTARY SCHOOL,DOUGHERTY COUNTY,DOUGHERTY COUNTY,120 SUNSET LN,ALBANY,GA,31705,"120 SUNSET LN,ALBANY,GA,31705",31.550525,-84.133115,13,No,Yes,16,434,0
107,663,MORNINGSTAR TREATMENT SERVICES- INC. YOUTH ESTATE,GLYNN COUNTY,GLYNN COUNTY,1 YOUTH ESTATE DR.,BRUNSWICK,GA,31525,"1 YOUTH ESTATE DR.,BRUNSWICK,GA,31525",31.316053,-81.471138,41,No,Yes,6.2,34,0
110,772,MORRIS INNOVATIVE HIGH SCHOOL,DALTON CITY,WHITFIELD COUNTY,104 FORT HILL TER,DALTON,GA,30721,"104 FORT HILL TER,DALTON,GA,30721",34.771913,-84.963443,13,No,Yes,10.2,283,19
2058,631,MORROW ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,6115 REYNOLDS RD,MORROW,GA,30260,"6115 REYNOLDS RD,MORROW,GA,30260",33.588277,-84.34299,21,No,Yes,16.1,485,0
4058,631,MORROW HIGH SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,2299 OLD REX MORROW RD,MORROW,GA,30260,"2299 OLD REX MORROW RD,MORROW,GA,30260",33.593846,-84.314005,21,No,Yes,20.7,1734,0
117,631,MORROW MIDDLE SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,5934 TRAMMELL RD,MORROW,GA,30260,"5934 TRAMMELL RD,MORROW,GA,30260",33.594018,-84.319827,21,No,Yes,16,680,0
109,754,MOSSY CREEK ELEMENTARY SCHOOL,WHITE COUNTY,WHITE COUNTY,128 HORACE FITZPATRICK DR,CLEVELAND,GA,30528,"128 HORACE FITZPATRICK DR,CLEVELAND,GA,30528",34.540249,-83.757039,41,No,Yes,14.8,305,39
108,676,MOSSY CREEK MIDDLE SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,200 DANNY CARPENTER DR,KATHLEEN,GA,31047,"200 DANNY CARPENTER DR,KATHLEEN,GA,31047",32.53892,-83.700583,22,No,No,13.6,141,49
194,692,MOULTON-BRANCH ELEMENTARY SCHOOL,LOWNDES COUNTY,LOWNDES COUNTY,5725 INNER PERIMETER ROAD,VALDOSTA,GA,31601,"5725 INNER PERIMETER ROAD,VALDOSTA,GA,31601",30.816653,-83.22927,41,No,Yes,13.3,393,45
278,633,MOUNT BETHEL ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,1210 JOHNSON FERRY RD,MARIETTA,GA,30068,"1210 JOHNSON FERRY RD,MARIETTA,GA,30068",33.979729,-84.417308,21,No,No,16,31,6
4052,648,MOUNT CARMEL ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,2356 FAIRBURN RD,DOUGLASVILLE,GA,30135,"2356 FAIRBURN RD,DOUGLASVILLE,GA,30135",33.741258,-84.683914,21,No,No,15.8,282,55
200,675,MOUNT CARMEL ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,2450 MOUNT CARMEL RD,HAMPTON,GA,30228,"2450 MOUNT CARMEL RD,HAMPTON,GA,30228",33.440508,-84.269981,41,No,Yes,15.6,277,58
5060,660,MOUNT OLIVE ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,3353 MOUNT OLIVE RD,EAST POINT,GA,30344,"3353 MOUNT OLIVE RD,EAST POINT,GA,30344",33.664569,-84.478228,21,No,Yes,15.2,608,24
194,669,MOUNT VERNON ELEMENTARY SCHOOL,HALL COUNTY,HALL COUNTY,4844 JIM HOOD RD,GAINESVILLE,GA,30506,"4844 JIM HOOD RD,GAINESVILLE,GA,30506",34.419745,-83.839558,41,Yes,No,16.8,198,39
104,754,MOUNT YONAH ELEMENTARY SCHOOL,WHITE COUNTY,WHITE COUNTY,1161 DUNCAN BRIDGE RD,SAUTEE NACOOCHEE,GA,30571,"1161 DUNCAN BRIDGE RD,SAUTEE NACOOCHEE,GA,30571",34.657229,-83.699024,42,No,Yes,14.8,215,43
176,631,MOUNT ZION ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,2984 MOUNT ZION RD,JONESBORO,GA,30236,"2984 MOUNT ZION RD,JONESBORO,GA,30236",33.555998,-84.293283,21,No,Yes,18.4,580,0
176,622,MOUNT ZION ELEMENTARY SCHOOL,CARROLL COUNTY,CARROLL COUNTY,260 EUREKA CHURCH RD,CARROLLTON,GA,30117,"260 EUREKA CHURCH RD,CARROLLTON,GA,30117",33.602953,-85.152423,41,No,Yes,17,509,36
290,631,MOUNT ZION HIGH SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,2535 MOUNT ZION PKWY,JONESBORO,GA,30236,"2535 MOUNT ZION PKWY,JONESBORO,GA,30236",33.554786,-84.310684,21,No,Yes,17.7,1636,0
109,631,MOUNT ZION PRIMARY,CLAYTON COUNTY,CLAYTON COUNTY,2920 MOUNT ZION RD,JONESBORO,GA,30236,"2920 MOUNT ZION RD,JONESBORO,GA,30236",33.556534,-84.294978,21,No,Yes,16.6,654,0
108,705,MOUNTAIN CREEK ACADEMY SCHOOL,MURRAY COUNTY,MURRAY COUNTY,P.O. BOX 40,CHATSWORTH,GA,30705,"P.O. BOX 40,CHATSWORTH,GA,30705",32.165622,-82.900075,23,No,Yes,24.3,211,0
108,7820108,MOUNTAIN EDUCATION CHARTER HIGH SCHOOL,STATE CHARTER SCHOOLS,WHITE COUNTY,65 KINNIMER ST,CLEVELAND,GA,30528,"65 KINNIMER ST,CLEVELAND,GA,30528",34.604754,-83.769768,32,Yes,Yes,21.1,763,121
6001,661,MOUNTAIN INNOVATION PROGRAM,GILMER COUNTY,GILMER COUNTY,1860 S MAIN ST,ELLIJAY,GA,30540,"1860 S MAIN ST,ELLIJAY,GA,30540",34.676048,-84.496167,32,No,No,17.10792873,428.0284571,46.01911961
373,660,MOUNTAIN PARK ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,11895 MOUNTAIN PARK RD,ROSWELL,GA,30075,"11895 MOUNTAIN PARK RD,ROSWELL,GA,30075",34.070987,-84.404569,13,No,No,14.5,55,6
2056,667,MOUNTAIN PARK ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1500 POUNDS RD SW,LILBURN,GA,30047,"1500 POUNDS RD SW,LILBURN,GA,30047",33.840124,-84.115083,21,No,No,16.2,258,50
