,year,sysID,sysName,schoolID,schoolName,grd,ccrpi,street,city,county,state,zip,locClass,titleI,chrtr,totStudnts,crprlPun,dtntn,iss,oss,altSchl,physRest,busSusp,explsn,other_discipline_action,pctDisc,bully,disCond,gngRel,hom,sexRelated,drugAlc,weapons,thftRbry,violence,pctBehavrs,stdTchRatio,expPerStudent,salBenSum,freeLnch,reducedLnch,pctMobile,pctAbs5orLess,pctAbsSix-Fiftn,pctOverFiftn,pctSnapTanfHmls,pctAsian,pctNative,pctBlck,pctHisp,pctMulti,pctWhite,pctMigrant,pctSPED,pctESOL,pctAltProg,pctGiftd
266,2015,627,Chattooga County,106,Leroy Massey Elementary School,E,61.8,403 Dot Johnson Way,Summerville,Chattooga County,GA,30747,41.0,Yes,No,934,0,0,0,1,0,0,0,0,0,0.00107066381156,0,0,0,0,0,1,0,0,0,0.00107066381156,16.3,4504.71,11985846.85,703.0,55.0,0.204264864326,50.2,38.8,11.0,52,0,0,12,9,7,72,0,17.6,2.5,0.0,4.3
270,2015,627,Chattooga County,1050,Chattooga High School,H,71.2,989 Highway 114,Summerville,Chattooga County,GA,30747,32.0,Yes,No,834,0,0,70,213,0,0,12,0,0,0.353717026379,0,0,0,0,2,47,0,2,27,0.0935251798561,16.8,4626.87,11985846.85,508.0,77.0,0.109974421561,35.0,40.2,24.8,36,0,0,7,5,6,81,0,14.2,0.4,0.0,10.2
271,2015,627,Chattooga County,2050,Lyerly Elementary School,M,79.7,150 Oak Hill Rd,Lyerly,Chattooga County,GA,30730,42.0,Yes,No,367,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,13.8,5170.61,11985846.85,234.0,36.0,0.0868347361684,49.3,39.8,10.9,39,0,0,4,2,3,92,0,11.1,0.3,0.0,14.4
272,2015,627,Chattooga County,2050,Lyerly Elementary School,E,69.3,150 Oak Hill Rd,Lyerly,Chattooga County,GA,30730,42.0,Yes,No,367,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,13.8,5170.61,11985846.85,234.0,36.0,0.0868347361684,49.3,39.8,10.9,39,0,0,4,2,3,92,0,11.1,0.3,0.0,14.4
273,2015,627,Chattooga County,2052,Summerville Middle School,M,65.5,200 Middle School Rd,Summerville,Chattooga County,GA,30747,41.0,Yes,No,400,0,0,7,49,0,0,0,0,4,0.14,3,0,0,0,1,6,2,1,26,0.0975,14.3,5928.93,11985846.85,332.0,34.0,0.177966102958,49.0,38.5,12.5,57,0,0,12,7,5,75,0,19.7,2.0,0.0,9.6
274,2015,627,Chattooga County,3050,Menlo Elementary School,M,76.7,2430 Highway 337,Menlo,Chattooga County,GA,30731,42.0,Yes,No,382,0,0,0,2,0,0,0,0,4,0.00523560209424,0,0,0,0,0,0,1,0,4,0.0130890052356,15.4,5131.53,11985846.85,210.0,37.0,0.119241192937,58.9,33.5,7.6,32,1,1,0,4,2,92,0,8.8,0.3,0.0,17.9
275,2015,627,Chattooga County,3050,Menlo Elementary School,E,70.6,2430 Highway 337,Menlo,Chattooga County,GA,30731,42.0,Yes,No,382,0,0,0,2,0,0,0,0,4,0.00523560209424,0,0,0,0,0,0,1,0,4,0.0130890052356,15.4,5131.53,11985846.85,210.0,37.0,0.119241192937,58.9,33.5,7.6,32,1,1,0,4,2,92,0,8.8,0.3,0.0,17.9
276,2015,628,Cherokee County,101,Carmel Elementary School,E,75.0,2275 Bascomb Carmel Rd,Woodstock,Cherokee County,GA,30189,21.0,No,No,1278,0,0,110,25,0,36,19,0,64,0.148669796557,3,99,0,0,3,0,4,1,12,0.0954616588419,18.5,5855.63,203781627.07,444.0,92.0,0.149493247271,53.8,38.8,7.4,19,2,0,13,21,4,60,0,11.2,8.1,0.3,8.5
277,2015,628,Cherokee County,104,Woodstock Elementary School,E,75.1,230 Rope Mill Rd,Woodstock,Cherokee County,GA,30188,21.0,Yes,No,1214,0,0,86,48,0,12,11,0,32,0.129324546952,2,35,0,0,8,2,1,0,17,0.0535420098847,18.1,5365.64,203781627.07,443.0,81.0,0.136443659663,56.6,36.1,7.3,17,3,1,13,20,6,58,0,9.2,6.8,0.3,7.8
278,2015,628,Cherokee County,108,Avery Elementary School,E,80.3,6391 E Cherokee Dr,Canton,Cherokee County,GA,30115,21.0,No,No,1094,0,0,23,4,0,0,10,0,22,0.0338208409506,1,20,0,0,0,0,2,0,2,0.0228519195612,19.5,5455.9,203781627.07,196.0,16.0,0.0857142880559,59.6,37.6,2.8,7,0,0,3,10,3,85,0,11.0,4.0,0.0,9.4
279,2015,628,Cherokee County,113,Mill Creek Middle School,M,74.8,442 Arnold Mill Rd,Woodstock,Cherokee County,GA,30188,21.0,No,No,1352,0,0,207,73,3,1,33,3,18,0.236686390533,1,83,0,0,12,8,1,3,20,0.094674556213,17.5,4633.42,203781627.07,287.0,75.0,0.102803736925,55.7,37.9,6.4,11,4,0,9,17,4,66,0,11.4,1.6,0.3,19.9
280,2015,628,Cherokee County,115,River Ridge High School,H,83.1,400 Arnold Mill Road,Woodstock,Cherokee County,GA,30188,21.0,No,No,1680,0,10,231,107,24,1,28,14,87,0.247023809524,5,186,0,0,2,21,2,0,12,0.135714285714,17.9,5105.15,203781627.07,288.0,93.0,0.11982434243,69.3,24.2,6.5,8,3,0,9,16,4,69,0,8.9,1.1,1.4,17.4
281,2015,628,Cherokee County,176,Etowah High School,H,88.0,6565 Putnam Ford Dr,Woodstock,Cherokee County,GA,30189,21.0,No,No,2536,0,22,488,128,44,0,6,16,100,0.277602523659,3,161,0,0,8,25,2,2,31,0.0914826498423,19.7,5006.0,203781627.07,486.0,102.0,0.104322530329,65.3,29.5,5.2,9,2,0,9,13,3,73,0,7.8,1.2,1.9,20.4
282,2015,628,Cherokee County,182,Johnston Elementary School,E,81.3,2031 E Cherokee Dr,Woodstock,Cherokee County,GA,30188,21.0,No,No,609,0,9,44,16,0,0,2,0,16,0.11658456486,2,27,0,0,0,0,1,0,3,0.0541871921182,17.3,6095.05,203781627.07,190.0,36.0,0.112847223878,58.5,36.9,4.6,16,2,0,5,21,6,67,0,7.9,13.2,0.0,13.9
283,2015,628,Cherokee County,187,Rusk Middle School,M,78.7,4695 Hickory Rd,Canton,Cherokee County,GA,30115,41.0,No,No,939,0,5,184,55,2,6,14,1,98,0.284345047923,6,201,0,0,22,1,0,0,19,0.26517571885,17.3,5242.07,203781627.07,201.0,44.0,0.0855555534363,54.2,38.8,7.0,11,1,0,7,10,3,77,0,9.3,1.8,0.6,18.2
284,2015,628,Cherokee County,189,Boston Elementary School,E,84.8,105 Othello Dr,Woodstock,Cherokee County,GA,30189,21.0,No,No,672,0,1,27,3,0,0,5,0,50,0.0535714285714,2,45,0,0,0,0,1,2,2,0.077380952381,16.3,6210.68,203781627.07,191.0,48.0,0.199675321579,57.7,37.8,4.5,15,0,0,6,13,4,76,0,11.9,4.3,0.2,7.0
285,2015,628,Cherokee County,190,Mountain Road Elementary School,M,74.2,615 Mountain Rd,Woodstock,Cherokee County,GA,30188,21.0,No,No,592,0,3,16,4,0,0,0,0,2,0.0388513513514,0,6,0,0,0,0,0,0,0,0.0101351351351,18.0,6099.57,203781627.07,90.0,29.0,0.0860215052962,63.2,34.1,2.7,8,2,0,6,9,2,80,0,12.0,2.9,0.0,10.5
286,2015,628,Cherokee County,190,Mountain Road Elementary School,E,69.5,615 Mountain Rd,Woodstock,Cherokee County,GA,30188,21.0,No,No,592,0,3,16,4,0,0,0,0,2,0.0388513513514,0,6,0,0,0,0,0,0,0,0.0101351351351,18.0,6099.57,203781627.07,90.0,29.0,0.0860215052962,63.2,34.1,2.7,8,2,0,6,9,2,80,0,12.0,2.9,0.0,10.5
287,2015,628,Cherokee County,193,Sixes Elementary School,E,80.0,20 Ridge Rd,Canton,Cherokee County,GA,30114,21.0,No,No,805,0,2,18,2,0,0,3,0,2,0.0310559006211,2,7,0,0,0,0,1,0,2,0.0149068322981,18.3,6173.2,203781627.07,80.0,23.0,0.0684754550457,64.5,31.7,3.9,4,1,0,4,7,3,84,0,13.2,0.8,0.0,13.6
288,2015,628,Cherokee County,196,Bascomb Elementary School,E,87.8,1335 Wyngate Pkwy,Woodstock,Cherokee County,GA,30189,21.0,No,No,1080,0,0,27,2,0,5,1,0,0,0.0324074074074,0,3,0,0,0,0,0,1,0,0.0037037037037,18.9,5771.86,203781627.07,87.0,19.0,0.0791788846254,64.4,32.3,3.3,5,1,0,4,7,2,85,0,8.5,0.6,0.1,18.2
289,2015,628,Cherokee County,197,Woodstock High School,H,83.8,2010 Towne Lake Hills South Dr,Woodstock,Cherokee County,GA,30189,21.0,No,No,2299,0,29,526,171,14,0,33,21,128,0.345367551109,4,250,4,0,6,51,3,4,20,0.148760330579,18.1,5148.69,203781627.07,419.0,98.0,0.142461970448,65.5,28.2,6.4,10,2,1,11,14,3,68,0,9.5,0.6,2.7,18.8
290,2015,628,Cherokee County,198,R. M. Moore Elementary School,E,69.1,1375 Puckett Rd,Waleska,Cherokee County,GA,30183,41.0,Yes,No,422,0,1,8,2,0,0,6,0,2,0.0402843601896,0,0,0,0,0,0,0,1,0,0.00236966824645,15.4,8021.9,203781627.07,219.0,63.0,0.0981308445334,49.3,40.3,10.4,21,1,0,1,6,1,90,0,11.8,2.0,0.0,2.0
291,2015,628,Cherokee County,199,Holly Springs Elementary School,E,56.9,1965 Hickory Rd,Canton,Cherokee County,GA,30115,21.0,No,No,1037,0,3,129,78,0,0,15,0,6,0.216972034716,7,15,0,0,0,0,3,1,9,0.0337512054002,19.0,5626.82,203781627.07,360.0,75.0,0.144200623035,56.9,34.1,9.0,18,1,0,6,14,4,73,0,12.9,6.2,0.1,6.0
292,2015,628,Cherokee County,199,Holly Springs Elementary School,M,75.0,1965 Hickory Rd,Canton,Cherokee County,GA,30115,21.0,No,No,1037,0,3,129,78,0,0,15,0,6,0.216972034716,7,15,0,0,0,0,3,1,9,0.0337512054002,19.0,5626.82,203781627.07,360.0,75.0,0.144200623035,56.9,34.1,9.0,18,1,0,6,14,4,73,0,12.9,6.2,0.1,6.0
293,2015,628,Cherokee County,203,Liberty Elementary School,E,72.1,10500 Bells Ferry Rd,Canton,Cherokee County,GA,30114,21.0,No,No,1338,0,0,6,0,0,0,1,0,11,0.00523168908819,0,10,0,0,0,0,0,0,1,0.00822122571001,19.6,5222.36,203781627.07,233.0,63.0,0.0833989009261,58.9,38.0,3.1,9,2,0,8,12,3,74,0,10.2,2.6,0.0,12.5
294,2015,628,Cherokee County,205,Freedom Middle School,M,84.5,10550 Bells Ferry Rd,Canton,Cherokee County,GA,30114,21.0,No,No,1162,0,0,219,19,5,0,11,0,30,0.218588640275,1,60,0,0,4,1,0,2,10,0.0671256454389,17.6,5814.4,203781627.07,150.0,47.0,0.0564010739326,59.3,36.1,4.6,7,2,0,7,9,3,79,0,9.8,0.7,0.1,19.6
295,2015,628,Cherokee County,213,Ball Ground Elementary School,E,68.9,321 Valley Street,Ball Ground,Cherokee County,GA,30107,31.0,No,No,568,0,0,2,1,0,0,0,0,1,0.00528169014085,0,0,0,0,0,0,0,0,1,0.00176056338028,16.8,6354.72,203781627.07,177.0,32.0,0.0971731469035,50.4,40.0,9.7,15,0,0,1,5,2,92,0,10.4,1.6,0.0,8.8
296,2015,628,Cherokee County,213,Ball Ground Elementary School,M,55.7,321 Valley Street,Ball Ground,Cherokee County,GA,30107,31.0,No,No,568,0,0,2,1,0,0,0,0,1,0.00528169014085,0,0,0,0,0,0,0,0,1,0.00176056338028,16.8,6354.72,203781627.07,177.0,32.0,0.0971731469035,50.4,40.0,9.7,15,0,0,1,5,2,92,0,10.4,1.6,0.0,8.8
297,2015,628,Cherokee County,287,Teasley Middle School,M,63.7,151 Hickory Log Drive,Canton,Cherokee County,GA,30114,21.0,Yes,No,1524,0,1,674,287,14,2,36,3,178,0.667322834646,6,427,1,0,23,48,3,7,53,0.372703412073,14.4,5980.29,203781627.07,420.0,80.0,0.143960669637,53.5,36.2,10.2,25,0,0,7,25,3,64,0,14.1,6.3,0.4,9.8
298,2015,628,Cherokee County,297,Woodstock Middle School,M,82.4,2000 Towne Lake Hills South Dr,Woodstock,Cherokee County,GA,30189,21.0,No,No,1250,0,3,326,71,25,2,18,2,80,0.3576,1,171,2,0,5,1,2,1,11,0.1552,16.9,6200.39,203781627.07,365.0,78.0,0.116794541478,57.1,33.3,9.6,13,2,1,14,18,5,60,0,11.1,2.3,0.3,17.0
299,2015,628,Cherokee County,305,Creekland Middle School,M,78.9,1555 Owens Store Rd,Canton,Cherokee County,GA,30115,41.0,No,No,1448,0,4,256,76,6,2,22,15,126,0.263121546961,6,250,0,0,10,29,0,1,12,0.21270718232,17.5,5388.41,203781627.07,207.0,43.0,0.0671908482909,50.8,41.2,8.0,8,1,0,2,7,2,88,0,10.3,0.3,0.2,19.2
300,2015,628,Cherokee County,309,Little River Elem.,E,76.2,3170 Trickum Rd,Woodstock,Cherokee County,GA,30188,21.0,No,No,1462,0,1,59,9,0,6,22,0,7,0.0663474692202,0,7,0,0,0,1,0,2,1,0.00752393980848,18.4,5427.86,203781627.07,310.0,65.0,0.106620207429,58.2,38.5,3.3,9,6,0,9,18,5,62,0,9.2,6.7,0.1,9.8
301,2015,628,Cherokee County,313,Clark Creek Elementary School,E,75.7,3219 Hunt Rd,Acworth,Cherokee County,GA,30102,21.0,Yes,No,1035,0,0,47,7,0,18,4,0,72,0.0734299516908,1,72,0,0,4,3,1,0,10,0.087922705314,17.2,5286.79,203781627.07,454.0,69.0,0.114107884467,57.6,37.6,4.8,20,3,0,13,25,5,53,0,10.4,11.1,0.3,11.7
302,2015,628,Cherokee County,397,Arnold Mill Elementary School,E,76.2,710 Arnold Mill Rd,Woodstock,Cherokee County,GA,30188,21.0,No,No,902,0,0,17,11,0,23,3,0,11,0.059866962306,0,11,0,0,0,0,1,0,2,0.0155210643016,18.6,5796.04,203781627.07,168.0,42.0,0.112543962896,53.5,37.7,8.8,11,1,0,4,14,3,78,0,10.1,5.2,0.0,11.2
303,2015,628,Cherokee County,409,Canton Elementary,E,60.0,712 Marietta Hwy,Canton,Cherokee County,GA,30114,41.0,Yes,No,814,0,0,3,6,0,0,0,0,1,0.0110565110565,0,6,0,0,0,0,0,0,0,0.00737100737101,14.6,6159.87,203781627.07,790.0,52.0,0.170483455062,60.4,33.7,5.9,42,0,0,10,61,3,25,1,9.9,43.5,0.0,1.9
304,2015,628,Cherokee County,505,Free Home Elementary School,E,84.9,12525 Cumming Hwy,Canton,Cherokee County,GA,30115,41.0,No,No,344,0,0,1,0,0,0,0,0,0,0.00290697674419,0,0,0,0,0,0,0,0,0,0.0,16.5,6404.42,203781627.07,83.0,18.0,0.0600600615144,49.7,40.1,10.2,13,0,0,1,10,3,86,0,10.9,3.6,0.0,4.2
305,2015,628,Cherokee County,509,J. Knox Elementary,E,68.5,151 River Bend Way,Canton,Cherokee County,GA,30114,21.0,No,No,806,0,0,14,11,0,3,0,0,3,0.0347394540943,0,6,0,0,0,0,2,0,13,0.0260545905707,18.5,5637.49,203781627.07,211.0,36.0,0.0874673649669,58.1,37.6,4.3,14,1,0,6,13,3,77,0,10.7,6.7,0.1,5.7
306,2015,628,Cherokee County,1052,Clayton Elementary School,E,75.6,221 Upper Burris Rd,Canton,Cherokee County,GA,30114,41.0,No,No,249,0,0,6,0,0,0,0,0,0,0.0240963855422,1,2,0,0,0,0,0,0,0,0.0120481927711,14.6,8290.04,203781627.07,114.0,22.0,0.116071425378,55.0,37.3,7.6,19,0,0,0,4,3,93,0,16.7,0.9,0.0,2.7
307,2015,628,Cherokee County,2054,Oak Grove Elementary School,E,65.6,6118 Woodstock Rd,Acworth,Cherokee County,GA,30102,21.0,Yes,No,624,0,1,29,21,0,4,3,0,26,0.0929487179487,3,19,0,0,5,0,2,3,21,0.0849358974359,15.9,5788.47,203781627.07,330.0,38.0,0.170283809304,56.4,38.9,4.6,26,1,0,9,36,5,49,0,10.4,18.3,0.0,4.4
308,2015,628,Cherokee County,3052,Hickory Flat Elementary School,M,82.7,2755 E Cherokee Dr,Canton,Cherokee County,GA,30115,41.0,No,No,571,0,0,29,2,0,0,3,0,17,0.0595446584939,1,25,0,0,0,0,0,0,2,0.0490367775832,18.9,6154.89,203781627.07,64.0,24.0,0.0690909102559,62.7,33.3,4.0,4,1,1,4,9,3,83,0,10.2,3.1,0.0,13.5
309,2015,628,Cherokee County,3052,Hickory Flat Elementary School,E,82.6,2755 E Cherokee Dr,Canton,Cherokee County,GA,30115,41.0,No,No,571,0,0,29,2,0,0,3,0,17,0.0595446584939,1,25,0,0,0,0,0,0,2,0.0490367775832,18.9,6154.89,203781627.07,64.0,24.0,0.0690909102559,62.7,33.3,4.0,4,1,1,4,9,3,83,0,10.2,3.1,0.0,13.5
310,2015,628,Cherokee County,5050,Cherokee High School,H,79.7,930 Marietta Hwy,Canton,Cherokee County,GA,30114,41.0,No,No,2586,0,10,997,413,110,0,33,79,177,0.634957463264,0,508,1,0,8,93,3,5,62,0.262954369683,17.2,5442.98,203781627.07,680.0,173.0,0.20219039917,53.8,33.8,12.5,15,1,0,9,17,3,70,0,13.0,2.6,1.4,13.7
311,2015,628,Cherokee County,5052,Macedonia Elementary School,E,86.9,10370 E Cherokee Dr,Canton,Cherokee County,GA,30115,41.0,No,No,797,0,0,47,3,0,1,2,0,3,0.0664993726474,0,7,0,0,0,0,1,1,0,0.0112923462986,19.7,5652.69,203781627.07,73.0,37.0,0.063389390707,63.7,33.0,3.3,3,2,0,2,4,2,89,0,13.2,1.0,0.1,13.4
312,2015,629,Clarke County,102,Cedar Shoals High School,H,64.2,1300 Cedar Shoals Dr,Athens,Clarke County,GA,30605,12.0,Yes,No,1662,0,0,197,245,0,1,7,9,73,0.276173285199,7,74,0,0,7,8,3,5,62,0.0998796630566,17.6,4759.92,72951855.51,1080.0,77.0,0.155352473259,47.5,31.5,20.9,40,2,0,58,21,4,16,0,15.1,2.5,6.2,13.7
313,2015,629,Clarke County,104,Classic City High School,H,49.9,440 Dearing Ext,Athens,Clarke County,GA,30606,12.0,Yes,No,189,0,0,0,11,0,0,0,2,4,0.0687830687831,0,3,0,0,0,0,1,0,2,0.031746031746,21.5,9649.2,72951855.51,74.0,3.0,1.02702701092,45.5,21.7,32.8,37,0,0,53,18,5,24,0,22.8,0.0,49.5,
314,2015,629,Clarke County,105,Alps Road Elementary School,E,57.4,200 Alps Rd,Athens,Clarke County,GA,30606,12.0,Yes,No,358,0,0,0,34,0,0,4,0,0,0.106145251397,0,0,0,0,0,0,0,0,6,0.0167597765363,6.8,7046.78,72951855.51,291.0,7.0,0.347058832645,50.8,36.9,12.3,67,0,0,75,17,2,5,1,11.3,10.6,0.0,3.9
315,2015,629,Clarke County,112,Judia Jackson Harris Elementary,E,68.4,2300 Danielsville Rd,Athens,Clarke County,GA,30601,12.0,Yes,Yes,522,0,0,0,3,0,0,2,0,0,0.0095785440613,0,3,0,0,0,0,1,0,0,0.00766283524904,12.2,5966.89,72951855.51,543.0,11.0,0.0900900885463,62.1,31.6,6.3,58,0,0,28,64,2,5,2,6.6,43.6,0.0,6.8
316,2015,629,Clarke County,178,Timothy Elementary School,E,84.4,1900 Timothy Rd,Athens,Clarke County,GA,30606,12.0,Yes,No,624,0,0,7,9,0,1,4,0,7,0.0336538461538,3,6,0,0,0,0,1,0,5,0.0240384615385,13.3,6345.27,72951855.51,292.0,49.0,0.126399993896,54.2,38.9,6.9,27,5,0,41,13,6,35,0,11.1,10.8,0.2,16.0
317,2015,629,Clarke County,191,Cleveland Road Elementary School,E,55.2,1700 Cleveland Rd,Bogart,Clarke County,GA,30622,41.0,Yes,No,366,0,0,20,28,0,0,17,0,6,0.177595628415,0,9,0,0,1,0,2,0,12,0.0655737704918,12.6,6472.05,72951855.51,336.0,26.0,0.230978265405,53.6,33.6,12.8,49,4,0,43,32,4,17,1,11.9,24.2,0.0,5.8
318,2015,629,Clarke County,196,Coile Middle School,M,65.0,110 Old Elberton Rd,Athens,Clarke County,GA,30601,41.0,Yes,No,720,0,0,78,166,0,1,32,0,2,0.384722222222,9,43,0,0,1,1,1,4,68,0.176388888889,14.6,6069.15,72951855.51,599.0,26.0,0.187888205051,54.9,34.9,10.3,56,0,0,55,39,1,5,1,17.0,7.0,1.1,8.3
319,2015,629,Clarke County,205,Gaines Elementary School,E,59.8,280 Gaines School Rd,Athens,Clarke County,GA,30605,12.0,Yes,No,579,0,0,0,145,0,0,10,1,6,0.269430051813,0,8,0,0,0,2,2,3,24,0.0673575129534,13.9,7085.46,72951855.51,602.0,14.0,0.241622582078,47.5,36.8,15.7,72,1,0,78,14,4,3,1,16.6,8.7,0.4,5.1
320,2015,629,Clarke County,291,Howard B. Stroud Elementary School,E,61.6,715 Fourth St,Athens,Clarke County,GA,30601,12.0,Yes,No,476,0,0,0,132,0,25,59,0,14,0.453781512605,1,29,0,0,3,0,0,3,96,0.27731092437,11.0,6293.85,72951855.51,381.0,6.0,0.324074059725,52.7,37.0,10.3,71,0,1,79,12,3,5,0,12.4,7.5,0.3,4.1
321,2015,629,Clarke County,296,Burney-Harris-Lyons Middle School,M,60.7,1600 Tallassee Rd,Athens,Clarke County,GA,30606,41.0,Yes,No,735,0,0,252,127,0,0,35,0,2,0.563265306122,2,1,0,0,5,15,2,3,32,0.0816326530612,14.7,5140.28,72951855.51,547.0,46.0,0.115666180849,61.9,29.5,8.6,46,2,0,47,34,4,12,0,10.2,6.4,3.6,12.1
322,2015,629,Clarke County,391,Whit Davis Road Elementary School,E,60.2,1450 Whit Davis Rd,Athens,Clarke County,GA,30605,12.0,Yes,No,613,0,0,0,5,0,0,0,0,0,0.00815660685155,0,1,0,0,0,0,0,0,1,0.00326264274062,12.2,6645.94,72951855.51,342.0,44.0,0.17979452014,57.6,33.9,8.5,36,3,0,47,8,4,38,0,10.3,3.8,0.0,24.1
323,2015,629,Clarke County,1058,Clarke Middle School,M,71.2,1235 Baxter St,Athens,Clarke County,GA,30606,12.0,Yes,No,729,0,0,352,139,0,0,3,4,600,0.683127572016,43,110,0,0,28,2,2,11,84,0.384087791495,12.8,5894.76,72951855.51,418.0,27.0,0.143916919827,51.9,36.6,11.5,40,2,0,49,12,5,33,0,14.8,1.8,0.3,30.6
324,2015,629,Clarke County,1062,Whitehead Road Elementary School,E,70.5,500 Whitehead Rd,Athens,Clarke County,GA,30606,12.0,Yes,No,708,0,0,2,17,0,0,0,0,1,0.0268361581921,1,1,0,0,0,1,0,2,7,0.0169491525424,15.0,5394.7,72951855.51,577.0,44.0,0.105756357312,55.5,36.2,8.3,45,3,0,42,38,4,13,1,5.4,25.2,0.3,6.3
325,2015,629,Clarke County,2056,Barnett Shoals Elementary School,E,80.0,3220 Barnett Shoals Rd,Athens,Clarke County,GA,30605,12.0,Yes,No,537,0,0,5,25,0,0,12,0,3,0.0782122905028,0,0,0,0,0,0,0,4,1,0.00931098696462,10.8,7686.24,72951855.51,264.0,36.0,0.193423599005,49.9,41.5,8.6,44,5,0,47,10,6,31,0,15.9,7.3,0.2,12.9
326,2015,629,Clarke County,2062,Winterville Elementary School,E,60.3,305 Cherokee Rd,Winterville,Clarke County,GA,30683,22.0,Yes,No,457,0,0,0,52,0,0,4,0,20,0.122538293217,1,14,0,0,0,0,0,0,39,0.118161925602,13.1,6544.21,72951855.51,345.0,18.0,0.278801828623,58.2,34.4,7.4,48,0,0,50,24,5,22,1,12.9,17.3,0.0,7.0
327,2015,629,Clarke County,3058,Fowler Drive Elementary School,E,63.4,400 Fowler Dr,Athens,Clarke County,GA,30601,12.0,Yes,No,480,0,0,42,84,0,0,14,0,6,0.291666666667,2,7,0,0,4,6,1,2,28,0.104166666667,13.2,6441.27,72951855.51,444.0,14.0,0.214285716414,49.6,39.2,11.3,59,0,0,46,43,3,8,1,11.0,26.2,0.0,8.2
328,2015,629,Clarke County,4060,Oglethorpe Avenue Elementary School,E,58.6,1150 Oglethorpe Ave,Athens,Clarke County,GA,30606,12.0,Yes,No,580,0,0,0,66,0,0,12,0,6,0.134482758621,2,0,0,0,1,0,0,4,19,0.0448275862069,12.7,7363.1,72951855.51,542.0,28.0,0.15332198143,54.0,33.6,12.4,49,0,0,48,37,4,9,0,12.3,20.8,0.2,17.4
329,2015,629,Clarke County,5056,Chase Street Elementary School,E,92.2,757 N Chase St,Athens,Clarke County,GA,30601,12.0,Yes,No,478,0,0,0,7,0,0,4,0,9,0.0230125523013,0,0,0,0,5,0,0,0,4,0.0188284518828,14.2,7067.47,72951855.51,316.0,9.0,0.118217051029,53.1,40.2,6.7,35,2,0,35,10,4,49,1,9.0,4.0,0.0,24.9
330,2015,629,Clarke County,5058,Hilsman Middle School,M,70.3,870 Gaines School Rd,Athens,Clarke County,GA,30605,12.0,Yes,No,774,0,0,77,91,0,0,1,0,10,0.21834625323,7,4,0,0,3,4,0,6,38,0.0801033591731,11.9,6626.53,72951855.51,515.0,27.0,0.174785107374,58.0,33.1,8.9,47,2,0,60,11,5,21,0,18.2,1.3,1.3,14.8
331,2015,629,Clarke County,5556,Clarke Central High School,H,65.2,350 S Milledge Ave,Athens,Clarke County,GA,30605,12.0,Yes,No,1567,0,0,720,467,0,0,2,12,158,0.766432673899,16,165,0,0,8,14,1,24,79,0.195915762604,16.9,5259.89,72951855.51,1049.0,90.0,0.194696441293,48.1,30.7,21.2,36,2,0,52,23,3,20,0,12.2,2.6,5.5,17.6
332,2015,630,Clay County,104,Clay County Middle School,M,53.8,200 Hobbs Ln,Fort Gaines,Clay County,GA,39851,43.0,Yes,No,73,0,0,62,37,0,0,0,0,0,1.35616438356,5,65,0,0,2,0,0,2,17,1.24657534247,10.0,7773.26,1597595.86,85.0,0.0,0.212121218443,60.3,30.1,9.6,85,0,0,98,0,2,0,0,10.6,0.0,3.0,
333,2015,630,Clay County,204,Clay County Elementary,E,55.1,200 Hobbs Ln,Fort Gaines,Clay County,GA,39851,43.0,Yes,No,206,8,3,166,46,0,0,0,0,0,1.08252427184,2,166,0,0,1,0,0,0,86,1.23786407767,15.4,5103.67,1597595.86,240.0,0.0,0.153153151274,45.6,37.9,16.5,80,0,0,96,0,1,3,0,9.2,0.0,1.5,
334,2015,631,Clayton County,100,M. D. Roberts Middle School,M,71.7,1905 Walt Stephens Rd,Jonesboro,Clayton County,GA,30236,21.0,Yes,No,939,0,0,354,105,7,0,26,0,115,0.523961661342,4,125,2,0,14,4,4,6,204,0.386581469649,14.6,4918.94,218808973.28,786.0,0.0,0.149236187339,73.1,23.7,3.2,34,6,0,78,8,5,4,0,12.8,0.8,0.9,16.3
335,2015,631,Clayton County,103,Callaway Elementary School,E,58.0,120 Oriole Dr,Jonesboro,Clayton County,GA,30238,21.0,Yes,No,1030,0,0,0,87,0,0,8,0,14,0.0922330097087,0,30,0,0,6,1,2,1,53,0.0902912621359,17.7,4639.54,218808973.28,845.0,0.0,0.317159771919,57.1,34.9,8.1,44,6,0,76,13,3,2,0,7.7,11.2,0.0,4.0
336,2015,631,Clayton County,105,Thurgood Marshall Elementary School,E,67.2,5885 Maddox Rd,Morrow,Clayton County,GA,30260,21.0,Yes,No,1075,0,0,0,179,0,0,15,0,1010,0.180465116279,0,215,0,0,7,0,3,6,185,0.386976744186,17.8,3855.46,218808973.28,837.0,0.0,0.289617478848,54.8,36.6,8.7,45,10,0,69,14,3,5,0,6.7,13.3,0.2,2.0
337,2015,631,Clayton County,106,Jonesboro Middle School,M,57.6,1308 Arnold St,Jonesboro,Clayton County,GA,30236,21.0,Yes,No,1115,0,0,165,463,10,0,87,0,124,0.650224215247,21,207,14,0,9,4,14,16,250,0.479820627803,16.1,4245.55,218808973.28,850.0,0.0,0.377607017756,55.0,33.8,11.2,53,3,0,65,25,3,4,0,13.9,4.4,1.3,7.7
