NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Locale Code*,Locale*,Charter,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
1.30E+11,189,1301290,633,PK,5,BAKER ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,2361 BAKER RD NW,ACWORTH,GA,30101,3602,21,Suburb: Large,No,No,NA,727,57.5,12.6,231,74
1.30E+11,300,1303870,706,6,8,BAKER MIDDLE SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,1215 BENNING DR,COLUMBUS,GA,31903,,12,City: Midsize,No,Yes,Yes,604,37.3,16.2,601,0
1.30E+11,212,1301410,636,PK,5,BAKER PLACE ELEMENTARY,COLUMBIA COUNTY,COLUMBIA COUNTY,2011 HERO WAY,GROVETOWN,GA,30813,,41,Rural: Fringe,No,No,NA,1012,53.3,19,198,82
1.30E+11,6104,1300210,605,NA,NA,BALDWIN CHILD & FAMILY DEVELOPMENT CENTER,BALDWIN COUNTY,BALDWIN COUNTY,100 NORTH ABC STREET,MILLEDGEVILLE,GA,31061,,32,Town: Distant,No,NA,NA,NA,25,NA,NA,NA
1.30E+11,1050,1302580,668,PK,5,BALDWIN ELEMENTARY SCHOOL,HABERSHAM COUNTY,BANKS COUNTY,P.O. BOX 100,BALDWIN,GA,30511,98,32,Town: Distant,No,Yes,Yes,447,35,12.8,371,33
1.30E+11,189,1300210,605,9,12,BALDWIN HIGH SCHOOL,BALDWIN COUNTY,BALDWIN COUNTY,155 GA HIGHWAY 49 W,MILLEDGEVILLE,GA,31061,3600,32,Town: Distant,No,Yes,Yes,1349,92.9,14.5,895,114
1.30E+11,213,1301110,628,PK,6,BALL GROUND ELEMENTARY SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,321 VALLEY STREET,BALL GROUND,GA,30107,2914,31,Town: Fringe,No,No,NA,525,31.3,16.8,177,32
1.30E+11,108,1300420,611,6,8,BALLARD HUDSON MIDDLE SCHOOL,BIBB COUNTY,BIBB COUNTY,1070 ANTHONY RD,MACON,GA,31204,,13,City: Small,No,Yes,Yes,401,29,13.8,389,6
1.30E+11,107,1300240,606,3,5,BANKS COUNTY ELEMENTARY SCHOOL,BANKS COUNTY,BANKS COUNTY,180 HIGHWAY 51 S,HOMER,GA,30547,,42,Rural: Distant,No,Yes,Yes,636,43.5,14.6,377,58
1.30E+11,199,1300240,606,9,12,BANKS COUNTY HIGH SCHOOL,BANKS COUNTY,BANKS COUNTY,P.O. BOX 277,HOMER,GA,30547,277,41,Rural: Fringe,No,No,NA,867,62.2,13.9,431,88
1.30E+11,105,1300240,606,6,8,BANKS COUNTY MIDDLE SCHOOL,BANKS COUNTY,BANKS COUNTY,712 THOMPSON ST,HOMER,GA,30547,869,42,Rural: Distant,No,Yes,Yes,716,43.2,16.6,400,80
1.30E+11,205,1300240,606,PK,2,BANKS COUNTY PRIMARY SCHOOL,BANKS COUNTY,BANKS COUNTY,266 HIGHWAY 51 S,HOMER,GA,30547,190,42,Rural: Distant,No,Yes,Yes,641,48.6,13.2,380,51
1.30E+11,176,1302280,660,9,12,BANNEKER HIGH SCHOOL,FULTON COUNTY,FULTON COUNTY,5935 FELDWOOD RD,COLLEGE PARK,GA,30349,3649,21,Suburb: Large,No,Yes,Yes,1537,100.7,15.3,1307,69
1.30E+11,407,1301290,633,6,8,BARBER MIDDLE SCHOOL,COBB COUNTY,COBB COUNTY,4222 CANTRELL RD NW,ACWORTH,GA,30101,,21,Suburb: Large,No,Yes,Yes,976,55,17.7,456,97
1.30E+11,4052,1300420,611,KG,5,BARDEN ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,2521 ANDERSON DR,MACON,GA,31206,4401,13,City: Small,No,Yes,Yes,373,24.4,15.3,355,4
1.30E+11,178,1304410,722,PK,5,BARKSDALE ELEMENTARY SCHOOL,ROCKDALE COUNTY,ROCKDALE COUNTY,596 OGLESBY BRIDGE RD SE,CONYERS,GA,30094,,21,Suburb: Large,No,Yes,Yes,573,35.4,16.2,315,57
1.30E+11,2056,1301170,629,PK,5,BARNETT SHOALS ELEMENTARY SCHOOL,CLARKE COUNTY,CLARKE COUNTY,3220 BARNETT SHOALS RD,ATHENS,GA,30605,4330,12,City: Midsize,No,Yes,Yes,498,46,10.8,264,36
1.30E+11,187,1302280,660,PK,5,BARNWELL ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,9425 BARNWELL RD,ALPHARETTA,GA,30022,6147,21,Suburb: Large,No,No,NA,813,51.5,15.8,55,20
1.30E+11,3056,1301170,629,PK,5,BARROW ELEMENTARY SCHOOL,CLARKE COUNTY,CLARKE COUNTY,100 PINECREST DR,ATHENS,GA,30605,1459,12,City: Midsize,No,Yes,Yes,557,41.5,13.4,292,12
1.30E+11,2050,1304380,721,PK,5,BARTON CHAPEL ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,2329 BARTON CHAPEL RD,AUGUSTA,GA,30906,9503,12,City: Midsize,No,Yes,Yes,482,28,17.2,466,0
1.30E+11,6003,1300330,608,NA,NA,BARTOW COUNTY TRANSITION PROGRAM,BARTOW COUNTY,BARTOW COUNTY,738 GRASSDALE RD NW,CARTERSVILLE,GA,30121,,23,Suburb: Small,No,NA,NA,NA,2,NA,NA,NA
1.30E+11,196,1301110,628,PK,5,BASCOMB ELEMENTARY SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,1335 WYNGATE PKWY,WOODSTOCK,GA,30189,6646,21,Suburb: Large,No,No,NA,1089,57.7,18.9,87,19
1.30E+11,103,1300930,623,3,5,BATTLEFIELD ELEMENTARY SCHOOL,CATOOSA COUNTY,CATOOSA COUNTY,2206 BATTLEFIELD PKWY,FORT OGLETHORPE,GA,30742,3960,21,Suburb: Large,No,Yes,Yes,501,28.4,17.6,195,44
1.30E+11,102,1300930,623,PK,2,BATTLEFIELD PRIMARY,CATOOSA COUNTY,CATOOSA COUNTY,2204 BATTLEFIELD PKWY,FT OGLETHORPE,GA,30742,,21,Suburb: Large,No,Yes,Yes,541,32.9,16.4,279,42
1.31E+11,176,1305390,747,PK,5,BAY CREEK ELEMENTARY SCHOOL,WALTON COUNTY,WALTON COUNTY,100 HOMER MOON RD,LOGANVILLE,GA,30052,,21,Suburb: Large,No,No,NA,847,45.8,18.5,294,64
1.30E+11,1010,1302550,667,6,8,BAY CREEK MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,821 COOPER RD,GRAYSON,GA,30017,,21,Suburb: Large,No,No,NA,1016,52.6,19.3,327,118
1.30E+11,198,1300840,622,6,8,BAY SPRINGS MIDDLE SCHOOL,CARROLL COUNTY,CARROLL COUNTY,122 BAY SPRINGS RD,VILLA RICA,GA,30180,,21,Suburb: Large,No,Yes,Yes,788,50.4,15.6,449,60
1.30E+11,3050,1304380,721,PK,5,BAYVALE ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,3309 MILLEDGEVILLE RD,AUGUSTA,GA,30909,,12,City: Midsize,No,Yes,Yes,456,28,16.3,441,0
1.30E+11,604,1300120,761,PK,5,BAZOLINE E. USHER/COLLIER HEIGHTS ELMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,631 HARWELL RD NW,ATLANTA,GA,30318,,11,City: Large,No,Yes,Yes,403,36.1,11.2,400,0
1.30E+11,2052,1301020,625,9,12,BEACH HIGH SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,3001 HOPKINS ST,SAVANNAH,GA,31405,1613,12,City: Midsize,No,Yes,Yes,909,60.7,15,710,62
1.30E+11,114,1300290,607,6,8,BEAR CREEK MIDDLE SCHOOL,BARROW COUNTY,BARROW COUNTY,228 JEFFERSON ST,STATHAM,GA,30666,2325,31,Town: Fringe,No,Yes,Yes,738,45,16.4,391,84
1.30E+11,391,1302280,660,6,8,BEAR CREEK MIDDLE SCHOOL,FULTON COUNTY,FULTON COUNTY,7415 HERNDON RD,FAIRBURN,GA,30213,2781,21,Suburb: Large,No,Yes,Yes,968,73.4,13.2,731,79
1.30E+11,280,1302550,667,PK,5,BEAVER RIDGE ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1978 BEAVER RUIN RD,NORCROSS,GA,30071,3828,21,Suburb: Large,No,Yes,Yes,1346,86.5,15.6,1119,102
1.30E+11,1750,1302520,726,PK,5,BEAVERBROOK ELEMENTARY SCHOOL,SPALDING COUNTY,SPALDING COUNTY,251 BIRDIE RD,GRIFFIN,GA,30223,5602,41,Rural: Fringe,No,Yes,Yes,464,27.6,16.8,367,26
1.31E+11,206,1305700,755,PK,5,BEAVERDALE ELEMENTARY SCHOOL,WHITFIELD COUNTY,WHITFIELD COUNTY,9196 HWY. 2,DALTON,GA,30721,,41,Rural: Fringe,No,Yes,Yes,427,33.2,12.9,235,37
1.30E+11,3051,1300120,761,PK,5,BEECHER HILLS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,2257 BOLLING BROOK DR SW,ATLANTA,GA,30311,2556,11,City: Large,No,Yes,Yes,369,26,14.2,363,0
1.30E+11,5050,1301290,633,PK,5,BELLS FERRY ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,2600 BELLS FERRY RD,MARIETTA,GA,30066,3675,21,Suburb: Large,No,No,NA,604,40.5,14.9,223,51
1.30E+11,1052,1301290,633,PK,5,BELMONT HILLS ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,605 GLENDALE PL SE,SMYRNA,GA,30080,1835,21,Suburb: Large,No,Yes,Yes,311,37,8.4,286,10
1.30E+11,1050,1302430,664,PK,5,BELWOOD ELEMENTARY SCHOOL,GORDON COUNTY,GORDON COUNTY,590 BELWOOD RD SE,CALHOUN,GA,30701,3901,32,Town: Distant,No,Yes,Yes,540,37.5,14.4,341,54
1.30E+11,296,1300360,609,6,8,BEN HILL COUNTY MIDDLE SCHOOL,BEN HILL COUNTY,BEN HILL COUNTY,134 JC HUNTER RD,FITZGERALD,GA,31750,190,41,Rural: Fringe,No,Yes,Yes,726,51.9,14,514,64
1.30E+11,196,1300360,609,PK,2,BEN HILL COUNTY PRIMARY SCHOOL,BEN HILL COUNTY,BEN HILL COUNTY,221 JC HUNTER RD,FITZGERALD,GA,31750,,41,Rural: Fringe,No,Yes,Yes,1102,55.3,19.9,877,67
1.30E+11,111,1300360,609,3,5,BEN HILL ELEMENTARY SCHOOL,BEN HILL COUNTY,BEN HILL COUNTY,328 LOBINGER AVE,FITZGERALD,GA,31750,8102,33,Town: Remote,No,Yes,Yes,697,47.5,14.7,523,42
1.30E+11,109,1302550,667,PK,5,BENEFIELD ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1221 OLD NORCROSS RD,LAWRENCEVILLE,GA,30045,,21,Suburb: Large,No,Yes,Yes,1302,90.2,14.4,964,151
1.30E+11,108,1302130,656,6,8,BENNETT'S MILL MIDDLE SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,210 LESTER RD,FAYETTEVILLE,GA,30215,,21,Suburb: Large,No,Yes,No,979,63.5,15.4,338,93
1.30E+11,5051,1300120,761,PK,5,BENTEEN ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,200 CASSANOVA ST SE,ATLANTA,GA,30315,4208,11,City: Large,No,Yes,Yes,276,21,13.1,273,0
1.30E+11,1050,1302940,678,PK,5,BENTON ELEMENTARY SCHOOL,JACKSON COUNTY,JACKSON COUNTY,5488 HIGHWAY 441,NICHOLSON,GA,30565,2067,42,Rural: Distant,No,Yes,Yes,338,26.3,12.9,232,33
1.30E+11,184,1302550,667,PK,5,BERKELEY LAKE ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4300 S BERKELEY LAKE RD NW,BERKELEY LAKE,GA,30096,3055,21,Suburb: Large,No,Yes,Yes,1162,72.6,16,619,77
1.30E+11,1050,1302550,667,9,12,BERKMAR HIGH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,405 PLEASANT HILL RD NW,LILBURN,GA,30047,2733,21,Suburb: Large,No,Yes,Yes,3376,182.7,18.5,2403,315
1.30E+11,304,1302550,667,6,8,BERKMAR MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4355 LAWRENCEVILLE HWY NW,LILBURN,GA,30047,,21,Suburb: Large,No,Yes,Yes,1074,67.4,15.9,908,83
1.30E+11,1054,1300420,611,PK,5,BERND ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,4160 OCMULGEE EAST BLVD,MACON,GA,31217,,41,Rural: Fringe,No,Yes,Yes,450,25.5,17.6,406,12
1.30E+11,106,1300390,610,9,12,BERRIEN ACADEMY PERFORMANCE LEARNING CENTER,BERRIEN COUNTY,BERRIEN COUNTY,P.O. BOX 622,NASHVILLE,GA,31639,,32,Town: Distant,Yes,Yes,Yes,73,5.7,12.8,57,4
1.30E+11,195,1300390,610,3,5,BERRIEN ELEMENTARY SCHOOL,BERRIEN COUNTY,BERRIEN COUNTY,802 MIDDLE SCHOOL CIRCLE,NASHVILLE,GA,31639,1703,32,Town: Distant,No,Yes,Yes,696,44.8,15.5,411,57
1.30E+11,101,1300390,610,9,12,BERRIEN HIGH SCHOOL,BERRIEN COUNTY,BERRIEN COUNTY,500 E SMITH AVE,NASHVILLE,GA,31639,1107,32,Town: Distant,No,No,NA,798,53,15.1,400,79
1.30E+11,194,1300390,610,6,8,BERRIEN MIDDLE SCHOOL,BERRIEN COUNTY,BERRIEN COUNTY,800 TIFTON RD,NASHVILLE,GA,31639,8,41,Rural: Fringe,No,Yes,Yes,720,47,15.3,443,85
1.30E+11,5050,1300390,610,PK,2,BERRIEN PRIMARY SCHOOL,BERRIEN COUNTY,BERRIEN COUNTY,1427 N DAVIS ST,NASHVILLE,GA,31639,5038,41,Rural: Fringe,No,Yes,Yes,926,54.2,17.1,619,82
1.30E+11,5052,1300001,741,PK,5,BERTA WEATHERSBEE ELEMENTARY SCHOOL,TROUP COUNTY,TROUP COUNTY,1200 FORREST AVE,LAGRANGE,GA,30240,4929,32,Town: Distant,No,Yes,Yes,385,29,13.3,348,15
1.30E+11,103,1304020,710,PK,5,BESSIE L. BAGGETT ELEMENTARY,PAULDING COUNTY,PAULDING COUNTY,948 WILLIAMS LAKE RD,POWDER SPRINGS,GA,30127,,21,Suburb: Large,No,Yes,Yes,696,48,14.5,333,51
1.30E+11,2050,1302550,667,PK,5,BETHESDA ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,525 BETHESDA SCHOOL RD,LAWRENCEVILLE,GA,30044,3509,21,Suburb: Large,No,Yes,Yes,1344,85,15.8,1024,127
1.30E+11,209,1302820,675,KG,5,BETHLEHEM ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,1000 ACADEMIC PARKWAY,LOCUST GROVE,GA,30248,,41,Rural: Fringe,No,No,NA,562,37,15.2,155,46
1.30E+11,205,1300290,607,PK,5,BETHLEHEM ELEMENTARY SCHOOL,BARROW COUNTY,BARROW COUNTY,47 MCELHANNON RD SW,BETHLEHEM,GA,30620,,31,Town: Fringe,No,Yes,Yes,845,54,15.6,451,88
1.30E+11,1052,1300120,761,PK,5,BETHUNE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,220 NORTHSIDE DR NW,ATLANTA,GA,30314,4301,11,City: Large,No,Yes,Yes,532,38,14,529,0
1.30E+11,2058,1302280,660,PK,5,BETHUNE ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,5925 OLD CARRIAGE DR,COLLEGE PARK,GA,30349,4257,21,Suburb: Large,No,Yes,Yes,742,46.7,15.9,636,30
1.30E+11,112,1300990,624,4,8,BETHUNE MIDDLE SCHOOL,CHARLTON COUNTY,CHARLTON COUNTY,285 LITTLE PHOEBE CHURCH RD,FOLKSTON,GA,31537,,41,Rural: Fringe,No,Yes,Yes,551,32.9,16.7,366,52
1.30E+11,2050,1301860,648,KG,5,BEULAH ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,1150 S BURNT HICKORY RD,DOUGLASVILLE,GA,30134,2906,21,Suburb: Large,No,Yes,Yes,457,32,14.3,312,23
1.30E+11,195,1304560,727,PK,5,BIG A ELEMENTARY SCHOOL,STEPHENS COUNTY,STEPHENS COUNTY,289 SORRELLS DR,EASTANOLLEE,GA,30538,9522,41,Rural: Fringe,No,No,NA,484,32,15.1,369,0
1.30E+11,1050,1302220,658,PK,5,BIG CREEK ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,1994 PEACHTREE PKWY,CUMMING,GA,30041,7200,21,Suburb: Large,No,No,NA,851,43,19.8,61,7
1.30E+11,504,1301290,633,3,5,BIG SHANTY ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,1575 BEN KING RD NW,KENNESAW,GA,30144,2945,21,Suburb: Large,No,No,NA,770,52.6,14.6,268,48
1.30E+11,107,1301860,648,KG,5,BILL ARP ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,6550 ALEXANDER PKWY,DOUGLASVILLE,GA,30135,,21,Suburb: Large,No,No,NA,604,40.5,14.9,334,60
1.30E+11,1210,1302280,660,PK,5,BIRMINGHAM FALLS ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,14865 BIRMINGHAM HWY,MILTON,GA,30004,,21,Suburb: Large,No,No,NA,760,47.6,16,16,3
1.30E+11,173,1301290,633,PK,5,BIRNEY ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,775 SMYRNA POWDER SPRINGS RD,MARIETTA,GA,30060,5111,21,Suburb: Large,No,Yes,Yes,738,60.5,12.2,585,57
1.30E+11,100,1304890,736,9,12,BISHOP HALL CHARTER SCHOOL,THOMAS COUNTY,THOMAS COUNTY,1819 E CLAY ST,THOMASVILLE,GA,31792,,32,Town: Distant,Yes,Yes,Yes,215,7.5,28.7,177,0
1.30E+11,199,1301650,642,KG,5,BLACK'S MILL ELEMENTARY SCHOOL,DAWSON COUNTY,DAWSON COUNTY,1860 DAWSON FOREST RD E,DAWSONVILLE,GA,30534,,21,Suburb: Large,No,Yes,Yes,321,25.7,12.5,135,34
1.30E+11,103,1303420,693,KG,5,BLACKBURN ELEMENTARY SCHOOL,LUMPKIN COUNTY,LUMPKIN COUNTY,45 BLACKBURN RD,DAWSONVILLE,GA,30534,,41,Rural: Fringe,No,Yes,Yes,739,48.8,15.1,352,57
1.30E+11,196,1303870,706,6,8,BLACKMON ROAD MIDDLE SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,7251 BLACKMON RD,COLUMBUS,GA,31909,4460,12,City: Midsize,No,No,NA,616,50.6,12.2,128,57
1.30E+11,297,1304140,713,PK,5,BLACKSHEAR ELEMENTARY SCHOOL,PIERCE COUNTY,PIERCE COUNTY,5217 GA HIGHWAY 121,BLACKSHEAR,GA,31516,8055,41,Rural: Fringe,No,Yes,Yes,859,55,15.6,565,43
1.30E+11,399,1301290,633,PK,5,BLACKWELL ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,3470 CANTON RD,MARIETTA,GA,30066,,21,Suburb: Large,No,No,NA,695,50.5,13.8,254,43
1.30E+11,104,1300660,617,3,5,BLAKENEY ELEMENTARY,BURKE COUNTY,BURKE COUNTY,100 OLYMPIC DR,WAYNESBORO,GA,30830,,32,Town: Distant,No,Yes,Yes,831,56,14.8,828,0
1.30E+11,2052,1303870,706,PK,5,BLANCHARD ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,3512 WEEMS RD,COLUMBUS,GA,31909,5802,12,City: Midsize,No,No,NA,572,33.9,16.9,224,41
1.30E+11,107,1301980,651,PK,5,BLANDFORD ELEMENTARY SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,4650 MCCALL RD,RINCON,GA,31326,,41,Rural: Fringe,No,Yes,Yes,906,58.3,15.5,302,83
1.30E+11,195,1300210,605,KG,5,BLANDY HILLS ELEMENTARY SCHOOL,BALDWIN COUNTY,BALDWIN COUNTY,375 BLANDY RD NW,MILLEDGEVILLE,GA,31061,8926,41,Rural: Fringe,No,Yes,Yes,765,43.5,17.6,585,55
1.30E+11,197,1300440,612,3,5,BLECKLEY COUNTY ELEMENTARY SCHOOL,BLECKLEY COUNTY,BLECKLEY COUNTY,470 GA HIGHWAY 26 E,COCHRAN,GA,31014,,41,Rural: Fringe,No,Yes,Yes,498,33.6,14.8,281,24
1.30E+11,105,1300440,612,9,12,BLECKLEY COUNTY HIGH SCHOOL,BLECKLEY COUNTY,BLECKLEY COUNTY,1 ROYAL DR,COCHRAN,GA,31014,2045,41,Rural: Fringe,No,Yes,Yes,665,40.4,16.5,309,48
1.30E+11,1050,1300440,612,PK,2,BLECKLEY COUNTY PRIMARY SCHOOL,BLECKLEY COUNTY,BLECKLEY COUNTY,259 E PETER ST,COCHRAN,GA,31014,1133,32,Town: Distant,No,Yes,Yes,724,44.4,16.3,453,25
1.30E+11,115,1300440,612,NA,NA,BLECKLEY COUNTY SUCCESS ACADEMY,BLECKLEY COUNTY,NA,140 COUNTRY CLUB RD,COCHRAN,GA,31014,,NA,N,No,NA,NA,NA,NA,NA,NA,NA
1.30E+11,112,1300440,612,6,8,BLECKLEY MIDDLE SCHOOL,BLECKLEY COUNTY,BLECKLEY COUNTY,590 GA HIGHWAY 26 E,COCHRAN,GA,31014,9803,41,Rural: Fringe,No,Yes,Yes,538,34.8,15.5,290,33
1.30E+11,6047,1300420,611,NA,NA,BLOOMFIELD - ALTERNATIVE SCHOOL PROGRAM,BIBB COUNTY,BIBB COUNTY,4375 BLOOMFIELD DR,MACON,GA,31206,,22,Suburb: Midsize,No,NA,NA,NA,5,NA,NA,NA
1.30E+11,107,1300420,611,6,8,BLOOMFIELD MIDDLE SCHOOL,BIBB COUNTY,BIBB COUNTY,4375 BLOOMFIELD RD EXT,MACON,GA,31206,,22,Suburb: Midsize,No,Yes,Yes,473,30.5,15.5,459,8
1.30E+11,4052,1301020,625,PK,5,BLOOMINGDALE ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,101 E MAIN ST,BLOOMINGDALE,GA,31302,,21,Suburb: Large,No,Yes,Yes,440,31.5,14,203,42
1.30E+11,105,1301620,772,PK,5,BLUE RIDGE ELEMENTARY SCHOOL,DALTON CITY,WHITFIELD COUNTY,100 BOGLE ST,DALTON,GA,30721,,13,City: Small,No,Yes,Yes,734,48.1,15.3,635,68
1.30E+11,188,1301410,636,PK,5,BLUE RIDGE ELEMENTARY SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,550 BLUE RIDGE DR,EVANS,GA,30809,3652,21,Suburb: Large,No,No,NA,672,38.4,17.5,156,63
1.30E+11,1050,1302100,655,PK,5,BLUE RIDGE ELEMENTARY SCHOOL,FANNIN COUNTY,FANNIN COUNTY,224 E HIGHLAND ST,BLUE RIDGE,GA,30513,4555,42,Rural: Distant,No,Yes,Yes,450,32.6,13.8,235,56
1.30E+11,4050,1304380,721,PK,5,BLYTHE ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,290 CHURCH ST,BLYTHE,GA,30805,,41,Rural: Fringe,No,Yes,Yes,326,20,16.3,315,0
1.30E+11,475,1301740,644,PK,5,BOB MATHIS ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3505 BORING RD,DECATUR,GA,30034,4406,21,Suburb: Large,No,Yes,Yes,432,32.3,13.4,352,27
1.30E+11,2798,1300026,891,9,10,BOB RICHARDS REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,FLOYD COUNTY,200 MARABLE WAY NW,ROME,GA,30165,,41,Rural: Fringe,No,Yes,No,9,n/a,NA,n/a,n/a
1.30E+11,303,1300120,761,PK,5,BOLTON ACADEMY,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,2268 ADAMS DR NW,ATLANTA,GA,30318,,11,City: Large,No,Yes,Yes,675,42.2,16,449,21
1.30E+11,1050,1302880,676,PK,5,BONAIRE ELEMENTARY SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,101 ELM ST,BONAIRE,GA,31005,40,22,Suburb: Midsize,No,No,NA,726,46.3,15.7,119,72
1.30E+11,296,1302880,676,6,8,BONAIRE MIDDLE SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,125 GA HIGHWAY 96 E,BONAIRE,GA,31005,3401,22,Suburb: Midsize,No,No,NA,1012,62,16.3,280,77
1.30E+11,315,1300120,761,NA,NA,BOOKER T. WASHINGTON HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,NA,45 WHITEHOUSE DR SW,ATLANTA,GA,30314,,NA,N,No,NA,NA,NA,NA,NA,NA,NA
1.30E+11,178,1302130,656,6,8,BOOTH MIDDLE SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,250 S PEACHTREE PKWY,PEACHTREE CITY,GA,30269,1740,21,Suburb: Large,No,No,NA,1204,69,17.4,159,42
1.30E+11,189,1301110,628,PK,5,BOSTON ELEMENTARY SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,105 OTHELLO DR,WOODSTOCK,GA,30189,5486,21,Suburb: Large,No,No,NA,605,37.1,16.3,191,48
1.30E+11,2050,1300840,622,PK,5,BOWDON ELEMENTARY SCHOOL,CARROLL COUNTY,CARROLL COUNTY,223 KENT AVE,BOWDON,GA,30108,1607,42,Rural: Distant,No,Yes,Yes,700,40.9,17.1,450,65
1.30E+11,3050,1300840,622,9,12,BOWDON HIGH SCHOOL,CARROLL COUNTY,CARROLL COUNTY,504 W COLLEGE ST,BOWDON,GA,30108,1314,42,Rural: Distant,No,No,NA,442,24.9,17.8,214,43
1.30E+11,101,1300840,622,6,8,BOWDON MIDDLE SCHOOL,CARROLL COUNTY,CARROLL COUNTY,129 N JONESVILLE RD,BOWDON,GA,30108,,42,Rural: Distant,No,Yes,Yes,312,21.8,14.3,181,29
1.30E+11,1053,1300120,761,PK,5,BOYD ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1891 JOHNSON RD NW,ATLANTA,GA,30318,4015,11,City: Large,No,Yes,Yes,488,34.1,14.3,485,0
1.30E+11,1050,1300930,623,PK,5,BOYNTON ELEMENTARY SCHOOL,CATOOSA COUNTY,CATOOSA COUNTY,3938 BOYNTON DR,RINGGOLD,GA,30736,9801,21,Suburb: Large,No,No,NA,596,36.9,16.2,182,33
1.30E+11,207,1300001,741,6,12,BRADFIELD CENTER - AULT ACADEMY,TROUP COUNTY,TROUP COUNTY,1022 E DEPOT ST,LAGRANGE,GA,30241,,32,Town: Distant,No,Yes,Yes,37,5.1,7.3,34,0
1.30E+11,105,1303300,689,9,12,BRADWELL INSTITUTE,LIBERTY COUNTY,LIBERTY COUNTY,100 PAFFORD ST,HINESVILLE,GA,31313,3115,13,City: Small,No,No,NA,1709,84.3,20.3,883,258
1.30E+11,191,1302130,656,PK,5,BRAELINN ELEMENTARY SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,975 ROBINSON RD,PEACHTREE CITY,GA,30269,2306,21,Suburb: Large,No,No,NA,521,37.5,13.9,22,4
1.30E+11,193,1300290,607,PK,5,BRAMLETT ELEMENTARY SCHOOL,BARROW COUNTY,BARROW COUNTY,622 FREEMAN BROCK RD,AUBURN,GA,30011,2602,41,Rural: Fringe,No,Yes,Yes,710,47.5,14.9,250,65
