,year,sysID,sysName,schoolID,schoolName,adress,latitude,longitude,grd,ccrpi,titleI,chrtr,cluster
1029,2015,675,Henry County,397,Austin Road Middle School,"100 Austin Rd,Stockbridge,Ga,30281",33.609379,-84.183834,M,63.6,No,No,1
1030,2015,675,Henry County,403,Red Oak Elementary School,"175 Monarch Village Way,Stockbridge,Ga,30281",33.523386,-84.26461,E,75.1,Yes,No,2
1031,2015,675,Henry County,407,New Hope Elementary,"1655 New Hope Rd,Locust Grove,Ga,30248",33.401359,-84.024428,E,80.9,No,No,1
1032,2015,675,Henry County,408,Woodland High School,"800 Moseley Dr,Stockbridge,Ga,30281",33.564121,-84.155522,H,68.9,No,No,1
1033,2015,675,Henry County,409,Tussahaw Elementary,"225 Coan Dr,Mcdonough,Ga,30252",33.393221,-84.113502,E,65.1,Yes,No,2
1034,2015,675,Henry County,503,Flippen Elementary School,"425 Peach Dr,Mcdonough,Ga,30253",33.493985,-84.199908,E,64.2,No,No,1
1035,2015,675,Henry County,507,Ola Middle School,"353 N Ola Rd,Mcdonough,Ga,30252",33.446007,-84.046558,M,79.1,No,No,1
1036,2015,675,Henry County,603,Luella Middle School,"2075 Hampton Locust Grove Rd,Locust Grove,Ga,30248",33.374041,-84.203651,M,60.9,No,No,1
1037,2015,675,Henry County,703,Union Grove Middle,"210 E Lake Rd,Mcdonough,Ga,30252",33.506294,-84.129787,M,82.9,No,No,1
1038,2015,675,Henry County,1050,Fairview Elementary School,"458 Fairview Rd,Stockbridge,Ga,30281",33.609315,-84.228484,E,70.2,Yes,No,2
1039,2015,675,Henry County,2050,Hampton Elementary School,"10 Central Ave,Hampton,Ga,30228",33.39023,-84.287494,E,61.3,Yes,No,3
1040,2015,675,Henry County,2552,Smith-Barnes Elementary School,"147 Tye St,Stockbridge,Ga,30281",33.537317,-84.236281,E,59.3,Yes,No,2
1041,2015,675,Henry County,3050,Henry County High School,"401 Tomlinson St,Mcdonough,Ga,30253",33.44968,-84.134161,H,71.8,No,No,1
1042,2015,675,Henry County,4050,Henry County Middle School,"166 Holly Smith Dr,Mcdonough,Ga,30253",33.429558,-84.156751,M,52.5,Yes,No,2
1043,2015,675,Henry County,5050,Locust Grove Elementary School,"95 L G Griffin Rd,Locust Grove,Ga,30248",33.332991,-84.107527,E,67.0,Yes,No,3
1044,2015,675,Henry County,5052,Stockbridge Middle School,"533 Old Conyers Rd,Stockbridge,Ga,30281",33.55843,-84.22276,M,64.8,No,No,1
1045,2015,668,Habersham County,101,Cornelia Elementary School,"375 Old Cleveland Rd,Cornelia,Ga,30531",34.520162,-83.536361,E,68.2,Yes,No,3
1046,2015,668,Habersham County,105,Level Grove Elementary School,"2525 Level Grove Rd,Cornelia,Ga,30531",34.521065,-83.568536,E,72.8,Yes,No,3
1047,2015,668,Habersham County,189,Clarkesville Elementary School,"Po Box 130,Clarkesville,Ga,30523",34.612597,-83.524893,E,81.7,Yes,No,3
1048,2015,668,Habersham County,196,North Habersham Middle School,"1500 Wall Bridge Rd,Clarkesville,Ga,30523",34.637849,-83.511628,M,85.1,No,No,1
1049,2015,668,Habersham County,201,Demorest Elementary School,"3116 Demorest Mount Airy Hwy,Demorest,Ga,30535",34.561118,-83.527756,E,80.4,Yes,No,3
1050,2015,668,Habersham County,296,South Habersham Middle School,"237 Old Athens Hwy,Cornelia,Ga,30531",34.5232,-83.571788,M,77.7,Yes,No,3
1051,2015,668,Habersham County,2052,Habersham Central High School,"2059 State Hwy 197 S,Mount Airy,Ga,30563",34.553968,-83.494751,H,74.3,No,No,1
1052,2015,668,Habersham County,3054,Woodville Elementary School,"Po Box 70,Clarkesville,Ga,30523",34.612597,-83.524893,E,75.5,Yes,No,3
1053,2015,668,Habersham County,5050,Fairview Elementary School,"2925 Cannon Bridge Rd,Demorest,Ga,30535",34.56898,-83.585661,E,82.9,Yes,No,3
1054,2015,668,Habersham County,5052,Hazel Grove Elementary School,"6390 Dicks Hill Pkwy,Mount Airy,Ga,30563",34.573519,-83.446753,E,94.5,Yes,No,3
1055,2015,669,Hall County,100,C. W. Davis Middle School,"4450 Hog Mt. Road,Flowery Branch,Ga,30542",34.185657,-83.901943,M,81.5,No,No,1
1056,2015,669,Hall County,101,Martin Elementary School,"4216 Martin Rd,Flowery Branch,Ga,30542",34.192705,-83.887546,E,76.4,No,Yes,1
1057,2015,669,Hall County,102,Chestatee High School,"3005 Sardis Rd,Gainesville,Ga,30506",34.348171,-83.893181,H,83.4,No,No,1
1058,2015,669,Hall County,103,Sugar Hill Elementary,"3259 Athens Hwy,Gainesville,Ga,30507",34.232399,-83.744647,E,65.3,Yes,No,3
1059,2015,669,Hall County,105,Lanier Career Academy,"2723 Tumbling Creek Rd,Gainesville,Ga,30504",34.238137,-83.857813,H,43.4,No,No,1
1060,2015,669,Hall County,106,Chicopee Elementary School,"2029 Calvary Church Rd,Gainesville,Ga,30507",34.23184,-83.821292,E,59.1,Yes,No,3
1061,2015,669,Hall County,112,World Language Academy,"4670 Winder Hwy,Flowery Branch,Ga,30542",34.174827,-83.840691,E,79.8,No,Yes,1
1062,2015,669,Hall County,112,World Language Academy,"4670 Winder Hwy,Flowery Branch,Ga,30542",34.174827,-83.840691,M,88.2,No,Yes,1
1063,2015,669,Hall County,176,Myers Elementary School,"2676 Candler Rd,Gainesville,Ga,30507",34.209591,-83.78377,E,62.4,Yes,No,3
1064,2015,669,Hall County,189,West Hall High School,"5500 Mcever Rd,Oakwood,Ga,30566",34.21789,-83.910631,H,80.5,No,No,1
1065,2015,669,Hall County,192,Spout Springs Elementary School,"6640 Spout Springs Rd,Flowery Branch,Ga,30542",34.146217,-83.889054,E,69.8,No,Yes,1
1066,2015,669,Hall County,196,Friendship Elementary School,"4450 Friendship Rd,Buford,Ga,30519",34.133661,-83.940795,E,76.1,No,No,1
1067,2015,669,Hall County,200,Chestatee Middle School,"2740 Fran Mar Dr,Gainesville,Ga,30506",34.344594,-83.89819,M,78.2,No,Yes,1
1068,2015,669,Hall County,202,Flowery Branch High,"6603 Spout Springs Road,Flowery Branch,Ga,30542",34.149532,-83.886059,H,83.7,No,Yes,1
1069,2015,669,Hall County,276,Wauka Mountain Elementary School,"5850 Brookton Lula Rd,Gainesville,Ga,30506",34.445773,-83.802917,E,74.9,No,Yes,1
1070,2015,669,Hall County,289,East Hall Middle School,"4120 E Hall Rd,Gainesville,Ga,30507",34.308519,-83.740632,M,85.3,Yes,No,3
1071,2015,669,Hall County,294,West Hall Middle School,"5470 Mcever Rd,Oakwood,Ga,30566",34.221693,-83.909721,M,78.4,Yes,No,3
1072,2015,669,Hall County,389,North Hall Middle School,"4856 Rilla Rd,Gainesville,Ga,30506",34.422798,-83.851957,M,68.0,No,No,1
1073,2015,669,Hall County,1058,White Sulphur Elementary School,"2480 Old Cornelia Hwy,Gainesville,Ga,30507",34.310735,-83.775575,E,56.6,Yes,No,3
1074,2015,669,Hall County,1552,East Hall High School,"3534 E Hall Rd,Gainesville,Ga,30507",34.334393,-83.741936,H,77.4,Yes,No,3
1075,2015,669,Hall County,1556,North Hall High School,"4885 Mount Vernon Rd,Gainesville,Ga,30506",34.427249,-83.850892,H,89.2,No,No,1
1076,2015,669,Hall County,2052,Flowery Branch Elementary School,"5544 Radford Rd,Flowery Branch,Ga,30542",34.201161,-83.92778,E,73.9,No,No,1
1077,2015,669,Hall County,2056,Oakwood Elementary School,"4500 Allen St,Oakwood,Ga,30566",34.226237,-83.880768,E,70.9,Yes,No,3
1078,2015,669,Hall County,3054,Lanier Elementary School,"4782 Thompson Bridge Rd,Gainesville,Ga,30506",34.400609,-83.89003,E,71.6,No,No,1
1079,2015,669,Hall County,3056,Riverbend Elementary School,"1742 Cleveland Hwy,Gainesville,Ga,30501",34.333812,-83.811371,E,81.9,Yes,No,3
1080,2015,669,Hall County,4050,Chestnut Mountain Elementary School,"4841 Union Church Rd,Flowery Branch,Ga,30542",34.165865,-83.858692,E,71.1,No,Yes,1
1081,2015,669,Hall County,4054,Lula Elementary School,"6130 Chattahoochee St,Lula,Ga,30554",34.391183,-83.662026,E,61.5,No,No,1
1082,2015,669,Hall County,4056,Sardis Elementary School,"2805 Sardis Rd,Gainesville,Ga,30506",34.34346,-83.894519,E,71.7,No,No,1
1083,2015,669,Hall County,4556,South Hall Middle School,"4335 Falcon Pkwy,Flowery Branch,Ga,30542",34.18963,-83.898341,M,79.4,Yes,No,3
1084,2015,669,Hall County,4752,Johnson High School,"3305 Poplar Springs Rd,Gainesville,Ga,30507",34.222515,-83.859261,H,87.0,No,No,1
1085,2015,669,Hall County,5052,Lyman Hall Elementary School,"2150 Memorial Park Dr,Gainesville,Ga,30504",34.263564,-83.854087,E,53.3,Yes,No,3
1086,2015,669,Hall County,5056,Tadmore Elementary School,"3278 Gillsville Hwy,Gainesville,Ga,30507",34.274497,-83.728114,E,58.0,Yes,No,3
1087,2015,670,Hancock County,106,Hancock Central Middle School,"11311 Ga Highway 15,Sparta,Ga,31087",33.300407,-82.971032,M,62.5,Yes,No,2
1088,2015,670,Hancock County,188,Lewis Elementary School,"11145 Ga Highway 15,Sparta,Ga,31087",33.297678,-82.968878,E,54.4,Yes,No,2
1089,2015,670,Hancock County,288,Hancock Central High School,"11311 Ga Highway 15,Sparta,Ga,31087",33.300407,-82.971032,H,64.3,Yes,No,2
1090,2015,671,Haralson County,178,Buchanan Elementary School,"215 College Cir,Buchanan,Ga,30113",33.807225,-85.187361,E,70.8,Yes,No,3
1091,2015,671,Haralson County,197,Haralson County Middle School,"2633 Highway 120 West,Tallapoosa,Ga,30176",33.762726,-85.225211,M,80.8,Yes,No,3
1092,2015,671,Haralson County,3050,Haralson County High School,"1655 Georgia Highway 120,Tallapoosa,Ga,30176",33.765129,-85.244448,H,72.3,Yes,No,3
1093,2015,671,Haralson County,4050,West Haralson Elementary School,"4552 Highway 100 North,Tallapoosa,Ga,30176",33.771331,-85.296281,E,72.3,Yes,No,3
1094,2015,672,Harris County,110,Creekside School,"8403 Ga Highway 315,Cataula,Ga,31804",32.674806,-84.920656,E,79.0,Yes,No,3
1095,2015,672,Harris County,110,Creekside School,"8403 Ga Highway 315,Cataula,Ga,31804",32.674806,-84.920656,M,78.8,Yes,No,3
1096,2015,672,Harris County,188,Park Elementary School,"13185 Us Highway 27 N,Hamilton,Ga,31811",32.850258,-84.845482,E,62.0,Yes,No,3
1097,2015,672,Harris County,190,Pine Ridge Elementary School,"P.O. Box 129,Ellerslie,Ga,31807",32.631526,-84.801318,E,75.3,No,No,1
1098,2015,672,Harris County,199,Mulberry Creek Elementary School,"P.O. Box 309,Cataula,Ga,31804",32.655414,-84.868542,E,91.3,No,No,1
1099,2015,672,Harris County,290,New Mountain Hill Elementary School,"33 Mountain Hill Rd,Fortson,Ga,31808",32.696492,-85.024893,E,73.4,No,No,1
1100,2015,672,Harris County,299,Harris County High School,"P.O. Box 448,Hamilton,Ga,31811",32.757911,-84.874931,H,81.6,No,No,1
1101,2015,672,Harris County,399,Harris County Carver Middle School,"P.O. Box 408,Hamilton,Ga,31811",32.757911,-84.874931,M,75.7,No,No,1
1102,2015,673,Hart County,102,North Hart Elementary School,"124 Ankerich Rd,Bowersville,Ga,30516",34.374576,-83.002516,E,68.2,Yes,No,3
1103,2015,673,Hart County,191,Hart County Middle School,"176 Powell Rd,Hartwell,Ga,30643",34.35007,-82.921018,M,63.4,Yes,No,3
1104,2015,673,Hart County,202,South Hart Elementary School,"121 E & M Dairy Rd,Hartwell,Ga,30643",34.352883,-82.932087,E,72.8,Yes,No,3
1105,2015,673,Hart County,3050,Hart County High School,"59 Fifth St,Hartwell,Ga,30643",34.347939,-82.923204,H,75.5,No,No,1
1106,2015,673,Hart County,5050,Hartwell Elementary School,"147 S College Ave,Hartwell,Ga,30643",34.34966,-82.928048,E,87.2,Yes,No,3
1107,2015,674,Heard County,102,Heard County Middle School,"269 Old Field Rd,Franklin,Ga,30217",33.299866,-85.117564,M,90.2,Yes,No,3
1108,2015,674,Heard County,106,Heard Elementary School,"4647 Pea Ridge Rd,Franklin,Ga,30217",33.304136,-85.062468,E,80.2,Yes,No,3
1109,2015,674,Heard County,1050,Centralhatchee Elementary School,"315 Centralhatchee Pkwy,Franklin,Ga,30217",33.277618,-85.097997,E,94.1,Yes,No,3
1110,2015,674,Heard County,2050,Ephesus Elementary School,"24414 Georgia Highway 100,Roopville,Ga,30170",33.405948,-85.253936,E,94.3,Yes,No,3
1111,2015,676,Houston County,100,Eagle Springs Elementary,"3591 Us Highway 41 N,Byron,Ga,31008",32.653756,-83.75963,E,75.6,Yes,No,3
1112,2015,676,Houston County,105,Huntington Middle School,"206 Wellborn Rd,Warner Robins,Ga,31088",32.599694,-83.600794,M,70.6,Yes,No,3
1113,2015,676,Houston County,108,Mossy Creek Middle School,"200 Danny Carpenter Dr,Kathleen,Ga,31047",32.53892,-83.700583,M,80.1,No,No,1
1114,2015,676,Houston County,111,Veterans High School,"340 Piney Grove Rd,Kathleen,Ga,31047",32.513935,-83.613003,H,87.9,No,No,1
1115,2015,676,Houston County,116,Houston County Crossroads Center,"215 Scott Blvd,Warner Robins,Ga,31088",32.600762,-83.615827,M,60.3,No,No,1
1116,2015,676,Houston County,116,Houston County Crossroads Center,"215 Scott Blvd,Warner Robins,Ga,31088",32.600762,-83.615827,H,47.3,No,No,1
1117,2015,676,Houston County,117,Langston Road Elementary School,"315 Langston Rd,Perry,Ga,31069",32.497918,-83.701721,E,77.6,No,No,1
1118,2015,676,Houston County,175,Pearl Stephens Elementary School,"420 Pearl Stephens Way,Warner Robins,Ga,31098",32.602827,-83.616405,E,59.9,Yes,No,2
1119,2015,676,Houston County,191,Northside Elementary School,"305 Sullivan Rd,Warner Robins,Ga,31093",32.655269,-83.657153,E,85.6,Yes,No,2
1120,2015,676,Houston County,192,Houston County High School,"920 Ga Highway 96,Warner Robins,Ga,31088",32.553001,-83.67445,H,89.7,No,No,1
1121,2015,676,Houston County,194,Perdue Elementary School,"115 Sutherlin Dr,Warner Robins,Ga,31088",32.549429,-83.670828,E,76.2,No,No,1
1122,2015,676,Houston County,195,Quail Run Elementary School,"250 Smithville Church Rd,Warner Robins,Ga,31088",32.608491,-83.688552,E,82.2,No,No,1
1123,2015,676,Houston County,196,Feagin Mill Middle School,"1200 Feagin Mill Rd,Warner Robins,Ga,31088",32.569479,-83.67614,M,83.5,No,No,1
1124,2015,676,Houston County,199,Matthew Arthur Elementary School,"2500 Ga Highway 127,Kathleen,Ga,31047",32.506172,-83.652293,E,81.1,No,No,1
1125,2015,676,Houston County,200,Perry Middle School,"495 Perry Pkwy,Perry,Ga,31069",32.485408,-83.726845,M,76.4,Yes,No,3
1126,2015,676,Houston County,204,Thomson Middle School,"301 Thomson Rd,Centerville,Ga,31028",32.634847,-83.694949,M,70.1,Yes,No,3
1127,2015,676,Houston County,208,Lake Joy Elementary School,"985 Lake Joy Rd,Warner Robins,Ga,31088",32.575307,-83.694916,E,85.2,No,No,1
1128,2015,676,Houston County,296,Bonaire Middle School,"125 Ga Highway 96 E,Bonaire,Ga,31005",32.544355,-83.587657,M,82.0,No,No,1
1129,2015,676,Houston County,300,Houston County Career Academy,"1311 Corder Rd,Warner Robins,Ga,31088",32.595321,-83.653682,H,70.2,No,Yes,1
1130,2015,676,Houston County,309,Hilltop Elementary School,"301 Robert Bryson Smith Pkwy,Bonaire,Ga,31005",32.543006,-83.621289,E,80.7,No,No,1
1131,2015,676,Houston County,1050,Bonaire Elementary School,"101 Elm St,Bonaire,Ga,31005",32.547259,-83.60014,E,79.9,No,No,1
1132,2015,676,Houston County,1052,Northside Middle School,"500 Johnson Rd,Warner Robins,Ga,31093",32.636865,-83.645452,M,69.9,Yes,No,3
1133,2015,676,Houston County,1054,Perry High School,"1307 North Ave,Perry,Ga,31069",32.467273,-83.725873,H,75.6,Yes,No,3
1134,2015,676,Houston County,2050,Centerville Elementary School,"450 N Houston Lake Blvd,Centerville,Ga,31028",32.629238,-83.688099,E,87.6,Yes,No,3
1135,2015,676,Houston County,2052,Northside High School,"926 Green St,Warner Robins,Ga,31093",32.626985,-83.630798,H,71.1,Yes,No,3
1136,2015,676,Houston County,2054,Morningside Elementary School,"1206 Morningside Dr,Perry,Ga,31069",32.464187,-83.710185,E,72.5,Yes,No,2
1137,2015,676,Houston County,2058,Westside Elementary School,"201 N Pleasant Hill Rd,Warner Robins,Ga,31093",32.621436,-83.624168,E,76.7,Yes,No,2
1138,2015,676,Houston County,3052,Parkwood Elementary School,"503 Parkwood Dr,Warner Robins,Ga,31093",32.624905,-83.629225,E,70.5,Yes,No,2
1139,2015,676,Houston County,3056,Tucker Elementary School,"1300 Tucker Rd,Perry,Ga,31069",32.448809,-83.721868,E,72.3,Yes,No,3
1140,2015,676,Houston County,3550,Kings Chapel Elementary School,"460 Arena Rd,Perry,Ga,31069",32.455005,-83.653624,E,71.2,Yes,No,3
1141,2015,676,Houston County,4050,Lindsey Elementary School,"81 Tabor Dr,Warner Robins,Ga,31093",32.639447,-83.615973,E,64.4,Yes,No,2
1142,2015,676,Houston County,4054,Russell Elementary School,"101 Patriot Way,Warner Robins,Ga,31088",32.596699,-83.635346,E,79.4,Yes,No,3
1143,2015,676,Houston County,4056,Warner Robins High School,"401 S Davis Dr,Warner Robins,Ga,31088",32.61082,-83.614411,H,66.1,Yes,No,3
1144,2015,676,Houston County,5050,Miller Elementary School,"101 Pine Valley Dr,Warner Robins,Ga,31088",32.615256,-83.63872,E,67.6,Yes,No,2
1145,2015,676,Houston County,5054,Shirley Hills Elementary School,"300 Mary Ln,Warner Robins,Ga,31088",32.602848,-83.650969,E,81.9,Yes,No,3
1146,2015,676,Houston County,5056,Warner Robins Middle School,"425 Mary Ln,Warner Robins,Ga,31088",32.59733,-83.654143,M,71.1,Yes,No,3
1147,2015,677,Irwin County,173,Irwin County Middle School,"149 Chieftain Cir,Ocilla,Ga,31774",31.58007,-83.237637,M,60.6,Yes,No,3
1148,2015,677,Irwin County,188,Irwin County Elementary School,"521 Lax Hwy,Ocilla,Ga,31774",31.582859,-83.237695,E,65.9,Yes,No,3
1149,2015,677,Irwin County,2050,Irwin County High School,"149 Chieftain Cir,Ocilla,Ga,31774",31.58007,-83.237637,H,78.6,No,No,1
1150,2015,678,Jackson County,101,West Jackson Intermediate School,"391 E Jefferson St,Hoschton,Ga,30548",34.102412,-83.759715,E,72.2,Yes,No,3
1151,2015,678,Jackson County,104,East Jackson Elementary School,"1531 Hoods Mill Rd,Commerce,Ga,30529",34.146888,-83.465812,E,73.7,Yes,No,3
1152,2015,678,Jackson County,107,East Jackson Comprehensive High School,"1435 Hoods Mill Rd,Commerce,Ga,30529",34.145767,-83.467563,H,80.6,No,No,1
1153,2015,678,Jackson County,191,Jackson County High School,"P.O. Box 159,Jefferson,Ga,30549",34.117054,-83.572388,H,83.8,No,No,1
1154,2015,678,Jackson County,197,East Jackson Middle School,"1880 Hoods Mill Rd,Commerce,Ga,30529",34.148902,-83.471623,M,67.9,Yes,No,3
1155,2015,678,Jackson County,209,Gum Springs Elementary School,"600 Gum Springs Church Rd,Jefferson,Ga,30549",34.092207,-83.688122,E,82.8,No,No,1
1156,2015,678,Jackson County,297,West Jackson Middle School,"400 Gum Springs Church Rd,Jefferson,Ga,30549",34.094505,-83.688841,M,72.1,Yes,No,3
1157,2015,678,Jackson County,1050,Benton Elementary School,"5488 Highway 441,Nicholson,Ga,30565",34.108642,-83.433601,E,71.3,Yes,No,3
1158,2015,678,Jackson County,2550,Maysville Elementary School,"9270 Highway 82 Spur,Maysville,Ga,30558",34.252884,-83.561555,E,51.3,Yes,No,3
1159,2015,678,Jackson County,3050,North Jackson Elementary School,"1880 Old Gainesville Hwy,Talmo,Ga,30575",34.178074,-83.696533,E,77.5,Yes,No,3
1160,2015,678,Jackson County,4050,South Jackson Elementary School,"1630 New Kings Bridge Rd,Athens,Ga,30607",34.069368,-83.47612,E,74.5,Yes,No,3
1161,2015,679,Jasper County,100,Washington Park Elementary School,"721 Ga Highway 212 W,Monticello,Ga,31064",33.308668,-83.706691,E,76.1,Yes,No,3
1162,2015,679,Jasper County,108,Jasper County High School,"14477 Ga Highway 11 N,Monticello,Ga,31064",33.336721,-83.714355,H,74.9,Yes,No,3
1163,2015,679,Jasper County,201,Jasper County Middle School,"1289 College St,Monticello,Ga,31064",33.314966,-83.68702,M,63.8,Yes,No,3
1164,2015,680,Jeff Davis County,111,Jeff Davis Middle School,"93 Collins St,Hazlehurst,Ga,31539",31.86415,-82.618535,M,67.6,Yes,No,3
1165,2015,680,Jeff Davis County,175,Jeff Davis Elementary School,"81 Pat Dixon Rd,Hazlehurst,Ga,31539",31.864114,-82.606701,E,73.7,Yes,No,3
1166,2015,680,Jeff Davis County,199,Jeff Davis High School,"156 Collins St,Hazlehurst,Ga,31539",31.868326,-82.614621,H,67.0,Yes,No,3
1167,2015,681,Jefferson County,196,Jefferson County High School,"1157 Warrior Trl,Louisville,Ga,30434",33.102054,-82.41223,H,64.1,Yes,No,2
1168,2015,681,Jefferson County,296,Louisville Middle School,"1200 School St,Louisville,Ga,30434",33.010737,-82.393889,M,68.6,Yes,No,2
1169,2015,681,Jefferson County,396,Wrens Middle School,"P.O. Box 585,Wrens,Ga,30833",33.207646,-82.391792,M,71.4,Yes,No,3
1170,2015,681,Jefferson County,1050,Carver Elementary School,"P.O. Box 939,Wadley,Ga,30477",32.866822,-82.404016,E,71.4,Yes,No,2
1171,2015,681,Jefferson County,1550,Louisville Academy,"425 W 9Th St,Louisville,Ga,30434",32.999791,-82.400999,E,63.2,Yes,No,2
1172,2015,681,Jefferson County,3550,Wrens Elementary School,"P.O. Box 308,Wrens,Ga,30833",33.207646,-82.391792,E,59.6,Yes,No,2
1173,2015,682,Jenkins County,101,Jenkins County Middle School,"409 Barney Ave,Millen,Ga,30442",32.80884,-81.940003,M,53.1,Yes,No,2
1174,2015,682,Jenkins County,201,Jenkins County High School,"433 Barney Ave,Millen,Ga,30442",32.808839,-81.939983,H,63.7,Yes,No,3
1175,2015,682,Jenkins County,1050,Jenkins County Elementary School,"220 Landrum Dr,Millen,Ga,30442",32.812863,-81.949648,E,54.4,Yes,No,2
1176,2015,683,Johnson County,101,Johnson County Middle School,"150 Trojan Way,Wrightsville,Ga,31096",32.725666,-82.729205,M,70.7,Yes,No,3
1177,2015,683,Johnson County,197,Johnson County Elementary School,"2160 W Elm St,Wrightsville,Ga,31096",32.728502,-82.731886,E,64.2,Yes,No,3
1178,2015,684,Jones County,101,Clifton Ridge Middle School,"169 Dusty Ln,Macon,Ga,31211",32.879308,-83.582162,M,76.9,Yes,No,3
1179,2015,684,Jones County,102,Mattie Wells Elementary School,"101 Mattie Wells Dr,Macon,Ga,31217",32.889186,-83.536427,E,74.0,Yes,No,3
1180,2015,684,Jones County,106,Gray Station Middle School,"324 Ga Highway 18 E,Gray,Ga,31032",33.007533,-83.540258,M,85.9,Yes,No,3
1181,2015,684,Jones County,114,Turner Woods Elementary School,"144 Willie L Fluellen Dr,Gray,Ga,31032",33.00958,-83.533782,E,81.4,Yes,No,3
1182,2015,684,Jones County,192,Jones County High School,"339 Railroad St,Gray,Ga,31032",32.991829,-83.531648,H,81.8,Yes,No,3
1183,2015,684,Jones County,199,Dames Ferry Elementary School,"545 Ga Highway 18 W,Gray,Ga,31032",32.986078,-83.602476,E,81.7,Yes,No,3
1184,2015,684,Jones County,1550,Gray Elementary School,"365 Ga Highway 18 E,Gray,Ga,31032",33.016652,-83.712671,E,79.9,Yes,No,3
1185,2015,685,Lamar County,105,Lamar County Elementary School,"228 Roberta Dr,Barnesville,Ga,30204",33.041563,-84.181228,E,63.5,Yes,No,3
1186,2015,685,Lamar County,175,Lamar County Comprehensive High School,"1 Trojan Way,Barnesville,Ga,30204",33.049578,-84.176606,H,77.3,Yes,No,3
1187,2015,685,Lamar County,199,Lamar County Middle School,"100 Burnette Rd,Barnesville,Ga,30204",33.045668,-84.181895,M,59.9,Yes,No,3
1188,2015,686,Lanier County,101,Lanier County Middle School,"325 W Patten Ave,Lakeland,Ga,31635",31.0376,-83.077238,M,80.0,Yes,No,3
1189,2015,686,Lanier County,111,Lanier County Elementary School,"92 Valdosta Rd,Lakeland,Ga,31635",31.041013,-83.075287,E,62.9,Yes,No,3
1190,2015,686,Lanier County,201,Lanier County High School,"325 W Patten Ave,Lakeland,Ga,31635",31.0376,-83.077238,H,82.7,No,No,1
1191,2015,687,Laurens County,101,Southwest Laurens Elementary,"1799 Ga Highway 117,Rentz,Ga,31075",32.402333,-82.971194,E,67.9,Yes,No,3
1192,2015,687,Laurens County,105,East Laurens Elementary School,"960 Us Highway 80 E,East Dublin,Ga,31027",32.563235,-82.818954,E,73.1,Yes,No,3
1193,2015,687,Laurens County,110,West Laurens High School,"3692 Highway 257,Dexter,Ga,31019",32.44894,-83.015353,H,81.6,No,No,1
1194,2015,687,Laurens County,197,East Laurens High School,"920 Us Highway 80 E,Dublin,Ga,31027",32.543537,-82.8945,H,71.1,No,No,1
1195,2015,687,Laurens County,201,Northwest Laurens Elementary,"3330 Us Highway 80 W,Dudley,Ga,31022",32.536214,-83.062732,E,76.6,Yes,No,3
1196,2015,687,Laurens County,297,East Laurens Middle School,"930 Us Highway 80 E,Dublin,Ga,31027",32.543558,-82.894447,M,60.5,Yes,No,3
1197,2015,687,Laurens County,2054,West Laurens Middle School,"332 W Laurens School Rd,Dublin,Ga,31021",32.4884,-82.948566,M,70.3,No,No,1
1198,2015,688,Lee County,103,Lee County Elementary School,"314 Lovers Lane Rd,Leesburg,Ga,31763",31.715326,-84.143137,E,77.3,No,No,1
1199,2015,688,Lee County,114,Lee County Middle School East,"185 Firetower Rd,Leesburg,Ga,31763",31.738309,-84.153934,M,72.5,Yes,No,3
1200,2015,688,Lee County,193,Lee County High School,"1 Trojan Way,Leesburg,Ga,31763",31.730512,-84.156316,H,88.3,Yes,No,3
1201,2015,688,Lee County,393,Twin Oaks Elementary,"370 Leslie Hwy,Leesburg,Ga,31763",31.74386,-84.162485,E,71.8,No,No,1
1202,2015,689,Liberty County,100,Waldo Pafford Elementary School,"2550 15Th St,Hinesville,Ga,31313",31.81968,-81.653929,E,71.1,Yes,No,3
1203,2015,689,Liberty County,101,Midway Middle School,"425 Edgewater Dr,Midway,Ga,31320",31.80494,-81.452397,M,63.4,Yes,No,3
1204,2015,689,Liberty County,105,Bradwell Institute,"100 Pafford St,Hinesville,Ga,31313",31.848766,-81.603862,H,82.0,No,No,1
1205,2015,689,Liberty County,180,Button Gwinnett Elementary School,"635 Taylor Rd,Hinesville,Ga,31313",31.858748,-81.601078,E,64.3,Yes,No,2
1206,2015,689,Liberty County,183,Lyman Hall Elementary School,"1396 Shaw Rd,Hinesville,Ga,31313",31.795279,-81.612835,E,68.1,Yes,No,3
1207,2015,689,Liberty County,189,Joseph Martin Elementary School,"1000 Joseph Martin Rd,Hinesville,Ga,31313",31.866529,-81.579685,E,67.9,Yes,No,3
1208,2015,689,Liberty County,192,Liberty County High School,"3216 E Oglethorpe Hwy,Hinesville,Ga,31313",31.848469,-81.545715,H,90.1,No,No,1
1209,2015,689,Liberty County,194,Taylors Creek Elementary School,"378 Airport Rd,Hinesville,Ga,31313",31.809403,-81.648049,E,75.0,Yes,No,3
1210,2015,689,Liberty County,195,Snelson-Golden Middle School,"465 Coates Rd,Hinesville,Ga,31313",31.865179,-81.580615,M,58.4,Yes,No,3
1211,2015,689,Liberty County,196,Frank Long Elementary School,"920 Long Frasier Dr,Hinesville,Ga,31313",31.814987,-81.598749,E,58.3,Yes,No,3
1212,2015,689,Liberty County,197,Lewis Frasier Middle School,"910 Long Frasier Dr,Hinesville,Ga,31313",31.813892,-81.599237,M,73.9,Yes,No,3
