,year,sysID,sysName,schoolID,schoolName,grd,ccrpi,street,city,county,state,zip,locClass,titleI,chrtr,totStudnts,crprlPun,dtntn,iss,oss,suspRt,altSchl,physRest,busSusp,explsn,other_discipline_action,pctDisc,bullyRt,bully,disCond,gngRelRt,gngRel,hom,sexOffnsRt,sexRelated,drugAlcRt,drugAlc,weapons,thftRbry,violRt,violence,pctBehavrs,stdTchRatio,expPerStudent,salBenSum,freeLnch,reducedLnch,pctMobile,pctAbs5orLess,pctAbsSix-Fiftn,pctOverFiftn,pctSnapTanfHmls,pctAsian,pctNative,pctBlck,pctHisp,pctMulti,pctWhite,pctMigrant,pctSPED,pctESOL,pctAltProg,pctGiftd,2012ccrpi,2013ccrpi,2014ccrpi
2761,2015,758,Wilkinson County,275,Wilkinson County Middle School,M,83.1,P.O. Box 527,Irwinton,Wilkinson County,GA,31042,42,Yes,No,341,5,0,217,90,0.900293255,1,0,0,0,0,0.917888563,0.002932551,1,111,0.002932551,1,0,0.011730205,4,0.005865103,2,2,3,0.173020528,59,0.536656891,12.4,6798.42,8143180.7,253,36,0.068322979,68.6,29,2.3,52,0,0,56,4,5,36,0,9.9,2.2,0,5.9,69.4,80,78.2
2762,2015,758,Wilkinson County,3050,Wilkinson County High School,H,69.1,P.O. Box 547,Irwinton,Wilkinson County,GA,31042,42,Yes,No,452,6,1,450,176,1.384955752,3,0,0,0,0,1.407079646,0.006637168,3,297,0,0,0,0,0,0.044247788,20,0,0,0.068584071,31,0.776548673,11.7,5805.68,8143180.7,289,43,0.100000001,68.4,27.2,4.4,46,0,0,61,1,2,35,0,11.9,1,6,4,60.3,64.4,56.6
2763,2015,759,Worth County,111,Worth County Elementary School,E,66.3,1401 N Isabella St,Sylvester,Worth County,GA,31791,32,Yes,No,762,31,0,246,136,0.501312336,0,0,0,0,0,0.541994751,0,0,0,0,0,0,0,0,0,0,0,1,0.015748031,12,0.017060367,16.1,4349.74,14380723.69,463,45,0.167621776,54.7,37.4,7.9,49,1,0,33,3,3,61,0,10.7,0,0.4,7.3,61.6,68.5,74.8
2764,2015,759,Worth County,176,Worth County High School,H,76.3,406 W King St,Sylvester,Worth County,GA,31791,32,Yes,No,956,0,0,747,137,0.924686192,21,0,0,0,0,0.94665272,0.001046025,1,0,0,0,0,0.00209205,2,0.012552301,12,2,2,0.026150628,25,0.046025105,16.3,5018.27,14380723.69,531,57,0.110132158,38.9,41.3,19.8,34,0,0,38,1,3,58,0,5.6,0,8.7,8.3,65.1,71.3,59.6
2765,2015,759,Worth County,193,Worth County Middle School,M,60.2,1305 N Isabella St,Sylvester,Worth County,GA,31791,32,Yes,No,810,0,0,1429,398,2.255555556,27,0,0,0,0,2.288888889,0,0,159,0,0,0,0,0,0.008641975,7,4,0,0.079012346,64,0.288888889,13.4,5428.88,14380723.69,524,42,0.194892466,51.4,37.2,11.5,45,1,0,33,3,3,60,0,7.3,0,1.9,9.8,63.1,76,74.9
2766,2015,761,Atlanta Public Schools,100,Brown Middle School,M,56.2,765 Peeples St Sw,Atlanta,Fulton County,GA,30310,11,Yes,No,812,0,37,157,603,0.935960591,9,3,48,0,239,1.055418719,0.013546798,11,105,0.007389163,6,0,0.018472906,15,0.032019704,26,8,11,0.36453202,296,0.588669951,13.9,5693.49,289818455.8,697,0,0.40291971,60.2,29.4,10.3,78,0,0,98,1,0,0,0,14.6,0,0.7,4.1,58,51,65.3
2767,2015,761,Atlanta Public Schools,101,Parkside Elementary School,E,69.3,685 Mercer St Se,Atlanta,Fulton County,GA,30312,11,Yes,No,586,0,0,0,58,0.098976109,0,0,5,0,0,0.107508532,0,0,2,0,0,0,0,0,0.001706485,1,4,0,0.030716724,18,0.042662116,13.8,7545.72,289818455.8,465,26,0.151041672,61.9,31.6,6.5,56,0,0,82,6,1,11,0,8.7,2.7,0,8.1,65.2,60.2,59.9
2768,2015,761,Atlanta Public Schools,103,Heritage Academy Elementary,E,63.5,3500 Villa Cir Se,Atlanta,Fulton County,GA,30354,11,Yes,No,619,0,0,0,14,0.022617124,0,0,0,0,1,0.022617124,0,0,1,0,0,0,0,0,0,0,1,0,0.019386107,12,0.022617124,14.2,6130.38,289818455.8,541,0,0.350674361,55.7,36.3,7.9,74,0,0,99,1,0,0,0,4.2,0.2,0,2.6,55.9,63.1,72
2769,2015,761,Atlanta Public Schools,105,Finch Elementary,E,56.9,111 Avon Avenue. S.W.,Atlanta,Fulton County,GA,30310,11,Yes,No,631,0,6,0,25,0.039619651,0,1,15,0,12,0.074484945,0.006339144,4,2,0,0,0,0,0,0,0,7,0,0.023771791,15,0.04437401,16.5,6583.56,289818455.8,537,0,0.334558815,48,38.2,13.8,76,0,0,96,2,1,0,0,7.5,0.2,0,1.2,51.9,62.5,48.6
2770,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,M,86,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11,Yes,Yes,342,0,0,0,39,0.114035088,0,0,3,1,0,0.125730994,0,0,5,0.00877193,3,0,0,0,0,0,2,1,0.032163743,11,0.064327485,14.6,9824.98,289818455.8,204,28,0.021084337,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11,0,0,17.6,89.7,90.5,92.8
2771,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,M,86,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11,Yes,Yes,342,0,0,0,39,0.114035088,0,0,3,1,0,0.125730994,0,0,5,0.00877193,3,0,0,0,0,0,2,1,0.032163743,11,0.064327485,14.6,9824.98,289818455.8,204,28,0.021084337,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11,0,0,17.6,89.7,90.5,65.8
2772,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,M,86,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11,Yes,Yes,342,0,0,0,39,0.114035088,0,0,3,1,0,0.125730994,0,0,5,0.00877193,3,0,0,0,0,0,2,1,0.032163743,11,0.064327485,14.6,9824.98,289818455.8,204,28,0.021084337,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11,0,0,17.6,89.7,78.6,92.8
2773,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,M,86,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11,Yes,Yes,342,0,0,0,39,0.114035088,0,0,3,1,0,0.125730994,0,0,5,0.00877193,3,0,0,0,0,0,2,1,0.032163743,11,0.064327485,14.6,9824.98,289818455.8,204,28,0.021084337,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11,0,0,17.6,89.7,78.6,65.8
2774,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,M,86,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11,Yes,Yes,342,0,0,0,39,0.114035088,0,0,3,1,0,0.125730994,0,0,5,0.00877193,3,0,0,0,0,0,2,1,0.032163743,11,0.064327485,14.6,9824.98,289818455.8,204,28,0.021084337,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11,0,0,17.6,93.5,90.5,92.8
2775,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,M,86,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11,Yes,Yes,342,0,0,0,39,0.114035088,0,0,3,1,0,0.125730994,0,0,5,0.00877193,3,0,0,0,0,0,2,1,0.032163743,11,0.064327485,14.6,9824.98,289818455.8,204,28,0.021084337,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11,0,0,17.6,93.5,90.5,65.8
2776,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,M,86,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11,Yes,Yes,342,0,0,0,39,0.114035088,0,0,3,1,0,0.125730994,0,0,5,0.00877193,3,0,0,0,0,0,2,1,0.032163743,11,0.064327485,14.6,9824.98,289818455.8,204,28,0.021084337,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11,0,0,17.6,93.5,78.6,92.8
2777,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,M,86,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11,Yes,Yes,342,0,0,0,39,0.114035088,0,0,3,1,0,0.125730994,0,0,5,0.00877193,3,0,0,0,0,0,2,1,0.032163743,11,0.064327485,14.6,9824.98,289818455.8,204,28,0.021084337,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11,0,0,17.6,93.5,78.6,65.8
2778,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,E,72.5,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11,Yes,Yes,342,0,0,0,39,0.114035088,0,0,3,1,0,0.125730994,0,0,5,0.00877193,3,0,0,0,0,0,2,1,0.032163743,11,0.064327485,14.6,9824.98,289818455.8,204,28,0.021084337,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11,0,0,17.6,89.7,90.5,92.8
2779,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,E,72.5,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11,Yes,Yes,342,0,0,0,39,0.114035088,0,0,3,1,0,0.125730994,0,0,5,0.00877193,3,0,0,0,0,0,2,1,0.032163743,11,0.064327485,14.6,9824.98,289818455.8,204,28,0.021084337,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11,0,0,17.6,89.7,90.5,65.8
2780,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,E,72.5,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11,Yes,Yes,342,0,0,0,39,0.114035088,0,0,3,1,0,0.125730994,0,0,5,0.00877193,3,0,0,0,0,0,2,1,0.032163743,11,0.064327485,14.6,9824.98,289818455.8,204,28,0.021084337,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11,0,0,17.6,89.7,78.6,92.8
2781,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,E,72.5,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11,Yes,Yes,342,0,0,0,39,0.114035088,0,0,3,1,0,0.125730994,0,0,5,0.00877193,3,0,0,0,0,0,2,1,0.032163743,11,0.064327485,14.6,9824.98,289818455.8,204,28,0.021084337,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11,0,0,17.6,89.7,78.6,65.8
2782,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,E,72.5,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11,Yes,Yes,342,0,0,0,39,0.114035088,0,0,3,1,0,0.125730994,0,0,5,0.00877193,3,0,0,0,0,0,2,1,0.032163743,11,0.064327485,14.6,9824.98,289818455.8,204,28,0.021084337,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11,0,0,17.6,93.5,90.5,92.8
2783,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,E,72.5,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11,Yes,Yes,342,0,0,0,39,0.114035088,0,0,3,1,0,0.125730994,0,0,5,0.00877193,3,0,0,0,0,0,2,1,0.032163743,11,0.064327485,14.6,9824.98,289818455.8,204,28,0.021084337,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11,0,0,17.6,93.5,90.5,65.8
2784,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,E,72.5,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11,Yes,Yes,342,0,0,0,39,0.114035088,0,0,3,1,0,0.125730994,0,0,5,0.00877193,3,0,0,0,0,0,2,1,0.032163743,11,0.064327485,14.6,9824.98,289818455.8,204,28,0.021084337,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11,0,0,17.6,93.5,78.6,92.8
2785,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,E,72.5,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11,Yes,Yes,342,0,0,0,39,0.114035088,0,0,3,1,0,0.125730994,0,0,5,0.00877193,3,0,0,0,0,0,2,1,0.032163743,11,0.064327485,14.6,9824.98,289818455.8,204,28,0.021084337,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11,0,0,17.6,93.5,78.6,65.8
2786,2015,761,Atlanta Public Schools,116,Springdale Park Elementary School,E,94.5,1246 Ponce De Leon Ave Ne,Atlanta,Dekalb County,GA,30306,11,No,No,724,0,0,0,6,0.008287293,0,0,0,0,0,0.008287293,0.002762431,2,0,0,0,0,0,0,0,0,0,0,0.005524862,4,0.008287293,16,6086.18,289818455.8,91,9,0.11526946,63.3,33.3,3.5,8,5,1,15,8,4,68,0,4,4.2,0,12.3,90.9,90.5,91.4
2787,2015,761,Atlanta Public Schools,123,Kindezi,M,86.2,1890 Detroit Ave Nw,Atlanta,Fulton County,GA,30314,11,Yes,Yes,226,0,0,0,1,0.004424779,0,0,0,0,0,0.004424779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.004424779,4.8,11597.13,289818455.8,116,18,0.028037382,79.2,14.2,6.6,42,0,1,89,1,4,5,0,11.7,0,0,,80.3,87.2,95.5
2788,2015,761,Atlanta Public Schools,123,Kindezi,M,86.2,1890 Detroit Ave Nw,Atlanta,Fulton County,GA,30314,11,Yes,Yes,226,0,0,0,1,0.004424779,0,0,0,0,0,0.004424779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.004424779,4.8,11597.13,289818455.8,116,18,0.028037382,79.2,14.2,6.6,42,0,1,89,1,4,5,0,11.7,0,0,,80.3,87.2,80.9
2789,2015,761,Atlanta Public Schools,123,Kindezi,E,75,1890 Detroit Ave Nw,Atlanta,Fulton County,GA,30314,11,Yes,Yes,226,0,0,0,1,0.004424779,0,0,0,0,0,0.004424779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.004424779,4.8,11597.13,289818455.8,116,18,0.028037382,79.2,14.2,6.6,42,0,1,89,1,4,5,0,11.7,0,0,,80.3,87.2,95.5
2790,2015,761,Atlanta Public Schools,123,Kindezi,E,75,1890 Detroit Ave Nw,Atlanta,Fulton County,GA,30314,11,Yes,Yes,226,0,0,0,1,0.004424779,0,0,0,0,0,0.004424779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.004424779,4.8,11597.13,289818455.8,116,18,0.028037382,79.2,14.2,6.6,42,0,1,89,1,4,5,0,11.7,0,0,,80.3,87.2,80.9
2791,2015,761,Atlanta Public Schools,124,Intown Charter Academy,M,43.4,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11,Yes,Yes,457,0,1,56,107,0.356673961,0,0,0,0,2,0.358862144,0.008752735,4,42,0,0,0,0.026258206,12,0.004376368,2,1,1,0.144420131,66,0.280087527,10.9,9975.62,289818455.8,322,0,0.270655274,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0,3.3,50.3,46.6,48.9
2792,2015,761,Atlanta Public Schools,124,Intown Charter Academy,M,43.4,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11,Yes,Yes,457,0,1,56,107,0.356673961,0,0,0,0,2,0.358862144,0.008752735,4,42,0,0,0,0.026258206,12,0.004376368,2,1,1,0.144420131,66,0.280087527,10.9,9975.62,289818455.8,322,0,0.270655274,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0,3.3,50.3,46.6,56.4
2793,2015,761,Atlanta Public Schools,124,Intown Charter Academy,M,43.4,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11,Yes,Yes,457,0,1,56,107,0.356673961,0,0,0,0,2,0.358862144,0.008752735,4,42,0,0,0,0.026258206,12,0.004376368,2,1,1,0.144420131,66,0.280087527,10.9,9975.62,289818455.8,322,0,0.270655274,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0,3.3,50.3,61.7,48.9
2794,2015,761,Atlanta Public Schools,124,Intown Charter Academy,M,43.4,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11,Yes,Yes,457,0,1,56,107,0.356673961,0,0,0,0,2,0.358862144,0.008752735,4,42,0,0,0,0.026258206,12,0.004376368,2,1,1,0.144420131,66,0.280087527,10.9,9975.62,289818455.8,322,0,0.270655274,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0,3.3,50.3,61.7,56.4
2795,2015,761,Atlanta Public Schools,124,Intown Charter Academy,M,43.4,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11,Yes,Yes,457,0,1,56,107,0.356673961,0,0,0,0,2,0.358862144,0.008752735,4,42,0,0,0,0.026258206,12,0.004376368,2,1,1,0.144420131,66,0.280087527,10.9,9975.62,289818455.8,322,0,0.270655274,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0,3.3,67.6,46.6,48.9
2796,2015,761,Atlanta Public Schools,124,Intown Charter Academy,M,43.4,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11,Yes,Yes,457,0,1,56,107,0.356673961,0,0,0,0,2,0.358862144,0.008752735,4,42,0,0,0,0.026258206,12,0.004376368,2,1,1,0.144420131,66,0.280087527,10.9,9975.62,289818455.8,322,0,0.270655274,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0,3.3,67.6,46.6,56.4
2797,2015,761,Atlanta Public Schools,124,Intown Charter Academy,M,43.4,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11,Yes,Yes,457,0,1,56,107,0.356673961,0,0,0,0,2,0.358862144,0.008752735,4,42,0,0,0,0.026258206,12,0.004376368,2,1,1,0.144420131,66,0.280087527,10.9,9975.62,289818455.8,322,0,0.270655274,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0,3.3,67.6,61.7,48.9
2798,2015,761,Atlanta Public Schools,124,Intown Charter Academy,M,43.4,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11,Yes,Yes,457,0,1,56,107,0.356673961,0,0,0,0,2,0.358862144,0.008752735,4,42,0,0,0,0.026258206,12,0.004376368,2,1,1,0.144420131,66,0.280087527,10.9,9975.62,289818455.8,322,0,0.270655274,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0,3.3,67.6,61.7,56.4
2799,2015,761,Atlanta Public Schools,124,Intown Charter Academy,E,40.9,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11,Yes,Yes,457,0,1,56,107,0.356673961,0,0,0,0,2,0.358862144,0.008752735,4,42,0,0,0,0.026258206,12,0.004376368,2,1,1,0.144420131,66,0.280087527,10.9,9975.62,289818455.8,322,0,0.270655274,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0,3.3,50.3,46.6,48.9
2800,2015,761,Atlanta Public Schools,124,Intown Charter Academy,E,40.9,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11,Yes,Yes,457,0,1,56,107,0.356673961,0,0,0,0,2,0.358862144,0.008752735,4,42,0,0,0,0.026258206,12,0.004376368,2,1,1,0.144420131,66,0.280087527,10.9,9975.62,289818455.8,322,0,0.270655274,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0,3.3,50.3,46.6,56.4
2801,2015,761,Atlanta Public Schools,124,Intown Charter Academy,E,40.9,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11,Yes,Yes,457,0,1,56,107,0.356673961,0,0,0,0,2,0.358862144,0.008752735,4,42,0,0,0,0.026258206,12,0.004376368,2,1,1,0.144420131,66,0.280087527,10.9,9975.62,289818455.8,322,0,0.270655274,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0,3.3,50.3,61.7,48.9
2802,2015,761,Atlanta Public Schools,124,Intown Charter Academy,E,40.9,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11,Yes,Yes,457,0,1,56,107,0.356673961,0,0,0,0,2,0.358862144,0.008752735,4,42,0,0,0,0.026258206,12,0.004376368,2,1,1,0.144420131,66,0.280087527,10.9,9975.62,289818455.8,322,0,0.270655274,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0,3.3,50.3,61.7,56.4
2803,2015,761,Atlanta Public Schools,124,Intown Charter Academy,E,40.9,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11,Yes,Yes,457,0,1,56,107,0.356673961,0,0,0,0,2,0.358862144,0.008752735,4,42,0,0,0,0.026258206,12,0.004376368,2,1,1,0.144420131,66,0.280087527,10.9,9975.62,289818455.8,322,0,0.270655274,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0,3.3,67.6,46.6,48.9
2804,2015,761,Atlanta Public Schools,124,Intown Charter Academy,E,40.9,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11,Yes,Yes,457,0,1,56,107,0.356673961,0,0,0,0,2,0.358862144,0.008752735,4,42,0,0,0,0.026258206,12,0.004376368,2,1,1,0.144420131,66,0.280087527,10.9,9975.62,289818455.8,322,0,0.270655274,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0,3.3,67.6,46.6,56.4
2805,2015,761,Atlanta Public Schools,124,Intown Charter Academy,E,40.9,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11,Yes,Yes,457,0,1,56,107,0.356673961,0,0,0,0,2,0.358862144,0.008752735,4,42,0,0,0,0.026258206,12,0.004376368,2,1,1,0.144420131,66,0.280087527,10.9,9975.62,289818455.8,322,0,0.270655274,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0,3.3,67.6,61.7,48.9
2806,2015,761,Atlanta Public Schools,124,Intown Charter Academy,E,40.9,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11,Yes,Yes,457,0,1,56,107,0.356673961,0,0,0,0,2,0.358862144,0.008752735,4,42,0,0,0,0.026258206,12,0.004376368,2,1,1,0.144420131,66,0.280087527,10.9,9975.62,289818455.8,322,0,0.270655274,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0,3.3,67.6,61.7,56.4
2807,2015,761,Atlanta Public Schools,173,Long Middle School,M,51,3200 Latona Dr Sw,Atlanta,Fulton County,GA,30354,11,Yes,No,841,0,2,35,534,0.676575505,4,0,16,1,140,0.7039239,0.009512485,8,45,0.030915577,26,0,0.004756243,4,0.003567182,3,3,10,0.272294887,229,0.390011891,13.8,7007.9,289818455.8,699,0,0.439509958,57.7,30.2,12.1,76,0,0,92,7,1,1,0,17.5,2.6,0.8,5,54.9,48.9,62.8
2808,2015,761,Atlanta Public Schools,180,Bunche Middle School,M,56.3,1925 Niskey Lake Rd Sw,Atlanta,Fulton County,GA,30331,11,Yes,No,934,0,52,223,387,0.653104925,5,3,84,2,162,0.809421842,0.007494647,7,126,0.024625268,23,0,0.003211991,3,0.006423983,6,8,17,0.292291221,273,0.495717345,14.1,5640.94,289818455.8,700,0,0.345052093,40.3,42.9,16.8,68,0,0,97,2,0,1,0,11.5,0.6,1.9,9.3,48.8,70.9,60.3
2809,2015,761,Atlanta Public Schools,182,Mays High School,H,67.4,3450 Benjamin E Mays Dr Sw,Atlanta,Fulton County,GA,30331,11,Yes,No,1888,0,6,0,697,0.369173729,14,1,5,1,96,0.383474576,0.006355932,12,10,0.009533898,18,0,0.002118644,4,0.004766949,9,15,16,0.078389831,148,0.122881356,15.3,5065.13,289818455.8,1086,79,0.186291739,37,35.3,27.8,57,0,0,97,2,0,0,0,11.2,1.1,100,11.7,58.1,58.6,54.7
2810,2015,761,Atlanta Public Schools,188,Sylvan Hills Middle School,M,60.2,1461 Sylvan Rd Sw,Atlanta,Fulton County,GA,30310,11,Yes,No,691,0,118,192,271,0.670043415,9,1,27,1,98,0.895803184,0.033285094,23,0,0.020260492,14,0,0,0,0.015918958,11,3,10,0.198263386,137,0.286541245,14.8,5747.21,289818455.8,580,0,0.444642872,46.5,38.4,15.2,81,0,0,97,1,1,1,0,12.8,0,0.9,8.5,59.9,57.4,52.7
2811,2015,761,Atlanta Public Schools,192,North Atlanta High School,H,76.4,4111 Northside Pkwy Nw,Atlanta,Fulton County,GA,30327,11,Yes,No,1758,0,7,597,233,0.472127418,6,0,4,3,79,0.483503982,0.001706485,3,25,0.001706485,3,0,0.006825939,12,0.029579067,52,14,16,0.039249147,69,0.110352673,16.9,5579.19,289818455.8,593,56,0.114734299,43.3,41.3,15.4,19,2,0,42,21,2,33,0,8.6,3.5,100,26.4,64.8,70.6,72.9
2812,2015,761,Atlanta Public Schools,196,Cascade Elementary School,E,57,2326 Venetian Dr Sw,Atlanta,Fulton County,GA,30311,11,Yes,No,555,0,0,5,12,0.030630631,0,0,4,0,8,0.037837838,0,0,0,0,0,0,0.005405405,3,0,0,3,1,0.005405405,3,0.018018018,15.2,7425.59,289818455.8,436,0,0.423245609,54.1,35.9,10.1,68,0,0,99,1,0,0,0,8.4,4.5,0.2,1.4,70.1,66.6,66.5
2813,2015,761,Atlanta Public Schools,201,Charles R. Drew Charter School,E,82.5,301 E Lake Blvd Se,Atlanta,Dekalb County,GA,30317,11,Yes,Yes,906,0,0,0,41,0.045253863,0,0,0,0,0,0.045253863,0.001103753,1,0,0,0,0,0,0,0,0,0,1,0.011037528,10,0.013245033,13,19039.22,289818455.8,657,115,0.012257406,65.8,30.6,3.6,30,1,0,76,2,4,17,0,3.4,0,0,16.1,90.2,90.1,85.8
2814,2015,761,Atlanta Public Schools,201,Charles R. Drew Charter School,E,82.5,301 E Lake Blvd Se,Atlanta,Dekalb County,GA,30317,11,Yes,Yes,906,0,0,0,41,0.045253863,0,0,0,0,0,0.045253863,0.001103753,1,0,0,0,0,0,0,0,0,0,1,0.011037528,10,0.013245033,13,19039.22,289818455.8,657,115,0.012257406,65.8,30.6,3.6,30,1,0,76,2,4,17,0,3.4,0,0,16.1,90.2,90.1,83
2815,2015,761,Atlanta Public Schools,201,Charles R. Drew Charter School,E,82.5,301 E Lake Blvd Se,Atlanta,Dekalb County,GA,30317,11,Yes,Yes,906,0,0,0,41,0.045253863,0,0,0,0,0,0.045253863,0.001103753,1,0,0,0,0,0,0,0,0,0,1,0.011037528,10,0.013245033,13,19039.22,289818455.8,657,115,0.012257406,65.8,30.6,3.6,30,1,0,76,2,4,17,0,3.4,0,0,16.1,90.2,90.1,85.6
2816,2015,761,Atlanta Public Schools,201,Charles R. Drew Charter School,E,82.5,301 E Lake Blvd Se,Atlanta,Dekalb County,GA,30317,11,Yes,Yes,906,0,0,0,41,0.045253863,0,0,0,0,0,0.045253863,0.001103753,1,0,0,0,0,0,0,0,0,0,1,0.011037528,10,0.013245033,13,19039.22,289818455.8,657,115,0.012257406,65.8,30.6,3.6,30,1,0,76,2,4,17,0,3.4,0,0,16.1,90.2,86.3,85.8
2817,2015,761,Atlanta Public Schools,201,Charles R. Drew Charter School,E,82.5,301 E Lake Blvd Se,Atlanta,Dekalb County,GA,30317,11,Yes,Yes,906,0,0,0,41,0.045253863,0,0,0,0,0,0.045253863,0.001103753,1,0,0,0,0,0,0,0,0,0,1,0.011037528,10,0.013245033,13,19039.22,289818455.8,657,115,0.012257406,65.8,30.6,3.6,30,1,0,76,2,4,17,0,3.4,0,0,16.1,90.2,86.3,83
2818,2015,761,Atlanta Public Schools,201,Charles R. Drew Charter School,E,82.5,301 E Lake Blvd Se,Atlanta,Dekalb County,GA,30317,11,Yes,Yes,906,0,0,0,41,0.045253863,0,0,0,0,0,0.045253863,0.001103753,1,0,0,0,0,0,0,0,0,0,1,0.011037528,10,0.013245033,13,19039.22,289818455.8,657,115,0.012257406,65.8,30.6,3.6,30,1,0,76,2,4,17,0,3.4,0,0,16.1,90.2,86.3,85.6
2819,2015,761,Atlanta Public Schools,201,Charles R. Drew Charter School,E,82.5,301 E Lake Blvd Se,Atlanta,Dekalb County,GA,30317,11,Yes,Yes,906,0,0,0,41,0.045253863,0,0,0,0,0,0.045253863,0.001103753,1,0,0,0,0,0,0,0,0,0,1,0.011037528,10,0.013245033,13,19039.22,289818455.8,657,115,0.012257406,65.8,30.6,3.6,30,1,0,76,2,4,17,0,3.4,0,0,16.1,90.7,90.1,85.8
